60 2
10 10275 6 9
15 9195 9 10
35 9140 10 9
40 11070 4 9
45 9310 8 8
30 10750 9 5
55 11655 7 7
40 10300 9 5
60 9760 8 7
65 9915 4 6
95 9340 1 8
110 9200 8 9
135 10365 1 10
115 10810 2 8
80 10250 6 5
80 9590 2 5
120 9480 10 7
110 9540 10 6
95 11380 7 5
115 11535 8 6
100 9170 10 5
205 9315 2 10
205 11400 10 10
215 9145 10 10
110 10205 8 5
180 9375 1 8
265 10335 5 10
215 10735 6 8
135 9970 5 5
270 11180 5 9
275 9275 10 9
285 11225 10 9
170 9445 6 5
310 10920 1 9
175 9125 3 5
175 9310 3 5
325 10945 1 9
185 10365 2 5
350 10610 3 9
235 10200 8 6
160 10165 5 4
335 11410 3 8
420 9470 8 10
425 11420 7 10
360 10330 7 8
185 10825 3 4
280 10775 10 6
330 11575 8 7
425 11280 2 9
245 10685 6 5
345 10005 5 7
100 11035 4 2
200 9420 10 4
470 10140 5 9
325 11300 5 6
275 11255 7 5
110 11425 5 2
390 9350 1 7
450 10280 4 8
170 9395 1 3
SETUP
0 35 20 40 35 15 35 10 30 35 15 45 30 25 45 20 30 55 30 50 15 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 25 30 25 15 40 40 50 20 40 30 15 15 35 10 60 35 40 30 35 30 35
0 0 20 40 35 15 35 10 30 35 15 45 30 25 45 20 30 55 30 50 15 25 30 35 15 55 5 30 20 30 0 30 55 30 10 35 20 30 45 20 25 25 25 15 40 40 50 20 40 30 15 15 35 10 45 35 40 30 35 30 35
0 35 0 40 35 15 35 10 30 35 15 45 30 25 45 20 30 55 30 35 15 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 25 30 25 15 40 40 45 20 40 30 15 15 35 10 55 35 40 30 35 30 35
0 35 20 0 35 15 35 10 30 35 15 45 30 25 45 20 30 55 30 50 15 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 25 30 25 15 40 40 50 20 35 30 15 15 35 10 40 35 40 30 35 30 35
0 30 20 40 0 15 35 10 30 35 15 45 30 25 45 20 30 25 30 50 15 20 30 35 15 60 5 30 20 30 0 30 55 30 15 35 10 25 45 20 25 30 25 15 40 40 50 20 35 30 15 15 35 10 60 25 20 30 35 30 30
0 35 20 35 35 0 35 10 25 30 15 45 25 25 40 15 25 55 25 45 15 25 30 30 15 55 5 30 20 30 0 25 50 25 15 35 20 30 45 15 25 30 25 10 35 35 50 20 40 25 15 10 35 5 55 30 40 30 35 30 30
0 35 20 40 35 15 0 10 30 35 15 45 30 25 15 20 30 55 30 50 15 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 10 30 25 15 40 40 50 20 40 30 15 15 35 10 60 35 40 30 35 30 35
0 35 20 40 35 5 35 0 30 35 15 45 30 25 45 20 30 55 30 50 5 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 25 30 25 15 40 40 50 20 40 30 15 15 35 10 60 35 40 30 25 30 35
0 35 20 40 35 15 35 10 0 35 15 35 30 25 45 20 30 50 0 50 15 25 30 35 15 60 5 30 15 30 0 30 25 30 15 35 15 15 45 20 25 30 25 15 40 40 50 20 25 30 15 15 35 10 60 35 40 30 35 30 25
0 35 20 40 35 15 35 10 30 0 15 35 30 25 45 20 30 55 30 50 15 25 30 35 15 35 5 30 20 30 0 30 55 30 15 35 20 30 45 20 25 30 25 15 40 40 50 20 35 30 15 15 30 10 55 35 25 30 35 30 35
0 35 20 40 25 15 35 10 30 20 0 30 30 25 30 20 30 50 30 50 15 20 30 35 15 50 5 25 20 15 0 30 55 30 15 20 20 25 45 20 10 30 25 15 35 40 50 20 35 30 10 15 35 10 60 25 40 30 35 30 30
0 35 15 40 35 15 35 10 30 15 15 0 25 25 40 20 0 40 30 50 15 25 30 20 15 50 5 20 20 30 0 25 55 0 15 35 20 30 45 20 20 30 25 15 40 40 50 20 30 30 15 15 35 10 60 35 40 30 35 15 35
0 35 20 40 35 15 25 10 30 35 15 40 0 25 15 20 30 55 30 50 15 25 30 5 15 30 5 30 20 20 0 0 50 30 15 25 20 30 45 20 25 30 25 15 40 40 50 20 40 30 15 15 35 10 60 15 40 30 25 30 35
0 35 20 40 35 15 35 10 30 35 15 45 30 0 45 20 30 55 30 50 15 25 30 35 15 60 5 30 20 30 0 30 55 30 15 35 20 30 45 20 15 30 25 15 40 40 50 20 40 30 15 15 35 10 60 35 40 30 35 30 35
