  400
   54 18948     2    10
   58 16988     1     5
   79 12157     1     2
   33 16443     5     1
   52 15831    10     6
   88 14470     2     1
   36 16091     5     5
   63 17749     2     5
   43 18932     8     6
   42 13066     4     3
   95 16710    10     7
   73 16177     2     4
   26 14208     6     9
   48 13759     2     9
   21 15782     5     2
   17 12675     6     4
   32 16209     3     4
   96 15705     8     5
   21 13805     7     7
   39 16998     3     3
   85 17707     5     3
   60 18150     3    10
   39 17295     5     2
   72 13520     3     4
   71 13183     2     5
   14 12316     5     9
   97 14312     4     9
   76 12341    10     7
    9 17835     2     5
    7 17174     9     6
   61 14903     9     1
   62 16980     3     5
   65 14359     9    10
   40 15180     1     2
   95 13619     9     6
   16 18309     1     5
   28 17769     3     2
   31 17830     3    10
   78 16255     4    10
   71 16898    10     8
   72 19016     9     2
   73 13161     3     6
   43 13271     1     1
   97 13420     4     1
   20 15039     6     4
   63 17173     8     3
   14 14214     2     4
   52 19368     1     8
   58 13075     7     7
   34 16139     8     1
   90 16562     5     1
   43 18901     3     9
   94 14486     3     1
   28 14054    10     3
   14 12618     6     3
   64 15789     4     5
   42 14490     6     1
   11 15050     1     2
   39 16249     5     2
   50 12521     7     6
   17 12420     2     7
  100 19272     3     2
   12 17621     1    10
   82 14899     2     7
   40 14648     3     4
    7 19359    10     5
   98 13405     2     2
   67 12613     7     6
   37 17386     4     5
   76 17779     6     1
   37 17630     7     3
    9 16598     2     7
   48 19060     8     6
   79 19021     9     3
    6 18137     8     7
   68 14296     6    10
   42 16390     8     6
   20 12548     9     1
   19 13860     6     8
   99 17584     4     2
   54 16806     8     2
    9 18542    10     9
   42 16682     7     1
   47 19412    10     2
   36 12793     1     2
   56 17419     4     4
   11 15397     5     7
   78 15402     7     2
   66 12665     4     5
   50 19765     9     8
   28 16043     5     8
   83 13205     5     2
   50 19234     3    10
   40 13860     6     8
   64 16224     7     8
   89 14078     8     3
   46 13416     7     3
   61 17748     8     9
   55 14811     4     8
   83 18921    10     7
   36 15724     5    10
   92 12638    10    10
   92 15715     4     4
   83 14980     5     6
   70 19778     1     3
   98 14049     3     1
   51 17396    10     5
   11 16365     8     8
   17 14716     3     2
   69 19376     7     3
   10 14146     4    10
   70 19642    10     4
   77 18114     8     2
   52 18948    10     1
   16 19250    10     6
   13 19027     9     3
    7 16564     3     4
   27 14843     4     2
   91 14625     7     5
   72 17349     6     9
   76 14805     5    10
   18 18787     1     2
   54 18673     3    10
   25 14235     7     9
   58 12843     6     9
   18 15094     1     7
   13 16433     6     2
    4 14379     2     1
   78 13038    10     6
   68 19364    10     9
   86 13496     4     8
   13 16881     5     5
   59 12198     1     9
   78 17331     7     2
   96 12058     9    10
   29 12173     1     2
   75 19499     1     2
   47 17573    10     5
   40 16658     1     9
   91 14411     3     4
   15 17145     6     8
   50 18923     4     8
   60 14250     2     7
   92 15456     3     9
    1 18068     5     9
   76 13696     1     2
    5 14679     1     1
    7 14828     7     2
    2 16659     7     4
   96 17423     7     5
   79 12373     4    10
   78 19583     1     3
   14 16407     8     6
   33 19166     8    10
    3 14015     9     2
   71 17370     5     5
   50 14456     8     7
   16 18568     5     4
   74 11945     7     5
   28 15613     8     2
   83 18128     6     3
   60 13560    10     2
   40 12691     4     7
   42 18446     6     1
   37 19010     8     3
   36 12868     4     6
   70 18738     9     2
   11 18706    10     5
   83 18561     3     1
    9 15592     1     1
    2 13313     2     9
   98 15902     8     8
