  400
   36 18259     2     5
   38 15146     5     3
    8 16075     7     4
   72 17888     5     9
   78 15059     2     8
   79 17130     2     4
   35 16630     9     6
   92 17545     2     5
   52 15332     6     5
   24 18570     6     5
   12 15557     9    10
   51 15922     2    10
   33 14543     6     7
   70 15548    10     8
   65 17223     3     9
   70 17352     3     6
   65 17879     7     7
   72 16846     5     6
   67 15380     4     9
    5 15964     7    10
   27 17488     4     6
   61 17886     6     4
   57 15559     3     1
   31 17072     8     9
   21 15824     6     6
   48 17458    10     8
   86 18506     1     8
   88 18323     5     4
   51 17542     1     6
   40 15196     9     5
   62 15449     8     7
   87 17199     2     1
   77 15874     5     8
   70 17057     6    10
   58 16484     8     9
   55 16465     6     5
   48 15585     7     4
   93 14512     6     5
   47 15408     9     9
   99 16450     3     8
   16 14479     4    10
   58 16497     9     9
   50 17904     6     8
   49 14555     9     7
   28 17577     9     7
   15 16524     8     6
   19 17439     3     2
   92 16854     7     3
   86 14767     2     2
   85 18352     6     1
   97 18351     3     2
   13 17788     7     7
   45 17635     1     5
   54 15307     7     3
   44 16258     7     5
   66 14857     8     1
    1 18297     6     1
   29 16161     7     3
   53 14577     4     4
   52 17237     8     6
   68 16889     6     8
   14 15559     3    10
   38 15833     2     7
   45 18295    10     5
   83 18148     8    10
   96 17850     9     5
  100 16158     8     9
   31 15131     5     4
   88 17894     7    10
   46 17098     6     8
   30 17113     9     1
    4 17906    10     9
    4 14993     5     7
   80 16415     6     9
   52 17993    10     6
   31 18102     5     3
   94 18471     3     4
   70 16830     2     7
   23 16354     1     5
   80 14636     7     6
   55 16579    10     8
   19 16102     6     7
   92 17956     5     3
   99 15612     2     2
   72 16942     2    10
   36 15611     1     8
   65 16001     2     2
   73 16637    10    10
   64 17305     8    10
   17 16111     5     6
   24 15271     7     6
   32 15592     5     8
   31 17202     8     6
   62 16637     8     2
   77 15284     6     2
   13 16748     5     5
   57 15885     7     7
   76 16975     3     1
   44 17411     1     9
   45 15177     5     6
   22 15470     1     9
   73 15922     1    10
   49 14480     6     5
   25 15995     7     5
   52 17869     6     8
    1 18005     5    10
   56 15495     1     7
   46 17738     1     2
   71 16233     8     7
   78 17381     3     1
   25 17906     9     7
   25 18345     9     5
