  400
   58 17374     6     4
   51 14706     7     5
   25 14181    10     2
   67 13928     3     3
   17 15145     4     8
   89 15429     3     4
   67 15322     5     9
   81 16336     4     8
   52 15422     2     2
   88 14186     9     5
    4 14910     7    10
   58 15683     3     6
   26 14954    10    10
   17 17225     1     5
   25 16281     8     8
    9 14091     7     4
   44 16301     8     9
    7 17250     5     4
   23 14754     9     3
   71 16155    10     9
   18 17368     6     2
   83 17362    10     1
   44 15885     4     7
   35 17586     1     6
   37 17662     4     8
   64 17398     1     7
   62 15453     3     8
   71 17630     9     1
   15 16378     3     9
   24 14616     1     2
   87 14343     2     1
   72 15961     1     3
   75 15486     9     6
   12 14688     1     2
   38 16053     3     5
   91 16794     2     4
  100 16280     3     6
    4 17538     7     4
   72 15338     6     1
   52 13910     6     7
   92 13933     6     8
   76 16412     4     1
   10 15757     9     2
   18 15050     5     8
   92 15845     4     6
   34 14247     8    10
   26 15305     3     1
   35 14354     3     5
   40 17660     4     4
   49 16223     1     4
    6 16672     4     3
   58 17237     9     5
   31 15794     3     4
   49 14765     7     9
   92 17032     9     1
   68 15665     6     1
   13 14372    10     6
   54 14693     3     9
   38 15503     5     2
   27 16913     4     5
   78 15473     5    10
   25 16009     8     3
   98 15083     4     7
   52 17122     3     6
   36 16860     9     5
   36 17300     7     1
   43 16124     4     9
   36 15349     3    10
   40 17046     3     5
   15 17626     1    10
   87 15423     1     7
   31 17143    10     3
   90 16246     7    10
   96 17344     1     9
   48 14402     7    10
   81 14300     2     6
   30 17754     8     8
   73 15871     9     1
   16 14817     5    10
   69 17623     1     2
   22 14302     2     4
   22 17653    10     3
   26 17068     1     6
   52 16260     4     7
   71 14627     9     2
   18 16308     9     7
   20 14133     9     8
   83 15162     8     7
   72 17164     1     5
   57 15799     5     9
   10 14284     1     1
   49 14845     5     5
   82 14016     3     1
    8 15531     5     7
    1 14176     9    10
   17 17040     3     6
   44 15039     3     8
   44 16463     2     9
   52 14598     7     6
   84 14293     5     3
   58 16298     5     8
   39 16185     7     2
   14 17599     7     5
   47 14753     1     8
   35 15737     9     1
   62 14210     3     4
   28 15216     4     4
   64 15699     6     8
   35 16244     3     4
   43 16196     8     3
   33 15530     8    10
   56 16709     4     7
   65 16058    10     6
   59 14807    10     6
    8 15177     9     4
   35 16848     8     7
   77 17278     8     2
   27 15474    10     1
   18 14219     7     3
   48 16651     8     7
   84 17436     4     9
   28 14666     9     4
