  400
   99 17449     4    10
   93 17437     9     3
   44 14542     9     1
   29 15731     6     2
   96 16538     9     1
   53 15633     9     8
   35 14310     9     1
   11 14596     8    10
   75 17500     8     7
    8 16869     4     1
   51 14837     8     3
   44 16604     8     6
   72 16118     3    10
   44 16363     8     7
   58 14287     5     2
    1 15418     8     4
   90 17418     2     2
   76 17142     7     8
   70 16127     2     7
   48 16132     4     8
   67 15486     5     2
   78 15532     2     8
   91 14816     3     4
   42 16317     8    10
   73 16602    10     4
   72 15816     2     8
   71 17189     5     3
   54 15632     1     4
   50 16568     8     4
   84 14428     6     5
   19 15047     6     4
   48 16054     1     3
   77 17894     6     7
   62 15618     6     4
   77 17815     9     5
   72 16469     4     7
   15 17281     4     2
   12 14161     7     5
   82 17094     1     6
   89 16817     4     9
   19 17060     2     5
   33 17961     1     9
   33 15457     3     4
   91 15215     4     5
   76 16360     8     5
   90 15774     7     5
   91 16662     4     8
   66 15815     1     7
   66 14953     5     3
   61 14825     7     5
   13 13983     4     5
   32 16468     9     4
   38 16387     8     3
    4 14828     8     8
   73 14821     8     4
   11 15025     8     6
   75 16673    10     5
   43 14046     3     7
   64 16687    10     9
   25 15278     7     8
   27 14504    10     1
   82 17763     5     3
   72 17362    10     1
    4 14435     5     8
   44 15417     1     7
   49 17213     8     5
   75 16933     8     5
   59 14735     6     9
   60 17403     6    10
   57 16064    10     1
   48 17581     1     7
   79 16499     7     4
   89 16061    10     9
   80 15075     3     1
   69 17743     2     9
   64 14458     9     4
   70 16879     1     5
   60 16442     5     7
   29 16302     9    10
   35 17861     6     8
   20 17296     1     1
   42 16314     5     5
   67 16366     6     1
   58 15719     1     3
   45 17172     2     2
   40 17216     4     5
   68 16774     8     9
   20 15882     3     7
   83 17292     8     1
   31 15497     7     8
   44 17190     2     4
   10 17825     7     2
   13 15297     3    10
   16 16588     3     5
   13 14296     3     9
   56 16744     5     7
   64 15837     2    10
   87 17259     2     4
   15 17508     1     6
   24 15276     7     9
   44 15359     3     4
   62 17126     3     2
    2 17805     5     3
   33 17450     5     3
   41 14238     6     2
   71 17585     6     1
   97 17937     3     7
   10 17146     8     7
   31 16063     1     8
   26 16276     4     7
   45 17044     3     4
   50 15396     1     8
   67 14627     8     1
   12 15446     9     5
    8 17145     3     1
   12 17829     1     2
   51 14699     4     9
   75 15956    10    10
   31 15747     4     8
   33 14028     1    10
    6 17483     8     7
   75 14973     7     2
   42 17882     9     1
   19 14816     3     7
   90 17590     9     7
   54 14215     3    10
   75 17589     7     3
   53 15464    10     6
   41 17504     6     3
   89 17134     9     8
   77 16770     6     5
   85 14899     8     7
   50 16296     2    10
   78 16611    10     7
   17 14386     2    10
   91 16563     9     2
   49 16233     7     8
   13 14359     7     6
    1 15746     6     9
   79 14333     7     5
   38 16665    10     2
   45 14826     1     2
   29 15759    10     3
    5 17321     7     2
   57 16302     1     7
   36 14941     2     3
   16 17186     9     3
    7 17031     4     5
   11 16926     4     2
   47 14970     2     1
   40 17088     6     4
   17 16446     3     9
   21 15972     8     3
   81 17007     6     5
   35 17292     5     5
   10 15599     6     9
   35 17252     8     4
    9 16918     2     8
   63 17093     7     4
   76 16792     5     7
   97 16088     2     6
   40 15899     2     8
   60 17720     2     3
   47 14420     3     5
   17 14546     3     5
   76 14142     6     2
   37 17013     3     7
   66 16809    10     2
   89 14531     2     7
   37 14795     1     5
   44 17171     8     6
   26 17226     3     9
   82 15651     1     6
   73 14967     7     8
   31 16583     9    10
   38 13989     1     2
    8 15937     1     1
   47 15806     7     3
   45 17050     6     7
   19 14899     4     2
   93 16806     1     4
   84 16174     3     1
   35 17375     6     1
   14 14814    10     6
   65 15217    10     5
   70 16703     1     5
   24 16443     8     4
   99 14505     9     8
   78 15658     4     2
   87 15572     4     8
   74 17326     3     4
   75 17775     5     7
   26 17500     8     6
   33 17083     4     7
   21 14232    10     2
   43 14083    10    10
    9 17255     9     8
   58 17274     2     8
    8 16922     1     1
   97 17816     2     5
   94 14105     4     2
   52 16129     9     6
   23 17078     4     3
   75 15785     4     8
   24 17125     5     3
   53 15698     4     3
   13 15804     6    10
   32 15098     5     4
  100 17534     3     5
   57 14890     3     6
   50 16027    10     6
   92 16376     3     8
   40 17094     7     6
   85 15439     6     6
    6 17220     4     3
    4 14347     6     1
   54 14179     8    10
   29 15699     1     7
    3 14882     4     8
   32 15866     1     2
   15 17301     5     4
   76 14245     6     2
    6 15677     5     9
   41 16838     2     9
    9 17357    10     8
   27 15939     4    10
   83 16951     3     8
   18 16649    10     6
   84 15249     8     8
   91 15909     4     9
   14 16501     2     1
   78 15384     1     9
   42 14075     2     4
   37 15616     5     4
   52 17199     7     6
   65 17230     8     7
   90 17344     1     6
   65 15039     4     6
   97 14365     5    10
   89 16914     3     1
   21 15959     9     1
   47 16421     6     5
   81 15326     5     8
   61 15089     5     7
   31 17890     1     1
   86 14582     8     1
   64 15466     1     8
   85 14105    10    10
   14 16311     1     7
   67 16378     4     6
   16 16000    10     2
   29 15649     5     1
   43 16652    10     7
   22 17706     7    10
   70 14524     8    10
   51 16046     1     5
   49 15682     2    10
   52 17504    10     8
   69 14731    10     1
   32 16960     1     7
   42 15449     3     6
   82 17262     1     2
   10 14380     4     6
