  400
   93 13662     9     4
   10 14480     8     9
   63 18030     7     4
   42 12481     3     5
   84 13395     4     8
   41 17964     2     9
   27 16605     4     6
   12 13413     3     8
   99 16304     3     5
    6 16185     3     5
   21 14586     2     4
   18 14026     4     4
    4 18461     4     5
   75 11720     6     4
   86 19188     6     7
   17 11676     3     6
   75 15843     2     2
   57 13018     5     7
   77 15678    10     4
   15 17021     8     3
   42 17809     9     4
   80 18005    10     2
    1 14412     6     4
    5 19275     2     9
   52 17648     1     1
   22 15406     7     3
   90 18379     4     2
   54 15030    10     1
   54 19382     2    10
   52 19043    10     6
   11 12901     4     5
   47 13650    10     4
   61 14129     7     4
   74 19296    10     8
   88 14495     4     9
   44 15889     3     1
   14 17865     3     7
   14 11705     9     4
   56 17666     5     8
   13 14775     5     1
   20 16255     1     9
   77 12858     6     1
   30 17165     1     5
   23 15321     5     3
   51 12943     3     5
   15 16959     8     1
   40 15361     9     9
   25 17150     5     7
   72 18341     4     8
   16 11645     8     2
   40 14776     4    10
   14 16755     2     2
   96 18015     9     3
   41 17553     1     3
   19 16636     5    10
   47 16268     9     3
   63 13565     7     6
    8 15620    10     2
    1 11904     9     4
   16 13553    10     5
   59 15269     2     7
   12 13169     4     9
   63 15567     1     9
   20 17763    10    10
   85 13070     3     7
   50 18427     5     7
   63 14257     2     1
   98 19300     7     3
   64 18497     3    10
   19 12529     9     8
   10 14680     3     4
   84 15357     6     8
   95 13751     6     9
   40 12450     5     8
    7 19042     2     1
   46 15058     9     4
   54 17774     2     9
   46 15009     2     9
   71 12814     5    10
   26 16720     5     6
   62 15018     1    10
   10 15955     8     9
   40 14080     8     8
   57 13639    10     3
   51 14114     8     2
   58 19080     5     7
    4 18271     8     6
   13 16043     6     7
   66 15306     4     8
    4 18539     8    10
   29 17960     6     2
   24 18940     5     5
   15 12314     1     8
   91 14133     6    10
   44 17308     5     5
  100 13749     5     4
   40 13165    10     6
    7 12171     8     5
   98 13654     3     7
    3 12267     5     5
   25 13064     6     3
    7 16699     6    10
   87 15988     2     3
   20 15179     2     1
   47 17514    10     8
   93 15636     5     3
   65 18602     2     5
  100 15893     4     6
   38 19010     6     2
   36 12022     6     5
   26 13218    10     2
   99 14633     6     2
   46 16341     5     4
   65 15663     8     9
   56 16636     7     4
   96 18820     2     5
   23 15349     2     6
   59 15513     7    10
    8 15468     7     2
   88 19020     7     4
   63 14657     4     9
   36 14034     4     3
   12 18565     2     8
   78 15336     7     6
   26 16532    10     2
   55 16479     8     2
   77 17449     3    10
   66 18061     1     8
   61 17014     7     7
   74 11709     6     6
   69 18693     7     3
   85 18442     5     9
   81 16772     3     5
   55 15287     8     5
    5 14227     8    10
   27 14892     4     2
   47 19288     4     8
   70 13435     9     4
   27 19149     7     8
   85 18903     9    10
    5 13821     6     8
   53 12973     7    10
   84 14142     7     1
   50 18527    10     1
   18 17001     6     9
   39 19143     3     5
   46 17952     3     6
   40 12955     9     5
   98 15261     9     4
   54 14026     1     7
   28 12580     5     8
   61 18283     5     2
   90 16424     5    10
   39 11751     8     6
   38 14224     3     8
   15 13561     4     2
   93 16595     5     8
   15 12279     7     7
   81 12228     6     9
   54 14214     4     4
   89 12353     4     2
   49 19285     3     1
   39 13262     8     3
   70 17490     6     7
    4 15178     2     6
   43 15854     5     2
   97 12987     2     9
   51 15071     6     4
   13 17653     5     6
   24 12742     8     6
   36 14579     6     3
   18 12080    10     3
   76 14079     6     6
