  400
   23 18216     9     5
   67 13126     1    10
   15 10766     8     6
   52 18658     7     3
    1 12781     5     5
   51 20891     9     6
   58 12654     8     3
   60 19193     8     6
    2 13731     1     7
   99 21935     3     9
   26 13179     8     2
   99 13455     9    10
    5 15822     1     7
    1 22015    10     2
   33 18622     3     6
   98 19419     9     9
   17 22130     2     7
   90 15278     6     3
   74 16856     1     3
   47 22284     5     4
   80 10812     8     6
   84 12158     2     5
    4 14129     5     5
   42 18015     5     9
   18 10460     8     9
   14 14527     9     6
   46 12874     7     8
   53 21498     5    10
    2 17074    10     3
   60 10666     4     1
   21 20456     2     2
   25 12465    10     7
   26 13418     4    10
   35 20847     9     8
   76 20749     9    10
   27 15824     8     4
   86 18914     9     4
   34 10579     6     2
   87 12193     8    10
   88 22270    10    10
   32 22140    10     1
   13 14997     7     2
   87 12901    10    10
   37 15137     2     8
   14 14188     8     3
   19 21148     2     5
   34 11732    10     6
   30 13494    10     9
    8 13602    10     7
    8 18214     2     9
   77 12954     6     3
   87 14039     7     3
   91 19997     3     3
   81 16708    10     7
   29 21680     3     2
    8 20083     3     2
   94 20860     8     3
   74 11730     9     9
   61 18757     7     1
   95 15110     9     5
   34 12022     4     9
   82 16388    10     3
   20 17201     9     2
   60 15066     7     9
   16 14411     8     1
   95 15125     9     1
   87 20515     7     3
    2 10500     7     4
   28 15329     6     3
   74 22334     6     2
   89 22396     8     4
   60 14645     5     3
   86 14507     4     4
   75 12472     9     3
   96 19407     6     1
  100 18320     2     6
   93 10796    10     7
   30 20764     7     6
   30 21439     1     5
    1 14024     9     3
   37 16154    10     4
    6 11568     6     7
   88 17689     7     6
   27 13326     5     6
   86 17901     8     4
   16 16544     9     7
   35 10584     7     8
   79 15937     7     6
   90 17900    10     6
   95 18966     5     9
   74 20672     6    10
   24 19547     3     5
   76 12530     5     1
   93 15048     6     2
   84 11788     2     3
   92 16567     4     2
   88 19799     4     3
   70 21929     8     5
   93 16692     2     5
   16 12304     9     6
   43 21438     5     7
   82 16264     1     8
   76 16574     5     9
   29 13120     8    10
   56 18362     9    10
   72 13157     2     9
   29 21065     1     6
   49 18783     1     6
    1 11097    10     4
   58 19680     3    10
   50 22433     9     9
   37 16876     9     7
   64 20873     1     7
   37 17297     8     5
   64 19827     3     3
   50 15950     8    10
   53 11017     6     1
   98 20037     1    10
   29 21513     4     5
   43 18542     5     6
   93 16179     8     9
    2 19361     9     5
   66 15264     8     1
   68 18334     4    10
   95 11585     4     6
   49 16678     9     3
   60 12076     7     1
   83 21009     9     9
   19 15782     8     8
   52 18394     9     6
   99 10489     9     4
   61 14395     4     4
   33 11833     1     4
   74 16689     3     2
   90 17141     3     4
   89 19820    10     4
   45 19471     6    10
   18 15381     4     9
   37 15779    10    10
   45 20193     5     3
   75 12236     6     9
   86 15388    10     8
   82 14245     4    10
   38 22735     6     5
   23 22310     7     3
   46 11247     8     2
   87 15861     5     5
   75 10502     3     3
   44 20910     1     2
   15 14549     9    10
   18 18670     9     9
   36 14264     8    10
   17 11085     9     4
   83 11109     6     9
    4 22224     1     9
   12 12295     5    10
   32 17413     6     2
   63 11476     9    10
   95 10480     5     9
   50 22820     5     9
   15 19495     9     5
   93 10594     4     2
   11 14391     8     3
   48 20954    10     9
   66 16908     8     3
  100 21157     1     6
   36 17950     1     2
   10 13555     4     3
   18 13714     6     4
   73 10905    10     1
   55 10923     8     6
   93 15576     3     2
   59 15918     1     9
   37 14793     3     5
   30 15486     1     7
   81 15403     8     1
   82 15666     3     7
   17 20973     5     2
   56 15531     2     4
   25 13752     3     9
   32 12697     5     1
   73 11376    10     3
   61 17641     2     9
   49 13407     6     4
   56 12111     8     1
   64 17040     4     8
   61 15328    10     4
   87 19149     5     3
   27 18141     4     7
   55 15433     6     2
   36 19145    10     2
   41 14812     3     2
   47 15653     9     4
   47 10711     9     4
   88 12942     4    10
   13 22187     7     6
   47 21494     1     9
   23 20517     4     2
   22 12917    10     9
   64 12383     6     3
   95 21047     5     2
   77 13466     9     4
   56 17584     1     5
   53 14140     5    10
   13 17885     2     9
   86 22696     1     1
   34 19169     2     1
   95 10726     6     5
    3 20844     5     2
   89 11875     5     4
   19 14103    10     4
   34 10717     2     2
   62 12877     5     6
   79 21370     1     2
   83 13750     7     6
   17 14614     4     7
   43 15586     6    10
   43 18703     8    10
    3 10939     8    10
   69 10903     1     6
   97 11312     3     2
   39 19709     9     1
    9 15341     3     8
   44 16590     2     5
   85 20045     8     4
   97 17908     8     8
   56 15953    10     1
   31 18715    10     3
   19 15600     3     9
   78 18495     9     9
   95 20723     8     5
   14 13823     7    10
   54 21586     9     2
   50 15483     8     9
   67 17588     4    10
   67 16646     2     1
   35 15354     8    10
    1 13933     7     1
   61 16998     7     5
   37 13374     4     2
   89 15433     2     4
   79 20727     6     9
   71 13716     5     4
   51 17936     8    10
   58 19272     8    10
   53 17091     1    10
   67 22175     1     7
  100 12034     5     9
   96 12970     8     9
   70 22739    10     6
   69 12562     6     5
   93 13907     1    10
    9 19624     9     7
   77 17528    10     3
   36 20123     4     5
   94 16845     8     1
   73 12611     8    10
   92 13251     3     5
   25 12735     7     3
   92 17837     2     8
   70 21371     3     3
   19 10633     4     8
    6 21285     1     8
   23 20133     1     5
   69 15741     1     6
   72 16049     4     7
   89 13955     3     5
    3 20721    10     6
   72 19607     2     7
   50 20578     1    10
   40 11270     4     7
   61 12216     5     1
   28 18481     9     8
   11 14612    10    10
   12 19778     2     1
   86 14929     8     8
   64 21329     1     9
   78 19128     2     7
   86 16588     3     7
   60 11474    10     8
   48 19043     4     3
   54 18775     8     2
   52 15007    10     8
   56 15843     2     9
   31 13479     9     4
   88 12305     3     2
   50 22313     9     9
    3 15716     8     3
   80 15182     7     6
   74 12223     5     2
   95 10728    10     1
   49 13729     9     9
   92 12482     1     9
  100 21639    10     8
   71 11037    10     4
   60 17848     3     4
   72 14863     5     5
   60 14617     4     9
   63 15745     3    10
   44 11645     6     2
    9 12371     6     8
    3 16641     8     6
    5 13487     3     2
   37 20478     4     6
   14 20879     7     5
   16 10440     4     3
   23 12582     2     4
   77 19383     7     4
   94 19194     8     9
    8 18795     6    10
   36 20483     7     1
   42 15412     1     2
   62 14746     3     2
   88 12665     8     9
   97 20881     2     1
   92 17850     3     5
   75 14596     3    10
   46 20369     2     9
   95 10742     1     8
   54 19403     9     6
   20 22218     8     1
   89 11095    10     8
    2 22757     8     5
   11 11875     8     9
   88 22359     1     6
   73 10970     9     8
   71 19349     1     3
   60 14398     7    10
   33 15213     4     7
   33 12269     5     2
    3 15669     4     2
   42 17210     9     5
   36 18536     2     7
    8 18781     6     4
   79 14863     5    10
   49 16590    10     2
   23 18846    10     6
    1 17070     6     4
   26 13148     9     6
   17 15215     9     5
    9 13041     1     3
   62 10807     7     6
   58 20253     9     6
   70 17412     5     4
   49 13097     4     4
   55 18309     2     6
   62 12438     9     9
   23 17319     6     4
    1 15854     5     5
   56 12805     9     6
   77 13898     7     9
   20 15247     2     5
   44 13526    10     4
   78 13831     6     4
   30 16747     2     4
   32 13061     2     9
   51 14426     6     1
    1 13271     4     6
   91 17084     8     9
   83 19265     9     7
   34 15166     8     7
   94 22378     4    10
   25 13650     9     1
   69 10877     1     4
    1 18334     9     3
    3 18139     3     1
   18 17093    10     5
   24 14355    10     9
    3 12385    10     4
   43 19866    10     1
   40 19196     8     3
   12 15051     2     7
    4 20299     6     6
   98 16624     8     9
   82 22088     8     1
   52 10571    10    10
   52 12109     9     5
   43 11702     7    10
   75 17516     7     4
   52 17588     5    10
   98 14133     7     5
   51 21039     5     3
   71 22460     7     5
   42 17284     7     9
   29 12045    10     6
    1 16383    10     8
   74 19970     8     7
   80 16097     5     6
    2 19280     3     3
   65 14229     8     6
   63 12538     5     3
   35 11621     2    10
   58 13783     1     6
   87 15813     4     4
    4 12124     4     4
   59 21742     9     9
   89 11128     8     5
   21 18842     5     9
   83 13273     1     7
   92 13138    10     9
