50 4
55 380 554 7 2
97 163 349 7 7
33 504 714 3 5
32 299 471 5 5
21 196 426 1 7
78 156 392 1 10
88 13 231 8 8
17 331 539 7 9
53 475 659 10 6
83 8 174 1 7
44 0 178 1 1
33 1 177 8 7
94 563 731 5 10
80 126 346 2 2
1 523 741 9 5
68 0 203 9 1
27 441 655 7 2
2 69 299 10 8
51 368 534 4 3
26 434 666 7 5
75 57 243 2 7
50 494 698 9 7
74 533 701 5 8
28 77 251 4 6
2 214 430 4 3
88 24 236 9 4
42 0 194 3 10
8 639 855 10 10
13 685 867 7 9
46 468 680 7 9
19 128 336 1 7
17 542 730 3 4
54 360 546 5 8
21 676 856 5 5
56 279 459 9 1
22 640 804 5 2
10 316 554 5 2
74 179 371 9 4
99 20 190 4 5
4 627 809 4 1
9 616 818 9 8
34 451 663 6 6
81 543 729 4 7
62 47 219 4 4
17 125 325 8 5
93 597 771 2 4
28 517 711 4 2
10 216 438 6 8
42 0 202 1 2
9 548 772 7 7
SETUP
0 8 7 8 3 6 4 6 4 7 3 5 9 6 6 5 6 8 6 7 6 5 5 9 2 7 6 6 8 6 8 8 6 7 10 6 7 6 7 7 4 6 6 4 7 5 6 6 1 7 6
0 0 6 22 26 7 23 6 26 25 25 25 28 25 27 23 28 25 25 25 8 24 28 8 3 28 24 24 27 25 28 22 4 6 30 25 6 4 26 26 27 24 25 26 26 24 4 25 28 26 24
0 8 0 27 25 7 28 6 25 29 27 25 29 25 30 27 27 29 25 28 8 26 28 9 3 28 27 27 29 32 31 26 7 7 30 26 8 4 28 27 27 28 29 23 28 26 8 27 29 29 28
0 28 31 0 28 30 26 26 28 28 27 29 7 28 8 28 30 8 28 8 32 27 30 31 26 31 28 6 6 28 10 25 29 29 32 28 26 27 28 29 29 3 9 28 8 6 31 28 30 28 5
0 26 28 27 0 24 27 28 3 29 7 2 28 25 29 7 26 27 27 28 28 26 8 30 23 5 7 25 29 30 30 5 25 27 28 26 27 27 6 27 2 29 29 26 25 26 30 5 28 29 24
0 8 8 27 28 0 29 5 27 29 25 28 28 22 29 28 28 28 28 27 7 27 26 9 7 26 29 26 28 29 29 29 7 8 28 27 6 7 28 25 29 28 29 26 27 27 6 26 28 29 28
0 25 26 26 27 28 0 25 26 6 24 25 27 2 25 27 5 25 2 24 27 1 27 28 26 27 24 25 28 7 27 25 25 27 7 2 25 23 24 3 28 25 25 4 26 22 27 23 5 4 26
0 7 7 29 24 5 27 0 24 26 26 24 28 26 29 27 26 27 25 26 7 25 28 8 2 28 25 22 25 30 30 28 5 3 28 25 6 4 25 26 24 26 27 24 25 24 7 25 28 28 25
0 26 28 27 1 24 25 27 0 26 6 2 28 25 29 6 27 27 27 27 29 26 8 28 24 5 6 25 29 30 30 5 25 25 29 26 27 26 4 27 2 27 28 26 25 25 29 5 26 28 24
0 29 28 28 25 26 6 24 25 0 27 26 29 4 25 24 7 30 6 25 29 6 28 27 25 26 25 24 28 9 29 29 26 26 5 7 23 24 28 7 26 25 26 6 26 26 27 26 7 4 27
0 28 27 29 7 30 30 26 7 26 0 4 29 25 28 7 28 29 25 25 26 24 4 29 27 7 7 26 27 25 28 7 26 27 30 25 27 24 5 26 7 25 26 23 27 26 25 4 27 28 26
0 30 31 28 5 28 28 26 7 29 8 0 27 29 28 7 30 29 26 29 31 28 10 30 27 8 8 26 29 29 30 7 24 28 27 27 30 28 5 28 6 30 30 25 28 27 31 8 29 30 28
