50 3
810 6450 10 7
610 6900 2 3
830 7490 8 4
10 6420 3 5
910 6120 1 1
680 6440 10 10
700 7440 2 5
360 7050 6 7
670 7470 9 9
950 6730 8 9
420 7360 4 10
40 6810 6 1
400 6340 9 4
920 7090 2 2
240 7060 7 10
120 6260 2 8
530 6930 6 1
460 6300 1 5
70 7080 4 5
570 6680 4 4
670 7640 3 2
890 6650 2 4
450 7030 10 3
260 6750 9 4
590 6740 4 3
900 6760 10 8
610 6530 1 6
980 7100 6 10
180 7130 3 4
610 7340 7 10
390 6950 7 2
410 6970 5 9
530 6520 8 1
520 7480 4 3
350 7180 7 10
150 6960 1 9
860 7360 5 4
580 6970 10 2
640 7110 6 8
700 7490 4 3
560 7010 9 6
90 7780 2 5
110 6870 1 4
470 6360 8 10
160 7690 3 9
800 7670 9 4
260 6800 9 8
770 7550 9 8
370 6630 10 5
850 6920 2 9
SETUP
0 110 30 100 100 90 130 90 0 40 30 110 160 90 70 140 90 140 110 120 110 70 50 110 100 80 130 140 120 100 110 90 130 150 50 60 130 50 100 40 100 90 50 150 100 80 160 140 130 100 130
0 0 30 100 50 90 130 90 0 20 30 110 110 90 70 140 90 140 60 100 110 70 50 40 90 80 100 70 120 50 60 90 80 140 50 60 130 50 80 40 90 90 50 80 80 30 110 120 130 100 120
0 110 0 100 100 90 130 90 0 40 30 110 130 90 70 140 90 110 110 110 80 70 50 110 100 80 130 140 120 100 110 90 130 120 50 60 130 50 90 40 100 90 50 150 100 80 140 140 130 100 130
0 40 30 0 70 60 130 90 0 40 30 110 80 90 70 130 90 60 80 70 100 70 50 80 100 80 130 110 120 70 80 90 100 70 50 60 100 50 50 40 100 90 50 120 100 50 150 120 130 100 130
0 110 30 100 0 90 100 90 0 40 30 110 60 90 70 110 60 100 10 50 110 50 50 110 100 80 110 140 100 0 10 90 130 110 50 60 130 50 30 40 100 90 30 120 100 80 100 70 130 100 90
0 50 30 10 70 0 130 60 0 10 30 110 90 90 40 140 90 70 80 80 40 70 50 90 100 80 130 120 120 70 80 90 100 80 50 60 60 50 60 40 100 90 50 130 70 50 160 130 130 100 100
0 110 30 100 100 90 0 90 0 40 30 110 120 90 70 140 90 100 110 120 110 70 50 110 100 80 130 100 120 100 110 90 50 110 50 60 130 50 100 40 100 90 50 90 100 80 120 130 130 100 130
0 110 30 100 100 90 130 0 0 40 30 110 110 90 70 140 90 90 110 120 70 70 50 110 100 80 130 140 120 100 110 90 130 100 50 60 40 50 100 40 100 90 50 150 100 80 160 120 120 100 130
0 110 30 100 100 90 130 90 0 40 30 110 160 90 70 140 90 140 110 120 110 70 50 110 100 80 130 140 120 100 110 90 130 150 50 60 130 50 100 40 100 90 50 150 100 80 160 140 130 100 130
0 110 30 90 60 80 130 90 0 0 30 110 120 90 70 140 90 140 70 110 110 70 50 80 100 80 130 140 120 60 70 90 90 120 50 60 130 50 90 40 100 90 50 120 60 40 150 130 130 100 130
0 110 20 90 100 80 130 90 0 40 0 110 140 90 70 140 90 120 110 100 100 70 50 110 100 70 130 140 120 100 110 90 130 130 50 50 130 50 80 40 70 90 50 150 100 80 160 140 100 80 120
0 110 30 100 100 90 130 90 0 40 30 0 160 90 70 140 90 140 110 120 110 70 50 110 100 80 130 140 120 100 110 90 120 150 50 60 130 50 100 40 100 90 50 140 100 80 160 140 130 100 20
0 80 30 80 100 70 130 90 0 40 30 110 0 90 70 50 90 140 110 90 110 30 50 90 100 80 90 100 110 100 110 90 130 150 50 60 130 50 100 0 100 90 10 130 100 80 160 140 130 100 80
0 70 30 90 100 90 130 90 0 40 30 110 130 0 70 120 90 110 110 120 110 70 50 110 60 80 130 140 120 100 110 90 100 120 50 60 130 50 100 40 100 90 50 140 100 80 160 140 130 100 130
0 80 30 100 100 90 120 20 0 40 30 100 130 90 0 140 80 110 110 60 90 70 50 70 80 80 130 140 120 100 110 90 130 120 50 60 60 50 70 40 100 90 50 110 100 80 140 140 130 100 120
0 30 30 100 80 90 130 90 0 40 30 110 140 90 70 0 90 140 90 110 110 70 50 40 100 80 100 100 120 80 90 90 110 150 50 60 130 50 90 40 90 90 50 80 100 60 110 140 130 100 30
0 110 30 100 100 90 40 90 0 40 30 110 140 90 70 140 0 140 110 120 110 70 50 60 100 80 120 120 120 100 110 90 90 130 50 60 130 50 100 40 100 90 50 100 100 80 70 140 130 100 130
0 50 30 10 70 0 130 60 0 10 30 110 20 90 40 70 90 0 80 80 40 50 50 90 100 80 110 110 120 70 80 90 100 10 50 60 40 50 60 20 100 90 30 130 70 50 160 80 90 100 100
0 110 30 100 100 90 130 90 0 40 30 110 50 90 70 100 90 90 0 100 110 40 50 110 100 80 100 140 90 100 110 90 130 100 50 60 130 50 100 40 100 90 50 150 100 80 90 140 130 100 130
0 110 30 100 100 90 130 90 0 40 30 110 160 90 70 140 90 140 110 0 110 70 50 110 100 80 130 140 120 100 110 90 130 150 50 60 130 50 80 40 100 90 50 70 100 80 100 140 130 100 130
0 80 30 40 100 30 130 90 0 40 30 110 50 70 70 100 90 30 110 110 0 70 50 80 100 80 130 140 120 100 110 90 130 40 50 60 70 50 90 40 100 90 50 90 100 80 120 110 120 100 130
0 110 30 100 100 90 130 90 0 40 30 110 140 90 70 140 90 140 110 60 110 0 50 110 100 50 60 140 80 100 110 90 130 150 50 60 130 50 90 40 100 90 50 130 100 80 160 140 110 100 130
0 110 30 100 100 90 130 90 0 40 30 110 160 90 70 90 90 140 110 70 110 70 0 110 100 80 130 140 70 100 110 90 130 150 50 60 130 50 50 40 100 90 50 140 100 80 160 140 130 100 120
0 110 30 100 100 90 130 90 0 40 30 110 140 90 70 140 90 140 110 70 110 70 50 0 100 80 60 140 120 100 110 90 130 130 50 60 130 50 50 40 50 90 50 40 100 80 70 140 90 60 130
0 10 30 100 60 90 130 90 0 30 30 80 120 90 70 120 90 140 70 110 110 70 50 50 0 80 110 80 120 60 70 90 90 150 50 60 130 50 90 40 100 90 50 90 90 40 120 130 130 100 100
0 110 30 80 100 70 130 90 0 40 30 110 120 90 70 130 90 140 110 110 110 70 40 70 100 0 130 140 110 100 110 90 110 110 50 60 130 50 90 40 100 90 50 110 50 80 140 110 130 100 130
0 110 30 90 100 90 130 90 0 40 30 110 80 90 70 130 90 140 110 120 110 70 50 110 100 80 0 140 120 100 110 90 130 150 50 60 130 50 100 40 100 90 50 120 100 80 150 120 130 100 130
0 110 30 100 100 90 130 90 0 40 30 110 160 90 70 140 90 140 110 120 110 70 50 110 100 80 130 0 60 100 110 90 130 150 50 60 130 50 100 40 100 90 50 150 100 80 160 140 130 100 130
