60 2
2 2055 6 9
3 1839 9 10
7 1828 10 9
8 2214 4 9
9 1862 8 8
6 2150 9 5
11 2331 7 7
8 2060 9 5
12 1952 8 7
13 1983 4 6
19 1868 1 8
22 1840 8 9
27 2073 1 10
23 2162 2 8
16 2050 6 5
16 1918 2 5
24 1896 10 7
22 1908 10 6
19 2276 7 5
23 2307 8 6
20 1834 10 5
41 1863 2 10
41 2280 10 10
43 1829 10 10
22 2041 8 5
36 1875 1 8
53 2067 5 10
43 2147 6 8
27 1994 5 5
54 2236 5 9
55 1855 10 9
57 2245 10 9
34 1889 6 5
62 2184 1 9
35 1825 3 5
35 1862 3 5
65 2189 1 9
37 2073 2 5
70 2122 3 9
47 2040 8 6
32 2033 5 4
67 2282 3 8
84 1894 8 10
85 2284 7 10
72 2066 7 8
37 2165 3 4
56 2155 10 6
66 2315 8 7
85 2256 2 9
49 2137 6 5
69 2001 5 7
20 2207 4 2
40 1884 10 4
94 2028 5 9
65 2260 5 6
55 2251 7 5
22 2285 5 2
78 1870 1 7
90 2056 4 8
34 1879 1 3
SETUP
0 7 4 8 7 3 7 2 6 7 3 9 6 5 9 4 6 11 6 10 3 5 6 7 3 12 1 6 4 6 0 6 11 6 3 7 4 6 9 4 5 6 5 3 8 8 10 4 8 6 3 3 7 2 12 7 8 6 7 6 7
0 0 4 8 7 3 7 2 6 7 3 9 6 5 9 4 6 11 6 10 3 5 6 7 3 11 1 6 4 6 0 6 11 6 2 7 4 6 9 4 5 5 5 3 8 8 10 4 8 6 3 3 7 2 9 7 8 6 7 6 7
0 7 0 8 7 3 7 2 6 7 3 9 6 5 9 4 6 11 6 7 3 5 6 7 3 12 1 6 4 6 0 6 11 6 3 7 4 6 9 4 5 6 5 3 8 8 9 4 8 6 3 3 7 2 11 7 8 6 7 6 7
0 7 4 0 7 3 7 2 6 7 3 9 6 5 9 4 6 11 6 10 3 5 6 7 3 12 1 6 4 6 0 6 11 6 3 7 4 6 9 4 5 6 5 3 8 8 10 4 7 6 3 3 7 2 8 7 8 6 7 6 7
0 6 4 8 0 3 7 2 6 7 3 9 6 5 9 4 6 5 6 10 3 4 6 7 3 12 1 6 4 6 0 6 11 6 3 7 2 5 9 4 5 6 5 3 8 8 10 4 7 6 3 3 7 2 12 5 4 6 7 6 6
0 7 4 7 7 0 7 2 5 6 3 9 5 5 8 3 5 11 5 9 3 5 6 6 3 11 1 6 4 6 0 5 10 5 3 7 4 6 9 3 5 6 5 2 7 7 10 4 8 5 3 2 7 1 11 6 8 6 7 6 6
0 7 4 8 7 3 0 2 6 7 3 9 6 5 3 4 6 11 6 10 3 5 6 7 3 12 1 6 4 6 0 6 11 6 3 7 4 6 9 4 2 6 5 3 8 8 10 4 8 6 3 3 7 2 12 7 8 6 7 6 7
0 7 4 8 7 1 7 0 6 7 3 9 6 5 9 4 6 11 6 10 1 5 6 7 3 12 1 6 4 6 0 6 11 6 3 7 4 6 9 4 5 6 5 3 8 8 10 4 8 6 3 3 7 2 12 7 8 6 5 6 7
0 7 4 8 7 3 7 2 0 7 3 7 6 5 9 4 6 10 0 10 3 5 6 7 3 12 1 6 3 6 0 6 5 6 3 7 3 3 9 4 5 6 5 3 8 8 10 4 5 6 3 3 7 2 12 7 8 6 7 6 5
0 7 4 8 7 3 7 2 6 0 3 7 6 5 9 4 6 11 6 10 3 5 6 7 3 7 1 6 4 6 0 6 11 6 3 7 4 6 9 4 5 6 5 3 8 8 10 4 7 6 3 3 6 2 11 7 5 6 7 6 7
