20 2
490 663 2585 7 10
60 0 1868 9 8
585 0 1768 3 1
882 548 2422 1 5
600 88 2324 10 2
308 0 2112 5 10
792 959 3151 4 2
190 191 2529 2 6
42 304 2322 4 9
40 283 2125 5 5
399 81 1839 8 2
869 183 2017 1 3
90 0 1739 10 4
8 380 2308 8 8
264 0 1988 10 5
189 892 2916 2 1
684 0 2019 9 5
91 0 1762 7 6
540 625 2705 8 3
864 0 1906 3 10
SETUP
0 78 68 59 68 78 97 59 49 39 78 78 78 59 59 88 88 30 78 59 88
0 0 272 252 262 243 252 49 262 39 233 272 59 243 39 20 39 223 223 272 243
0 272 0 301 262 281 252 281 272 243 243 68 272 281 272 272 252 68 59 59 39
0 281 281 0 68 39 68 272 78 252 49 243 291 59 281 281 262 243 272 301 252
0 262 262 88 0 30 49 272 59 233 30 262 272 68 233 262 243 272 213 233 233
0 252 252 78 39 0 39 252 39 213 10 252 252 49 243 243 223 252 243 262 213
0 272 281 78 59 39 0 262 49 252 39 272 281 59 252 272 262 262 233 243 252
0 68 272 291 272 291 272 0 252 88 291 262 59 262 78 39 97 262 281 262 291
0 281 281 39 30 49 68 291 0 252 49 272 291 39 252 281 262 281 233 252 252
0 78 243 272 281 291 272 39 291 0 272 272 88 301 30 78 59 272 281 252 272
0 243 243 68 30 49 30 252 39 213 0 243 252 49 243 243 223 252 243 262 213
0 262 78 243 262 252 281 252 281 262 252 0 291 243 272 272 252 10 59 78 49
0 68 262 243 223 243 262 68 272 39 243 233 0 262 39 39 49 243 223 252 243
0 272 310 107 59 78 78 281 78 291 78 281 310 0 291 291 252 281 272 272 272
0 59 262 281 262 262 291 78 272 39 262 243 88 272 0 49 39 252 262 281 272
0 88 291 281 262 281 281 88 252 59 262 272 49 223 78 0 68 281 262 272 262
0 30 281 272 223 252 272 68 272 49 243 233 78 252 49 39 0 243 233 252 233
0 301 88 243 272 281 291 243 291 272 281 59 301 291 272 281 291 0 78 78 78
0 262 59 291 252 223 252 262 252 233 223 59 262 272 233 252 243 59 0 68 20
0 281 88 272 281 281 252 281 281 262 252 39 291 281 262 272 262 49 68 0 49
0 243 78 281 233 252 281 262 252 262 252 39 281 252 262 243 223 39 30 49 0
SETUP_COST
0.0 1560.0 1360.0 1180.0 1360.0 1560.0 1940.0 1180.0 980.0 780.0 1560.0 1560.0 1560.0 1180.0 1180.0 1760.0 1760.0 600.0 1560.0 1180.0 1760.0
0.0 0.0 5440.0 5040.0 5240.0 4860.0 5040.0 980.0 5240.0 780.0 4660.0 5440.0 1180.0 4860.0 780.0 400.0 780.0 4460.0 4460.0 5440.0 4860.0
0.0 5440.0 0.0 6020.0 5240.0 5620.0 5040.0 5620.0 5440.0 4860.0 4860.0 1360.0 5440.0 5620.0 5440.0 5440.0 5040.0 1360.0 1180.0 1180.0 780.0
0.0 5620.0 5620.0 0.0 1360.0 780.0 1360.0 5440.0 1560.0 5040.0 980.0 4860.0 5820.0 1180.0 5620.0 5620.0 5240.0 4860.0 5440.0 6020.0 5040.0
0.0 5240.0 5240.0 1760.0 0.0 600.0 980.0 5440.0 1180.0 4660.0 600.0 5240.0 5440.0 1360.0 4660.0 5240.0 4860.0 5440.0 4260.0 4660.0 4660.0
0.0 5040.0 5040.0 1560.0 780.0 0.0 780.0 5040.0 780.0 4260.0 200.0 5040.0 5040.0 980.0 4860.0 4860.0 4460.0 5040.0 4860.0 5240.0 4260.0
