  450
   55 12370     9     1
   46 15978    10     1
   12 14296     8     1
   71 16062     9     7
   59 12878     8     3
   53 15866     2     8
    8 14364     2     1
   87 11696     7     2
   84 15020    10     6
   84 11876     1     7
   40 14344     8     1
    2 14909    10     6
   87 11519     3     9
   36 15068     8     5
   62 14209     2     6
   13 15977     1     1
   38 13667    10     3
   60 11546     4     5
   14 15786     6    10
    6 12145     3     3
   33 13987     2     4
   24 13519     8     6
   32 13132     7     3
   46 15430    10     1
   85 16068     2     9
   47 13377     4     8
   26 14759     6     4
   35 14377     8     5
   40 14827     6     1
   50 13331    10     8
   28 15941     5     1
   94 15695     4     1
   96 13203     1     8
   40 14132     3     2
   65 15651     4     8
   54 14579     8     1
   93 13892     6    10
   72 13909     5     8
   41 14772     7     2
   76 12807     8     5
   56 14283     6     5
   80 13011     4     3
   77 11611     7    10
   42 14300    10     4
   16 11974     3     8
   38 14317     8     6
   55 14172     2     5
   54 14138     2    10
   98 14361     4    10
   69 13853     9     4
   59 14780     4     3
   30 12242     5     3
   92 15869     7     9
   90 11807     3     5
   76 11567     4     3
   77 15831     8     8
   37 13681     8     3
    1 14823     9     7
   12 14102     7     2
   76 12402     3     3
   51 12048    10     4
   39 13938     3     3
   70 11992     6     4
   47 13748    10     1
   78 11965     7     5
   34 11538    10     2
  100 12221    10     2
   70 14354     3     4
    6 13945     6     9
   41 15491     6     3
   46 15658    10     9
   61 12122     3     4
   21 12397     1     6
   22 15766     6     9
    3 14920     3     8
   36 12868     3     3
   60 13978     5     4
   58 12986     6     2
   90 15504     6     3
   57 12233     8     3
   26 15336     5     6
   48 14178     2     5
   87 12973     4     6
   18 15100     3     4
   38 14483     4     9
   62 13037     7     9
   94 14825     2     2
   75 12058     1     1
   63 11754     7     5
    5 12822     8     3
   51 12958     3     4
   14 12300     8     9
   43 15258     2     5
   20 13447    10     8
   60 14546    10    10
   21 15720     9     9
   54 13482     9     9
   60 15265     9     1
   91 13968     1     2
   59 15924     5     8
  100 14650     4     4
   36 13521     2     1
   20 11941     9     2
   21 15545     4     9
   58 13182     7     9
   22 15358     3     9
   57 12307     8     2
   18 15658     3     2
   79 12239     9    10
   46 11706     3     5
   74 11785     1     5
    4 16073     5     5
   93 14382     4     9
   61 13256     4    10
   22 15067     7     9
   31 12759     7     8
   23 14790     3     9
   15 13786     8    10
    5 13314     9     9
   85 15042     1     4
   19 15106     7     3
   55 14769     1     3
   98 15840     9     2
   62 14258     8     7
   75 12111     1     1
   58 14280     8     1
   83 13872     6     6
   29 14090     1     9
   17 13439     6     2
   74 11735     8     7
   88 13909     7     7
   17 11983     1     5
    9 13754     9     8
    7 14348     6     8
   37 16026     6     3
   67 15433     7     6
   28 13600     8     7
   93 12228     3     5
   84 14986    10     8
    7 14337     8     7
   38 12431     7     9
   58 15268     2     2
   10 14304     2     2
   31 15310     3     8
   18 12418     7     2
   31 13265     8     1
   61 11963     1     6
   40 15706     9    10
   46 15549     7     1
   66 13775    10     4
   25 14643    10     4
   65 14549     3     3
   21 12439    10     7
   23 14377    10     5
   27 12701     3     9
   96 13047     2     7
   80 12551     7     6
   10 15071     8     4
   25 15635     3     6
   96 14487     4     7
   83 15303     6     1
   12 13439     9     2
   12 14968     6     1
   92 12952     6     8
   18 11681     6    10
   49 14888     1     4
   58 12280     3     4
   46 13779     6     7
   41 15613     5     8
   42 15763     2     1
   52 12010     3     3
   79 11939     3     7
   99 14926     5     3
   62 14811     5     5
    9 15746     5     4
   17 15842     1     5
   93 11971     4     5
   70 11604     6    10
   57 15442     2     5
   38 16017     1     5
   36 13877     5     4
   81 13979     3     8
    3 14460     5     7
   57 14813     6    10
    4 12250     2     2
   29 15659     7     6
   52 11755     8     6
   83 13299    10     8
   38 14624     7    10
   76 15888     2     2
   79 11680     5     4
   20 13822     4    10
   88 13221     2     3
   91 15146    10     5
   11 15272     9     8
    5 13399     8     3
   39 13929     2     8
   69 16049     1     2
   50 15676     3     9
   80 13436     8     6
   10 15706     4     3
    2 11580     7     2
   58 13873    10     3
    9 14526     8     5
   63 14889     1     6
   67 13513     5     6
   25 14263     9    10
   55 15358     7     1
   37 13615     2     6
   81 13599    10     4
   93 15269     9     5
   72 15989     8     9
   62 16076     2     2
   95 13624     5     2
   29 14697     3     8
   65 12221     5     4
   23 13178     2     7
   80 14949     2     4
   48 14017     4     1
   61 11696    10     6
   56 14731     3     5
   27 14195     8     5
   81 14016     3     6
   44 11847     7     8
   17 13236     9     9
   92 13182     3     3
   48 13743     4     1
   56 15662    10     7
   60 13125     4     4
   98 13314     8     9
   36 12993     7     2
   70 12726     9     6
  100 13392     4     1
   94 15363     8     4
   78 15750     7     1
   62 12175     7     6
   60 12771     4    10
    3 13907     7     1
   17 16031     3     6
   97 14883     5     5
   83 16004     8     4
    9 15195     3     1
   68 14767     4     4
   44 15974     9     5
