100 3
192 2832 5028 1 7
1485 2052 4068 5 1
486 3739 6107 10 9
63 6633 8723 4 5
840 4931 6661 7 1
1008 4793 6697 5 6
465 4101 6357 9 6
448 2483 4429 6 3
396 4190 6214 6 4
338 2427 4467 10 2
190 2567 4521 3 8
840 8703 10693 9 8
938 3216 5056 5 9
328 8587 10985 2 7
221 1434 3498 2 8
1020 3950 5830 5 9
684 1681 3303 6 3
747 7212 9612 8 8
700 6214 8038 4 4
312 7408 9092 5 4
432 3407 5385 4 8
1275 5745 7433 5 6
780 6663 8407 10 5
12 4345 6503 4 10
970 8855 10765 10 7
795 5558 7312 7 2
1148 4260 6156 8 9
126 1358 3330 7 3
208 7527 9441 5 10
636 1801 3875 2 10
790 4147 6053 8 6
378 7698 10032 2 10
104 2458 4374 4 3
748 9053 11019 5 6
119 9918 12282 7 4
385 4492 6260 1 5
84 7637 9457 9 1
416 2645 4791 2 5
84 3404 5176 5 5
1040 6360 7966 4 1
532 1199 3061 8 8
154 2609 4991 5 5
567 5542 7322 8 3
52 5271 7269 10 5
340 10687 12413 8 2
759 7482 9774 7 9
435 8520 10200 2 7
682 2833 5097 9 4
1275 9726 12114 10 7
275 1058 3106 6 3
469 9402 11298 9 10
738 7042 9238 2 7
552 4370 6388 10 5
90 8027 10381 10 2
612 2648 4624 9 3
1110 1321 3671 2 9
900 2164 3856 5 9
570 2946 4766 8 5
310 3745 6015 10 9
1358 4068 6092 3 4
1140 4871 6869 2 9
570 3275 5013 6 4
1155 4410 6390 8 6
704 2080 4128 7 9
187 2257 4595 6 1
900 933 2747 5 9
456 5695 7487 6 9
1170 2382 4298 9 10
630 7026 9254 8 4
125 10472 12598 7 9
474 7999 9893 9 5
290 4294 6486 9 2
198 1125 3507 9 5
195 1718 3946 3 4
600 2553 4935 8 6
333 8206 10228 8 1
405 5386 7690 9 1
664 4102 6104 3 4
210 4250 6050 9 9
1300 2285 4675 8 7
747 8249 10003 8 9
1080 1507 3245 4 10
1455 3744 6136 8 2
792 9748 12122 1 3
425 1867 3853 9 3
224 3180 4900 2 3
570 5724 7668 4 2
416 1114 3126 4 9
308 1828 3800 1 4
324 8104 9866 2 8
240 7381 9727 5 3
297 4155 5985 9 1
11 2337 4143 6 1
536 3417 5415 2 6
120 7546 9900 6 9
240 1604 3266 3 9
207 944 2584 5 9
688 5174 7566 3 6
560 5231 7171 8 2
546 7580 9500 8 10
SETUP
0 302 332 292 322 101 41 222 242 292 373 252 292 181 373 222 192 342 413 433 181 423 192 121 222 272 272 312 151 232 242 212 212 393 272 252 282 192 362 252 272 272 393 433 252 212 192 222 181 151 252 332 232 252 252 232 342 292 302 302 292 202 222 332 242 312 232 342 483 342 312 332 302 373 151 91 171 252 403 292 232 383 171 292 252 212 292 141 272 151 161 272 312 332 292 393 272 352 262 202 282
0 0 232 322 352 141 71 312 272 332 463 332 322 312 403 383 352 383 342 403 222 463 292 151 252 302 342 342 192 151 282 242 242 383 322 192 161 222 282 282 202 232 443 423 282 242 222 222 222 181 282 352 443 181 292 242 252 322 383 272 322 282 222 383 342 232 352 403 523 473 222 302 161 342 181 322 202 272 433 362 242 352 312 332 292 292 352 181 352 181 302 302 342 362 292 282 302 383 292 121 352
0 373 0 292 322 232 433 222 292 272 373 312 473 171 413 342 312 373 342 242 272 352 121 272 282 362 393 352 272 342 222 332 282 393 352 212 393 312 302 383 312 342 262 473 282 312 322 192 282 272 352 272 342 322 312 232 352 282 252 302 413 262 222 322 171 252 282 332 554 252 242 322 262 362 342 202 242 232 383 292 232 393 171 202 171 212 362 272 262 252 151 282 322 332 252 403 252 403 312 312 302
0 433 181 0 222 171 393 202 272 202 352 282 302 222 393 312 202 362 272 332 202 383 242 101 222 262 312 192 181 91 252 272 202 181 272 131 141 202 131 282 141 161 332 362 302 192 302 252 192 171 232 252 342 111 252 171 242 393 332 202 352 232 161 352 282 81 242 342 463 423 71 151 272 192 181 282 151 272 393 292 171 282 282 222 192 181 312 161 342 141 292 262 252 302 312 362 262 342 252 61 202
0 453 403 342 0 161 383 232 373 222 403 222 282 292 383 403 332 242 322 282 232 322 282 292 282 252 292 342 292 121 292 272 252 373 111 292 322 202 312 282 131 111 433 312 121 292 362 262 232 161 332 222 312 373 71 161 322 312 202 202 342 322 151 252 121 242 282 413 332 483 352 312 242 352 342 272 312 312 423 373 262 262 292 332 302 332 342 151 362 292 302 322 312 332 332 403 151 332 282 383 362
0 332 332 192 222 0 312 242 272 302 352 302 362 192 272 322 242 252 393 362 282 332 202 212 121 171 352 242 282 202 342 111 302 302 192 252 222 91 282 413 252 192 403 332 202 141 262 272 282 51 181 302 312 232 151 171 242 312 292 202 192 302 161 252 212 212 282 352 413 403 232 282 322 322 312 192 262 272 423 302 242 312 181 322 322 222 212 51 352 252 262 192 212 342 332 332 232 252 161 242 332
0 403 302 262 292 71 0 302 212 262 423 262 262 252 342 393 302 322 403 433 181 403 232 91 192 242 282 282 121 272 222 181 181 362 262 222 292 161 332 222 292 262 383 403 222 181 161 192 181 121 222 342 373 262 222 242 312 262 322 272 262 222 222 322 272 282 332 413 483 433 282 342 272 383 121 262 141 242 373 373 302 352 242 282 252 292 282 111 342 121 232 242 282 342 262 362 242 322 232 312 362
0 503 171 453 362 332 322 0 342 403 533 423 443 342 463 181 312 473 443 403 362 292 292 403 272 433 332 393 252 262 202 252 362 393 332 302 302 322 423 352 302 312 423 463 352 413 362 322 362 332 453 433 433 282 302 342 362 443 423 342 332 403 322 403 342 383 342 453 513 413 373 262 393 302 252 292 373 362 423 453 222 332 332 352 332 373 171 322 433 352 322 332 443 111 383 533 232 272 282 232 403
0 543 433 393 262 302 423 272 0 242 513 383 543 212 131 433 302 302 513 473 272 383 222 322 322 332 373 362 212 383 302 413 312 222 373 302 473 252 393 312 272 373 433 483 383 342 393 282 383 212 383 362 362 413 332 202 131 373 352 342 493 393 292 302 272 292 332 413 554 302 342 252 352 292 212 302 322 322 473 373 393 352 332 322 342 373 322 202 262 312 322 373 373 373 342 403 332 373 352 413 262
