100 2
1 0 8 8
2 0 5 3
5 230 6 4
16 188 1 9
17 0 10 8
17 0 3 7
20 178 2 8
21 204 7 8
21 25 1 8
24 83 9 9
11 0 2 4
25 0 6 9
25 48 10 8
11 162 1 3
33 195 10 9
34 206 9 9
33 247 4 8
42 56 9 10
38 0 5 9
44 0 5 10
29 48 5 6
30 0 7 6
47 249 3 9
16 218 6 3
44 112 1 8
39 135 8 7
45 0 10 8
57 102 5 10
47 0 8 8
42 249 10 7
55 0 8 9
48 0 7 7
55 0 6 8
49 86 5 7
72 120 8 10
67 139 7 9
67 0 9 9
68 267 9 9
72 105 3 9
8 149 9 1
66 56 9 8
58 156 6 7
52 135 7 6
35 160 8 4
88 0 6 10
90 214 6 10
73 0 8 8
46 141 10 5
37 93 6 4
76 225 4 8
38 0 6 4
96 99 2 10
69 59 10 7
40 86 10 4
85 0 8 8
96 89 3 9
99 0 7 9
68 0 9 6
91 0 9 8
92 130 7 8
81 189 10 7
81 282 8 7
60 59 3 5
84 0 5 7
86 0 3 7
89 0 10 7
77 188 1 6
65 0 3 5
96 209 10 7
96 121 5 7
55 0 2 4
83 0 1 6
73 106 3 5
98 0 10 6
70 0 10 4
96 168 10 5
91 0 7 4
69 0 8 3
84 0 1 3
57 0 2 2
60 0 1 2
31 284 6 1
95 126 4 3
96 0 3 3
97 0 5 3
67 71 3 2
35 0 7 1
38 179 4 1
78 0 1 2
39 173 5 1
84 89 10 2
44 0 1 1
89 0 3 2
50 134 4 1
59 0 7 1
64 13 7 1
65 233 4 1
67 76 10 1
73 40 9 1
94 121 5 1
SETUP
0 6 7 4 4 6 4 9 6 6 6 7 3 7 7 6 5 1 6 5 4 0 7 8 5 1 5 6 8 7 5 5 5 8 6 7 5 7 11 7 2 8 8 4 6 2 7 5 3 6 7 5 5 8 5 6 3 6 6 5 9 5 4 7 8 7 2 5 6 6 6 5 5 6 8 7 4 8 5 4 3 16 9 7 6 7 5 6 3 7 6 4 6 10 10 6 5 5 2 4 3
0 0 7 4 4 6 4 9 6 6 6 7 3 7 7 6 5 1 6 5 4 0 7 8 5 1 5 3 8 7 5 5 5 2 5 7 5 7 10 7 2 8 8 4 5 2 3 5 3 6 7 4 5 5 5 6 3 6 6 5 5 5 4 6 8 7 2 5 6 6 6 5 4 5 7 7 4 8 5 4 3 11 9 7 6 7 3 1 3 7 6 4 6 10 10 6 5 5 2 4 3
0 5 0 4 4 6 4 9 6 4 6 6 3 3 7 6 5 1 6 5 4 0 3 7 5 1 5 6 8 7 5 5 5 7 6 7 5 7 11 7 2 6 8 4 6 2 7 5 3 6 7 5 5 8 5 4 3 6 6 4 9 5 4 7 7 4 2 5 6 4 3 5 5 6 8 6 4 8 5 4 3 15 9 7 6 1 5 6 3 7 6 4 6 10 10 5 5 5 2 4 3
