60 2
1840 9131 9 9
648 8028 8 6
420 10794 1 3
944 6560 2 7
2134 7788 1 8
493 6936 2 1
1380 9440 2 4
17 7446 8 5
24 10992 2 5
1184 7136 8 5
920 8860 6 5
1170 8352 2 8
1760 9580 1 6
1326 8109 10 9
320 8580 1 5
792 8400 5 3
1054 5831 6 10
820 7200 2 6
805 11224 10 1
567 10689 8 2
1455 6690 8 7
360 6510 2 10
1440 9456 5 10
180 8802 3 2
1224 7308 9 9
1520 8284 7 4
1501 6707 10 6
2058 9135 8 10
945 10374 3 9
880 8800 7 4
1025 9750 3 6
1638 8400 2 2
133 9576 4 5
616 10626 1 5
2208 11730 9 3
46 10235 6 6
975 6750 4 3
288 7920 2 7
1472 5456 8 9
880 7458 10 2
1625 8825 4 5
660 6030 7 6
361 7923 1 2
1800 5706 3 5
900 9550 5 9
1100 7040 2 1
1012 8140 4 4
1672 7326 4 9
1932 11431 7 8
128 5536 3 10
1656 8784 6 4
2150 10950 9 5
63 9723 1 9
270 6660 10 9
1462 6409 1 6
1748 7011 6 5
480 7296 3 6
2250 9900 3 10
589 9633 4 8
780 5580 10 7
SETUP
0 240 180 140 180 140 260 180 260 180 180 200 260 240 200 260 260 220 200 180 240 200 180 260 240 240 240 220 180 220 260 200 200 120 180 260 260 160 260 220 220 160 180 200 220 260 220 200 200 240 160 260 180 200 200 220 240 160 200 220 220
0 0 620 640 580 580 640 640 660 100 540 120 180 620 120 660 700 640 40 520 60 100 600 600 600 620 640 680 580 120 580 640 40 640 100 620 620 560 680 520 540 160 60 600 560 620 540 620 600 620 600 640 580 100 540 560 620 600 600 120 560
0 680 0 600 80 140 700 700 220 660 600 680 640 700 680 700 660 100 620 640 660 640 660 180 680 680 700 740 640 640 680 640 600 720 660 160 700 640 220 640 620 700 620 680 140 680 580 180 660 660 620 200 120 660 160 180 180 680 540 660 640
0 680 580 0 600 600 660 100 660 620 640 640 700 160 640 680 220 620 560 540 660 680 640 660 660 100 700 680 60 640 640 160 580 640 640 660 180 660 700 660 100 660 600 160 660 640 80 640 680 140 640 680 660 560 580 600 680 200 100 580 160
0 640 100 620 0 120 660 660 200 640 660 660 620 660 660 660 640 180 600 580 600 580 600 140 640 660 680 680 600 580 640 580 600 680 640 140 680 640 180 560 580 660 620 620 80 660 540 160 680 580 540 160 160 620 100 120 120 620 600 640 580
0 660 160 660 200 0 680 660 220 580 680 620 760 660 600 720 720 240 680 660 700 680 700 220 720 680 700 760 700 680 720 700 680 760 680 200 720 620 160 660 660 700 700 620 140 680 680 100 660 680 680 240 140 700 160 140 240 720 680 720 640
0 680 660 660 560 560 0 660 660 600 100 640 680 680 620 160 700 720 660 140 640 640 100 660 160 600 160 180 660 620 160 640 580 180 600 700 700 120 680 120 600 640 560 660 620 180 580 620 160 600 100 640 640 680 660 680 660 660 620 660 620
0 600 580 160 600 580 620 0 680 520 620 540 660 120 540 620 160 620 560 600 560 640 620 660 640 120 640 700 60 540 640 160 560 660 620 620 160 560 600 600 100 680 580 160 620 600 80 540 580 100 620 680 580 580 600 560 680 160 120 600 120
0 660 140 620 120 60 640 620 0 580 640 600 700 660 580 660 700 160 580 640 640 660 580 160 660 640 640 660 580 620 640 680 580 640 580 180 640 600 140 640 600 660 600 680 160 660 580 100 640 520 640 180 120 580 160 120 140 700 600 600 660
0 80 580 660 660 560 600 600 720 0 600 40 220 620 20 700 660 660 120 600 140 140 620 660 640 680 640 700 640 120 640 660 120 680 120 660 640 540 580 580 600 160 140 660 620 600 600 540 580 600 620 700 560 160 600 640 680 640 600 180 620
0 620 600 620 660 660 160 700 720 620 0 640 720 680 640 140 740 680 620 120 620 580 120 660 160 660 120 180 640 600 140 700 640 180 620 620 660 40 700 80 600 660 660 580 540 160 640 640 80 680 180 640 560 660 600 600 680 680 620 640 540
0 160 620 660 640 640 580 680 700 80 660 0 200 700 100 720 620 700 100 620 140 100 600 660 660 640 660 660 640 140 660 620 120 700 80 640 680 620 560 600 620 200 120 660 680 580 580 620 660 680 580 700 640 140 620 660 660 620 600 160 680
0 40 640 660 600 600 660 660 660 120 560 120 0 640 100 680 580 660 60 540 100 120 620 600 620 600 660 700 600 120 620 660 60 640 120 620 640 580 660 540 560 160 80 620 580 640 580 600 620 640 620 680 600 120 560 580 640 620 640 140 580
0 600 560 100 600 620 600 120 700 640 620 640 700 0 620 660 160 640 580 560 600 580 580 660 660 160 660 660 100 580 660 60 580 700 660 660 200 520 660 600 120 560 600 140 640 680 100 640 540 100 540 640 540 620 560 600 600 100 80 640 140
0 100 620 640 640 540 580 580 700 80 620 20 220 660 0 700 640 680 120 620 120 120 600 640 620 660 660 680 620 100 620 640 120 660 100 640 620 540 560 560 580 180 140 660 660 580 580 520 560 580 600 700 540 140 580 640 660 620 600 160 660
0 680 620 600 580 600 200 660 700 600 120 640 680 660 620 0 700 660 640 140 640 660 120 660 140 640 180 200 640 640 140 580 560 60 620 620 660 100 680 80 600 580 600 640 640 160 580 640 120 640 120 620 620 660 660 680 620 640 560 680 640
0 640 600 120 620 600 640 140 580 560 640 580 640 160 580 640 0 680 600 660 600 680 580 560 560 40 640 640 100 620 640 180 600 600 560 620 160 600 640 640 120 620 600 180 660 640 100 580 620 80 640 620 620 620 640 680 580 40 80 640 160
0 660 140 680 180 120 680 660 200 580 640 600 700 680 600 700 720 0 660 640 640 640 580 140 640 720 640 660 660 620 660 640 660 680 580 200 700 620 160 600 620 700 680 700 160 660 640 100 640 680 600 200 40 680 160 180 160 680 580 700 680
0 140 640 640 540 540 600 660 640 80 580 120 160 620 100 620 680 660 0 620 120 120 600 600 600 580 660 660 640 100 580 620 20 640 80 680 640 600 660 600 540 120 40 600 600 620 520 600 640 580 580 620 620 160 640 660 620 660 600 160 600
0 640 660 660 560 560 120 660 660 600 100 640 680 640 620 140 700 680 540 0 640 640 120 620 120 600 160 180 620 620 100 640 540 160 600 620 660 120 680 120 560 640 560 620 620 140 540 620 160 600 100 640 640 620 540 560 640 680 620 640 620
0 160 640 680 620 640 680 580 640 80 580 120 200 640 100 660 640 600 140 680 0 120 620 660 680 580 680 660 540 100 600 680 140 620 120 660 700 620 660 620 640 140 160 660 620 640 640 600 640 640 660 640 620 40 680 620 700 680 640 60 580
0 140 540 620 600 600 660 680 700 120 620 120 160 680 100 680 660 620 80 640 160 0 660 660 660 660 700 720 660 140 640 660 80 700 140 660 680 560 660 660 600 180 100 680 660 680 580 600 600 640 620 680 580 160 620 700 680 700 560 180 660
0 660 640 680 620 620 120 720 680 660 80 680 640 680 680 180 660 700 640 160 660 620 0 660 160 660 180 80 660 640 160 640 580 200 660 680 680 120 600 140 600 700 600 640 600 100 560 680 120 660 140 700 640 680 660 660 660 700 520 700 600
0 620 100 580 160 100 700 600 160 600 620 620 720 660 620 680 660 140 640 620 540 660 600 0 640 620 680 680 560 640 640 700 640 540 600 180 660 580 180 620 580 580 660 640 160 660 620 120 560 540 680 160 100 560 140 160 160 620 620 580 620
0 620 600 580 560 560 80 620 660 600 100 640 680 620 620 100 680 640 600 120 540 640 100 520 0 600 160 180 560 620 140 620 600 40 600 680 680 80 640 120 600 580 560 640 620 160 600 620 80 560 100 580 600 580 640 660 540 620 620 580 620
0 620 620 140 620 600 640 120 560 540 620 560 620 160 560 700 180 680 620 640 600 660 560 580 620 0 620 620 100 640 620 160 620 620 540 600 140 580 620 620 120 640 640 180 640 620 100 560 600 60 640 680 600 620 620 660 640 180 60 620 140
0 680 600 620 680 620 160 700 720 620 180 640 700 680 640 140 740 600 660 160 640 580 140 660 160 680 0 120 640 680 160 700 660 180 620 620 640 120 640 80 600 640 680 600 560 140 660 660 160 700 180 660 620 660 680 600 680 700 620 660 560
0 620 580 600 620 600 160 680 700 600 140 640 600 660 620 120 680 660 580 140 620 560 120 640 140 660 140 0 620 680 140 680 580 160 600 600 640 120 680 60 580 640 600 580 540 160 580 620 140 660 140 640 640 640 660 580 660 680 600 640 540
0 640 640 160 660 620 660 60 620 580 660 600 680 120 600 680 220 580 620 660 620 680 600 640 680 60 660 640 0 600 680 160 620 600 600 660 200 620 640 640 140 620 640 200 660 660 120 600 640 120 640 680 600 540 660 620 700 160 120 540 160
0 160 660 660 580 560 640 600 660 100 600 140 180 640 120 640 660 620 40 640 20 140 620 620 620 600 680 680 540 0 600 640 40 640 100 680 660 620 680 620 560 140 60 640 640 640 540 620 660 600 600 640 640 60 660 640 640 680 620 80 600
0 660 580 640 540 660 160 660 700 660 140 680 640 700 660 120 680 680 620 100 620 560 60 660 140 660 200 100 600 600 0 600 620 180 680 660 700 120 640 100 620 680 640 640 600 40 580 660 160 600 60 680 640 620 620 640 640 620 560 640 600
0 680 640 140 560 640 660 160 700 640 660 660 660 200 660 600 200 660 620 620 640 640 640 640 640 180 620 660 160 620 680 0 600 660 640 620 160 600 700 620 120 580 620 100 620 700 100 660 640 140 580 580 620 680 640 680 540 160 140 680 120
