100 4
1840 11546 9 9
828 12972 8 6
460 14973 1 3
1357 11937 2 7
2231 10304 1 8
667 11891 2 1
1587 13754 2 4
23 12742 8 5
23 13340 2 5
1702 12972 8 5
1058 12903 6 5
1495 13524 2 8
2024 13961 1 6
1794 13892 10 9
368 12512 1 5
759 10189 5 3
1426 9982 6 10
943 10488 2 6
805 14214 10 1
621 14812 8 2
2231 12972 8 7
552 12627 2 10
1380 11454 5 10
230 14237 3 2
1564 11845 9 9
1840 12719 7 4
1817 10281 10 6
2254 12650 8 10
1035 14375 3 9
1012 12811 7 4
943 11362 3 6
1794 11661 2 2
161 14674 4 5
644 14076 1 5
2208 14858 9 3
46 12949 6 6
1495 13087 4 3
276 9614 2 7
2116 9913 8 9
920 9867 10 2
1495 10281 4 5
1012 11707 7 6
437 12144 1 2
2300 9246 3 5
828 11109 5 9
1150 9315 2 1
1058 10764 4 4
1748 9683 4 9
1932 14490 7 8
184 10074 3 10
1587 10649 6 4
1978 12765 9 5
69 13478 1 9
345 10787 10 9
1978 10994 1 6
2116 10741 6 5
690 13271 3 6
2070 11523 3 10
713 14743 4 8
1196 10810 10 7
1633 10212 7 3
1495 13984 5 5
2001 9959 2 8
1679 11707 8 7
2185 10419 10 8
1357 13363 2 5
1403 13478 2 9
713 12995 10 4
138 10166 10 2
713 14283 2 4
989 14720 5 9
2070 9798 8 3
897 14536 10 3
2300 14007 7 4
1541 14697 8 7
1265 9062 10 8
1081 13754 7 9
1564 9821 5 10
230 11730 1 9
184 10994 7 2
391 12443 9 4
2070 11385 3 7
46 10166 7 3
506 14283 10 3
1472 10488 4 5
989 14191 8 5
1863 9315 1 10
1863 11178 2 3
828 9246 8 3
345 10534 10 8
828 13133 4 2
1748 14099 9 6
207 9982 10 7
23 11155 8 6
1886 9959 3 10
1794 10097 7 9
2139 10327 1 5
920 9936 7 9
2116 14651 2 3
1679 11086 8 4
SETUP
0 437 621 345 276 575 138 207 529 483 138 920 115 736 391 345 230 345 322 138 598 506 276 230 345 713 368 253 414 460 506 621 414 161 322 345 207 345 253 138 437 322 230 299 368 391 276 138 575 598 529 69 575 529 299 299 621 644 506 460 621 575 345 368 506 345 483 805 529 322 644 621 483 437 184 506 644 529 506 552 368 552 253 437 460 253 690 483 437 460 667 368 437 644 230 253 69 345 529 713 253
0 0 437 506 345 621 621 322 506 184 299 575 276 621 506 414 391 598 483 621 644 667 414 713 368 782 575 483 575 552 207 759 437 322 368 621 345 414 713 437 483 368 575 529 483 483 437 299 483 782 598 575 667 690 414 276 322 759 598 552 759 690 506 529 552 460 644 966 529 529 575 667 713 138 506 644 759 897 391 667 575 644 230 828 552 345 759 851 506 736 483 414 713 736 391 483 575 552 460 713 552
0 690 0 621 575 690 621 483 506 483 529 759 483 874 506 414 621 598 598 644 621 690 575 713 92 851 506 368 690 575 644 506 161 552 575 506 506 529 713 391 552 575 713 552 483 345 667 437 345 506 575 575 621 828 598 598 644 782 460 506 621 874 667 368 345 483 828 989 483 460 759 368 598 736 529 460 621 667 805 368 621 851 552 529 437 644 805 644 276 575 828 414 598 851 621 506 805 713 805 667 460
0 115 552 0 161 552 552 414 506 276 368 667 345 713 368 437 460 621 552 621 690 736 161 644 460 713 575 575 506 552 322 759 529 414 184 437 253 276 690 230 414 184 644 391 575 322 506 368 322 828 713 506 736 690 506 391 414 759 460 644 506 736 506 598 644 483 736 483 552 529 667 759 713 230 529 552 621 621 230 759 460 690 322 851 414 460 690 920 368 552 575 253 552 552 483 483 575 460 552 759 483
0 759 598 667 0 644 391 483 391 345 460 759 437 782 437 299 552 483 644 460 552 598 184 483 506 667 598 529 529 414 391 805 437 483 46 299 115 299 529 92 506 46 506 253 644 345 598 460 437 759 759 345 828 598 575 598 483 874 460 690 621 805 598 690 713 575 805 805 437 552 598 644 667 529 506 414 621 805 345 805 322 805 529 690 414 644 644 759 368 391 529 345 391 414 552 598 736 322 621 667 713
0 782 782 690 460 0 667 368 345 759 575 713 690 1081 460 460 667 644 506 391 690 828 437 759 598 552 713 506 736 322 253 805 690 759 483 621 391 552 552 529 529 483 621 690 621 644 644 483 621 851 644 621 713 575 460 322 897 805 759 575 713 184 759 644 598 506 782 1081 391 667 598 736 759 184 437 667 920 989 552 713 414 713 276 897 713 920 805 1012 644 828 529 598 736 322 644 805 759 598 483 759 598
0 736 920 690 483 598 0 483 598 805 690 966 667 1104 460 414 690 575 552 575 667 874 483 736 667 782 759 322 736 529 391 920 736 736 506 437 506 575 138 552 460 506 736 713 437 506 713 483 759 1012 782 598 805 437 598 276 943 920 621 713 782 782 897 437 391 644 828 1150 644 690 851 920 368 299 598 736 782 920 805 828 782 828 414 828 575 966 759 966 667 805 644 713 552 621 782 897 966 575 621 874 621
0 667 437 598 92 713 322 0 483 414 391 851 506 874 529 368 506 552 483 552 598 667 92 414 506 736 506 529 437 483 460 437 506 575 115 368 23 207 437 161 575 115 414 322 644 414 414 414 506 713 667 253 897 529 115 552 575 437 552 598 690 874 621 368 322 161 644 874 345 460 460 598 667 598 460 322 552 713 414 345 391 828 483 552 506 552 713 667 299 483 483 414 483 483 621 667 598 230 690 598 621
0 483 598 391 552 414 552 621 0 414 667 391 644 851 552 391 437 575 621 621 598 575 552 621 667 529 713 414 828 552 552 1035 759 506 575 529 621 575 230 506 276 575 644 644 529 713 805 207 690 529 690 483 621 805 713 368 575 1058 828 805 782 414 805 368 437 759 759 851 46 644 276 414 621 483 598 897 713 943 621 529 713 874 575 552 759 621 690 897 667 805 805 644 621 529 759 483 414 460 782 805 575
0 874 276 782 184 598 575 644 575 0 621 943 598 460 621 460 253 644 805 644 713 759 345 667 345 828 391 644 598 575 552 782 414 667 207 460 276 460 713 253 460 207 667 414 736 506 506 575 598 759 552 529 736 690 736 391 161 1035 621 483 782 667 529 552 598 736 713 966 598 345 782 644 828 713 598 575 644 713 506 644 483 897 713 805 483 598 805 690 552 575 713 506 552 575 460 759 414 483 782 851 736
0 322 552 207 368 460 414 483 483 483 0 874 322 920 345 368 115 552 184 575 644 391 368 506 621 759 644 621 621 506 529 897 690 391 391 644 460 414 552 437 322 391 506 598 736 460 506 23 460 874 667 368 644 391 575 253 621 736 598 621 621 644 230 414 805 598 460 690 529 667 690 759 690 437 552 690 552 805 368 782 414 782 529 713 552 644 736 759 506 759 782 230 736 759 460 552 759 345 759 690 690
0 598 552 506 368 575 598 299 460 690 483 0 529 1012 437 368 598 552 437 552 598 736 368 690 529 736 644 299 713 506 184 713 598 598 391 437 299 483 322 460 437 391 529 621 414 575 621 460 575 552 575 529 644 621 391 253 851 713 713 506 851 506 437 368 460 437 713 966 506 598 276 414 644 92 230 598 851 897 713 621 667 575 207 575 667 621 713 943 575 690 437 460 529 644 575 368 437 506 414 667 506
0 345 575 253 391 483 437 506 529 483 46 897 0 874 368 299 138 483 230 598 506 414 391 529 529 713 667 391 322 529 552 690 621 69 414 529 483 437 575 460 345 414 529 621 506 368 184 46 483 828 690 391 667 437 621 207 644 690 506 644 644 667 253 276 736 414 391 713 552 690 575 713 644 460 322 713 575 782 391 805 437 805 552 736 460 690 667 759 529 736 805 276 598 782 138 230 713 368 437 713 690
0 483 736 391 552 621 598 667 667 552 184 1058 207 0 529 506 299 690 368 506 460 575 552 690 736 667 828 598 529 437 690 759 805 276 575 437 644 552 736 621 483 575 414 782 713 575 391 207 644 897 851 552 828 575 529 391 713 897 690 805 667 805 414 460 943 621 598 713 713 805 759 920 828 621 529 874 736 414 552 759 598 851 598 736 667 828 644 943 644 299 736 414 529 943 345 437 805 506 644 874 851
0 345 575 230 391 552 690 621 161 506 506 529 483 943 0 529 276 713 575 621 736 414 391 782 644 621 667 368 276 575 552 782 713 552 414 483 483 483 368 460 437 414 552 621 483 552 644 46 552 667 828 644 759 874 736 414 644 989 690 759 644 552 713 506 598 690 736 713 207 759 414 552 782 460 299 782 575 828 460 667 575 460 552 713 598 667 828 1035 575 782 805 483 598 690 598 621 575 598 782 966 690
0 851 943 805 552 529 805 713 483 690 736 759 713 1127 575 0 851 184 667 690 1058 989 552 897 552 943 874 437 851 644 782 1127 621 782 598 575 667 552 690 644 667 598 897 805 552 828 874 598 874 621 736 736 598 782 805 759 828 1127 943 966 782 713 621 828 805 851 943 1196 437 828 736 828 713 713 736 920 667 1058 828 966 874 759 690 437 460 736 966 1150 644 943 690 621 667 851 828 943 874 805 1012 1127 920
0 920 759 828 483 345 552 621 667 805 713 989 851 1012 713 276 0 460 713 460 552 897 483 644 805 644 805 575 828 414 598 1058 874 805 506 713 575 598 690 552 207 506 667 713 690 644 874 713 644 782 943 506 552 920 644 138 966 1058 736 897 920 529 828 322 920 782 782 1081 690 759 943 667 575 506 506 782 644 943 805 690 322 1012 575 713 713 989 621 920 690 667 851 759 805 644 851 805 1081 805 690 1058 736
0 667 851 621 598 391 690 529 299 713 621 667 598 1081 391 667 667 0 483 506 874 805 598 782 805 759 851 253 667 460 621 943 874 667 621 391 529 529 506 690 483 621 805 851 368 644 759 414 690 437 552 644 828 943 621 644 851 943 759 943 920 575 828 644 736 667 759 1081 345 805 552 690 529 552 552 828 920 874 805 782 782 575 621 253 736 552 966 1058 621 943 713 759 483 690 736 759 713 621 874 966 851
0 874 736 782 391 828 230 299 644 713 598 1012 690 897 690 621 713 805 0 506 552 644 391 322 575 897 529 552 736 736 621 736 644 759 414 644 322 391 368 460 690 414 322 621 667 414 713 575 759 690 483 184 943 667 414 506 874 552 460 621 690 943 805 621 621 460 299 1173 644 667 529 667 575 529 552 621 690 621 667 644 690 713 506 529 483 828 874 598 483 782 782 621 736 736 828 920 690 161 851 506 828
0 460 805 368 460 506 575 391 414 621 414 782 391 943 253 299 529 483 345 0 644 667 460 667 667 690 575 138 529 322 575 598 598 460 483 253 391 575 621 253 368 506 667 414 253 506 575 276 575 805 713 506 575 736 483 184 782 828 621 667 782 437 575 644 690 529 621 828 437 506 552 690 621 483 46 690 782 759 598 736 483 552 115 736 575 805 667 920 667 552 575 299 345 552 529 529 713 483 736 598 437
0 943 851 828 506 437 736 437 598 851 644 989 759 1127 621 529 736 713 575 828 0 1012 506 828 667 460 759 598 874 759 322 851 736 805 529 713 437 621 828 598 299 552 690 759 713 736 759 644 713 874 713 690 644 943 529 391 989 874 851 644 1012 621 759 690 667 575 690 1196 644 736 851 759 828 253 621 736 736 1035 851 782 828 529 345 920 805 989 874 1081 713 897 575 667 805 759 713 874 1012 644 552 828 667
0 575 713 460 598 460 552 552 345 713 276 506 230 621 253 529 368 713 460 805 736 0 621 644 276 437 253 552 529 759 690 897 345 161 598 552 552 299 552 667 322 621 644 828 667 391 414 276 644 598 414 506 644 598 437 414 575 897 529 345 230 644 414 506 529 621 322 943 391 552 575 483 598 598 483 644 161 782 575 644 667 690 552 621 184 644 414 920 391 690 874 161 644 529 368 460 713 483 529 828 644
