60 2
1440 4419 8285 9 9
756 7271 11461 8 6
440 6430 10018 1 3
1298 5283 9477 2 7
2037 6411 10581 1 8
493 8353 12047 2 1
1311 8268 11556 2 4
17 7921 12227 8 5
22 9056 13844 2 5
1406 7896 11728 8 5
874 6002 9946 6 5
1235 9972 13228 2 8
1320 7554 11606 1 6
1170 7195 11885 10 9
256 6308 9994 1 5
561 5273 8727 5 3
930 3670 7306 6 10
697 7226 10774 2 6
630 7994 12502 10 1
567 8437 12941 8 2
2231 7201 11531 8 7
528 4830 8190 2 10
960 6014 10534 5 10
210 6142 10484 3 2
1224 5989 10251 9 9
1360 6129 9567 7 4
1817 6228 10010 10 6
2352 5733 9057 8 10
1080 5406 9414 3 9
880 6643 10077 7 4
615 4915 8345 3 6
1638 7421 11779 2 2
105 5532 9588 4 5
560 7193 11161 1 5
2400 5772 10548 9 3
40 7078 10722 6 6
1495 6019 9281 4 3
252 5518 9662 2 7
2208 6726 10324 8 9
800 4626 8934 10 2
1170 4302 7700 4 5
924 5375 9097 7 6
304 7950 12066 1 2
2000 3645 7767 3 5
864 4874 9642 5 9
1200 4142 8018 2 1
782 5953 9587 4 4
1140 4865 8455 4 9
2100 6526 10372 7 8
192 6326 9590 3 10
1725 3771 7209 6 4
1376 5104 9788 9 5
60 6789 10805 1 9
285 5771 9029 10 9
1290 4963 8609 1 6
1748 5187 8835 6 5
720 9547 13253 3 6
2070 4592 8872 3 10
465 6948 11304 4 8
1300 7609 10991 10 7
SETUP
0 240 180 140 180 140 260 180 260 180 180 200 260 240 200 260 260 220 200 180 240 200 180 260 240 240 240 220 180 220 260 200 200 120 180 260 260 160 260 220 220 160 180 200 220 260 220 200 200 240 160 260 180 200 200 220 240 160 200 220 220
0 0 619 639 579 579 639 639 659 100 539 120 180 619 120 659 699 639 40 519 60 100 599 599 599 619 639 679 579 120 579 639 40 639 100 619 619 559 679 519 539 160 60 599 559 619 539 619 599 619 599 639 579 100 539 559 619 599 599 120 559
0 679 0 599 80 140 699 699 220 659 599 679 639 699 679 699 659 100 619 639 659 639 659 180 679 679 699 738 639 639 679 639 599 719 659 160 699 639 220 639 619 699 619 679 140 679 579 180 659 659 619 200 120 659 160 180 180 679 539 659 639
0 679 579 0 599 599 659 100 659 619 639 639 699 160 639 679 220 619 559 539 659 679 639 659 659 100 699 679 60 639 639 160 579 639 639 659 180 659 699 659 100 659 599 160 659 639 80 639 679 140 639 679 659 559 579 599 679 200 100 579 160
0 639 100 619 0 120 659 659 200 639 659 659 619 659 659 659 639 180 599 579 599 579 599 140 639 659 679 679 599 579 639 579 599 679 639 140 679 639 180 559 579 659 619 619 80 659 539 160 679 579 539 160 160 619 100 120 120 619 599 639 579
0 659 160 659 200 0 679 659 220 579 679 619 758 659 599 719 719 240 679 659 699 679 699 220 719 679 699 758 699 679 719 699 679 758 679 200 719 619 160 659 659 699 699 619 140 679 679 100 659 679 679 240 140 699 160 140 240 719 679 719 639
0 679 659 659 559 559 0 659 659 599 100 639 679 679 619 160 699 719 659 140 639 639 100 659 160 599 160 180 659 619 160 639 579 180 599 699 699 120 679 120 599 639 559 659 619 180 579 619 160 599 100 639 639 679 659 679 659 659 619 659 619
0 599 579 160 599 579 619 0 679 519 619 539 659 120 539 619 160 619 559 599 559 639 619 659 639 120 639 699 60 539 639 160 559 659 619 619 160 559 599 599 100 679 579 160 619 599 80 539 579 100 619 679 579 579 599 559 679 160 120 599 120
0 659 140 619 120 60 639 619 0 579 639 599 699 659 579 659 699 160 579 639 639 659 579 160 659 639 639 659 579 619 639 679 579 639 579 180 639 599 140 639 599 659 599 679 160 659 579 100 639 519 639 180 120 579 160 120 140 699 599 599 659
0 80 579 659 659 559 599 599 719 0 599 40 220 619 20 699 659 659 120 599 140 140 619 659 639 679 639 699 639 120 639 659 120 679 120 659 639 539 579 579 599 160 140 659 619 599 599 539 579 599 619 699 559 160 599 639 679 639 599 180 619
