50 3
55 187 747 7 2
97 0 537 7 7
33 306 912 3 5
32 84 686 5 5
21 21 601 1 7
78 0 570 1 10
88 0 415 8 8
17 135 735 7 9
53 278 856 10 6
83 0 384 1 7
44 0 381 1 1
33 0 381 8 7
94 342 952 5 10
80 0 543 2 2
1 325 939 9 5
68 0 374 9 1
27 241 855 7 2
2 0 477 10 8
51 137 765 4 3
26 231 869 7 5
75 0 460 2 7
50 315 877 9 7
74 316 918 5 8
28 0 457 4 6
2 5 639 4 3
88 0 446 9 4
42 0 383 3 10
8 449 1045 10 10
13 478 1074 7 9
46 255 893 7 9
19 0 525 1 7
17 339 933 3 4
54 145 761 5 8
21 481 1051 5 5
56 58 680 9 1
22 438 1006 5 2
10 136 734 5 2
74 0 570 9 4
99 0 401 4 5
4 432 1004 4 1
9 421 1013 9 8
34 244 870 6 6
81 326 946 4 7
62 0 426 4 4
17 0 544 8 5
93 381 987 2 4
28 305 923 4 2
10 15 639 6 8
42 0 398 1 2
9 350 970 7 7
SETUP
0 8 7 8 3 6 4 6 4 7 3 5 9 6 6 5 6 8 6 7 6 5 5 9 2 7 6 6 8 6 8 8 6 7 10 6 7 6 7 7 4 6 6 4 7 5 6 6 1 7 6
0 0 6 22 26 7 23 6 26 25 25 25 28 25 27 23 28 25 25 25 8 24 28 8 3 28 24 24 27 25 28 22 4 6 30 25 6 4 26 26 27 24 25 26 26 24 4 25 28 26 24
0 8 0 27 25 7 28 6 25 29 27 25 29 25 30 27 27 29 25 28 8 26 28 9 3 28 27 27 29 32 31 26 7 7 30 26 8 4 28 27 27 28 29 23 28 26 8 27 29 29 28
0 28 31 0 28 30 26 26 28 28 27 29 7 28 8 28 30 8 28 8 32 27 30 31 26 31 28 6 6 28 10 25 29 29 32 28 26 27 28 29 29 3 9 28 8 6 31 28 30 28 5
0 26 28 27 0 24 27 28 3 29 7 2 28 25 29 7 26 27 27 28 28 26 8 30 23 5 7 25 29 30 30 5 25 27 28 26 27 27 6 27 2 29 29 26 25 26 30 5 28 29 24
0 8 8 27 28 0 29 5 27 29 25 28 28 22 29 28 28 28 28 27 7 27 26 9 7 26 29 26 28 29 29 29 7 8 28 27 6 7 28 25 29 28 29 26 27 27 6 26 28 29 28
0 25 26 26 27 28 0 25 26 6 24 25 27 2 25 27 5 25 2 24 27 1 27 28 26 27 24 25 28 7 27 25 25 27 7 2 25 23 24 3 28 25 25 4 26 22 27 23 5 4 26
0 7 7 29 24 5 27 0 24 26 26 24 28 26 29 27 26 27 25 26 7 25 28 8 2 28 25 22 25 30 30 28 5 3 28 25 6 4 25 26 24 26 27 24 25 24 7 25 28 28 25
0 26 28 27 1 24 25 27 0 26 6 2 28 25 29 6 27 27 27 27 29 26 8 28 24 5 6 25 29 30 30 5 25 25 29 26 27 26 4 27 2 27 28 26 25 25 29 5 26 28 24
0 29 28 28 25 26 6 24 25 0 27 26 29 4 25 24 7 30 6 25 29 6 28 27 25 26 25 24 28 9 29 29 26 26 5 7 23 24 28 7 26 25 26 6 26 26 27 26 7 4 27
0 28 27 29 7 30 30 26 7 26 0 4 29 25 28 7 28 29 25 25 26 24 4 29 27 7 7 26 27 25 28 7 26 27 30 25 27 24 5 26 7 25 26 23 27 26 25 4 27 28 26
0 30 31 28 5 28 28 26 7 29 8 0 27 29 28 7 30 29 26 29 31 28 10 30 27 8 8 26 29 29 30 7 24 28 27 27 30 28 5 28 6 30 30 25 28 27 31 8 29 30 28
