100 4
1040 6526 9 9
468 7332 8 6
260 8463 1 3
767 6747 2 7
1261 5824 1 8
377 6721 2 1
897 7774 2 4
13 7202 8 5
13 7540 2 5
962 7332 8 5
598 7293 6 5
845 7644 2 8
1144 7891 1 6
1014 7852 10 9
208 7072 1 5
429 5759 5 3
806 5642 6 10
533 5928 2 6
455 8034 10 1
351 8372 8 2
1261 7332 8 7
312 7137 2 10
780 6474 5 10
130 8047 3 2
884 6695 9 9
1040 7189 7 4
1027 5811 10 6
1274 7150 8 10
585 8125 3 9
572 7241 7 4
533 6422 3 6
1014 6591 2 2
91 8294 4 5
364 7956 1 5
1248 8398 9 3
26 7319 6 6
845 7397 4 3
156 5434 2 7
1196 5603 8 9
520 5577 10 2
845 5811 4 5
572 6617 7 6
247 6864 1 2
1300 5226 3 5
468 6279 5 9
650 5265 2 1
598 6084 4 4
988 5473 4 9
1092 8190 7 8
104 5694 3 10
897 6019 6 4
1118 7215 9 5
39 7618 1 9
195 6097 10 9
1118 6214 1 6
1196 6071 6 5
390 7501 3 6
1170 6513 3 10
403 8333 4 8
676 6110 10 7
923 5772 7 3
845 7904 5 5
1131 5629 2 8
949 6617 8 7
1235 5889 10 8
767 7553 2 5
793 7618 2 9
403 7345 10 4
78 5746 10 2
403 8073 2 4
559 8320 5 9
1170 5538 8 3
507 8216 10 3
1300 7917 7 4
871 8307 8 7
715 5122 10 8
611 7774 7 9
884 5551 5 10
130 6630 1 9
104 6214 7 2
221 7033 9 4
1170 6435 3 7
26 5746 7 3
286 8073 10 3
832 5928 4 5
559 8021 8 5
1053 5265 1 10
1053 6318 2 3
468 5226 8 3
195 5954 10 8
468 7423 4 2
988 7969 9 6
117 5642 10 7
13 6305 8 6
1066 5629 3 10
1014 5707 7 9
1209 5837 1 5
520 5616 7 9
1196 8281 2 3
949 6266 8 4
SETUP
0 247 351 195 156 325 78 117 299 273 78 520 65 416 221 195 130 195 182 78 338 286 156 130 195 403 208 143 234 260 286 351 234 91 182 195 117 195 143 78 247 182 130 169 208 221 156 78 325 338 299 39 325 299 169 169 351 364 286 260 351 325 195 208 286 195 273 455 299 182 364 351 273 247 104 286 364 299 286 312 208 312 143 247 260 143 390 273 247 260 377 208 247 364 130 143 39 195 299 403 143
0 0 247 286 195 351 351 182 286 104 169 325 156 351 286 234 221 338 273 351 364 377 234 403 208 442 325 273 325 312 117 429 247 182 208 351 195 234 403 247 273 208 325 299 273 273 247 169 273 442 338 325 377 390 234 156 182 429 338 312 429 390 286 299 312 260 364 546 299 299 325 377 403 78 286 364 429 507 221 377 325 364 130 468 312 195 429 481 286 416 273 234 403 416 221 273 325 312 260 403 312
0 390 0 351 325 390 351 273 286 273 299 429 273 494 286 234 351 338 338 364 351 390 325 403 52 481 286 208 390 325 364 286 91 312 325 286 286 299 403 221 312 325 403 312 273 195 377 247 195 286 325 325 351 468 338 338 364 442 260 286 351 494 377 208 195 273 468 559 273 260 429 208 338 416 299 260 351 377 455 208 351 481 312 299 247 364 455 364 156 325 468 234 338 481 351 286 455 403 455 377 260
0 65 312 0 91 312 312 234 286 156 208 377 195 403 208 247 260 351 312 351 390 416 91 364 260 403 325 325 286 312 182 429 299 234 104 247 143 156 390 130 234 104 364 221 325 182 286 208 182 468 403 286 416 390 286 221 234 429 260 364 286 416 286 338 364 273 416 273 312 299 377 429 403 130 299 312 351 351 130 429 260 390 182 481 234 260 390 520 208 312 325 143 312 312 273 273 325 260 312 429 273
0 429 338 377 0 364 221 273 221 195 260 429 247 442 247 169 312 273 364 260 312 338 104 273 286 377 338 299 299 234 221 455 247 273 26 169 65 169 299 52 286 26 286 143 364 195 338 260 247 429 429 195 468 338 325 338 273 494 260 390 351 455 338 390 403 325 455 455 247 312 338 364 377 299 286 234 351 455 195 455 182 455 299 390 234 364 364 429 208 221 299 195 221 234 312 338 416 182 351 377 403
0 442 442 390 260 0 377 208 195 429 325 403 390 611 260 260 377 364 286 221 390 468 247 429 338 312 403 286 416 182 143 455 390 429 273 351 221 312 312 299 299 273 351 390 351 364 364 273 351 481 364 351 403 325 260 182 507 455 429 325 403 104 429 364 338 286 442 611 221 377 338 416 429 104 247 377 520 559 312 403 234 403 156 507 403 520 455 572 364 468 299 338 416 182 364 455 429 338 273 429 338
0 416 520 390 273 338 0 273 338 455 390 546 377 624 260 234 390 325 312 325 377 494 273 416 377 442 429 182 416 299 221 520 416 416 286 247 286 325 78 312 260 286 416 403 247 286 403 273 429 572 442 338 455 247 338 156 533 520 351 403 442 442 507 247 221 364 468 650 364 390 481 520 208 169 338 416 442 520 455 468 442 468 234 468 325 546 429 546 377 455 364 403 312 351 442 507 546 325 351 494 351
0 377 247 338 52 403 182 0 273 234 221 481 286 494 299 208 286 312 273 312 338 377 52 234 286 416 286 299 247 273 260 247 286 325 65 208 13 117 247 91 325 65 234 182 364 234 234 234 286 403 377 143 507 299 65 312 325 247 312 338 390 494 351 208 182 91 364 494 195 260 260 338 377 338 260 182 312 403 234 195 221 468 273 312 286 312 403 377 169 273 273 234 273 273 351 377 338 130 390 338 351
0 273 338 221 312 234 312 351 0 234 377 221 364 481 312 221 247 325 351 351 338 325 312 351 377 299 403 234 468 312 312 585 429 286 325 299 351 325 130 286 156 325 364 364 299 403 455 117 390 299 390 273 351 455 403 208 325 598 468 455 442 234 455 208 247 429 429 481 26 364 156 234 351 273 338 507 403 533 351 299 403 494 325 312 429 351 390 507 377 455 455 364 351 299 429 273 234 260 442 455 325
0 494 156 442 104 338 325 364 325 0 351 533 338 260 351 260 143 364 455 364 403 429 195 377 195 468 221 364 338 325 312 442 234 377 117 260 156 260 403 143 260 117 377 234 416 286 286 325 338 429 312 299 416 390 416 221 91 585 351 273 442 377 299 312 338 416 403 546 338 195 442 364 468 403 338 325 364 403 286 364 273 507 403 455 273 338 455 390 312 325 403 286 312 325 260 429 234 273 442 481 416
0 182 312 117 208 260 234 273 273 273 0 494 182 520 195 208 65 312 104 325 364 221 208 286 351 429 364 351 351 286 299 507 390 221 221 364 260 234 312 247 182 221 286 338 416 260 286 13 260 494 377 208 364 221 325 143 351 416 338 351 351 364 130 234 455 338 260 390 299 377 390 429 390 247 312 390 312 455 208 442 234 442 299 403 312 364 416 429 286 429 442 130 416 429 260 312 429 195 429 390 390
0 338 312 286 208 325 338 169 260 390 273 0 299 572 247 208 338 312 247 312 338 416 208 390 299 416 364 169 403 286 104 403 338 338 221 247 169 273 182 260 247 221 299 351 234 325 351 260 325 312 325 299 364 351 221 143 481 403 403 286 481 286 247 208 260 247 403 546 286 338 156 234 364 52 130 338 481 507 403 351 377 325 117 325 377 351 403 533 325 390 247 260 299 364 325 208 247 286 234 377 286
0 195 325 143 221 273 247 286 299 273 26 507 0 494 208 169 78 273 130 338 286 234 221 299 299 403 377 221 182 299 312 390 351 39 234 299 273 247 325 260 195 234 299 351 286 208 104 26 273 468 390 221 377 247 351 117 364 390 286 364 364 377 143 156 416 234 221 403 312 390 325 403 364 260 182 403 325 442 221 455 247 455 312 416 260 390 377 429 299 416 455 156 338 442 78 130 403 208 247 403 390
0 273 416 221 312 351 338 377 377 312 104 598 117 0 299 286 169 390 208 286 260 325 312 390 416 377 468 338 299 247 390 429 455 156 325 247 364 312 416 351 273 325 234 442 403 325 221 117 364 507 481 312 468 325 299 221 403 507 390 455 377 455 234 260 533 351 338 403 403 455 429 520 468 351 299 494 416 234 312 429 338 481 338 416 377 468 364 533 364 169 416 234 299 533 195 247 455 286 364 494 481
