100 3
1394 2478 6222 8 6
1312 8989 13631 10 9
770 0 4474 1 8
2352 0 2209 4 6
252 9419 13457 2 2
885 4657 8303 5 3
567 0 4166 1 8
1764 8773 12123 9 9
84 0 3494 5 2
441 0 1911 3 9
195 0 2282 7 4
80 11816 16168 8 8
1264 0 2264 7 1
1480 9909 13707 6 1
1638 0 1731 9 6
1675 2920 6290 3 3
432 0 1733 3 5
1932 0 1943 5 6
1216 16778 20114 2 3
1491 9010 12310 10 10
21 9433 13517 6 5
1300 0 2140 1 6
171 7675 11675 10 8
420 0 2224 10 1
782 13785 18093 8 5
936 8876 12624 6 10
180 0 2070 2 1
1078 3413 6859 10 3
1235 7481 10719 1 5
1407 5119 8705 3 8
408 7309 11891 8 3
2150 1833 5567 1 7
285 7491 12197 8 6
1920 1172 5452 8 9
1298 0 1934 2 7
2016 0 1710 5 1
2208 0 1686 7 9
952 4876 9204 8 7
570 2115 5805 2 4
1044 11614 16170 7 10
1782 6309 9569 2 6
1034 9095 13059 8 1
1406 0 3868 9 5
1725 2746 7110 4 10
1044 15267 19965 4 9
1326 4599 8321 9 2
2300 2128 5360 5 5
1748 15296 19296 9 6
1029 275 3955 9 6
1350 0 1752 4 4
480 14546 18762 7 9
360 4825 8745 6 9
1320 1153 4729 10 2
1100 0 1983 3 7
450 9503 12777 8 6
2024 12499 15869 1 7
1475 0 2227 5 5
1368 4320 7584 10 4
1504 406 3964 10 4
1386 11496 16204 3 1
1700 9120 12732 3 9
1062 547 5333 8 2
736 0 1639 2 8
76 7226 11622 5 4
1520 726 4158 7 1
690 7767 11921 8 1
475 9986 14554 3 2
1632 10810 14470 3 5
200 11125 15131 7 2
63 1179 4743 3 4
144 0 2236 2 3
1780 12699 16603 9 4
275 6126 9810 4 5
828 0 2172 5 2
1173 10951 14649 2 8
20 6262 10876 7 8
936 2961 6197 1 3
690 2601 6135 4 2
1040 2354 7006 9 4
975 0 2462 3 6
540 5964 9778 3 10
765 7772 11128 4 5
1155 0 3959 8 3
1827 8700 12100 8 3
2156 0 1636 6 4
1748 9986 14014 6 3
480 7998 11970 9 3
1880 7039 10433 3 10
1804 2744 7168 2 6
864 9301 13331 8 10
1848 0 2172 5 4
1265 3249 7419 7 8
980 0 2329 9 8
893 9248 12708 10 9
1914 14911 19089 6 2
1088 0 1673 8 8
2275 3235 6987 3 3
2024 9535 12965 10 10
207 6921 10583 7 6
532 0 1999 10 1
SETUP
0 21 161 101 81 41 101 101 21 61 81 141 101 121 101 81 121 21 101 41 81 61 121 61 141 81 141 121 141 101 121 141 81 101 121 121 121 101 41 81 121 101 141 61 61 141 81 121 141 101 81 81 81 61 141 121 101 101 41 41 81 141 81 101 81 101 121 81 121 21 61 81 141 141 81 41 161 201 121 121 81 141 41 21 61 61 161 121 81 41 61 81 121 141 141 81 101 121 41 141 101
0 0 201 661 681 641 661 681 641 181 621 701 661 661 701 561 641 621 661 641 621 681 161 601 721 661 641 221 661 681 701 621 621 621 681 661 621 581 661 621 161 661 681 661 641 621 121 161 681 701 681 701 121 681 701 661 661 581 641 641 701 681 641 661 681 681 601 681 681 641 601 701 721 661 161 641 181 261 621 661 621 681 161 641 681 661 721 721 121 741 161 661 161 741 641 681 581 641 661 661 181
0 141 0 661 621 621 621 641 621 61 661 681 641 601 661 601 661 621 601 581 601 581 181 641 581 621 681 201 681 621 681 641 661 601 661 641 661 561 621 641 201 601 541 601 601 641 141 181 681 641 621 641 121 641 641 661 641 641 581 581 641 661 621 601 681 641 581 661 621 601 641 601 681 641 101 581 181 161 601 641 621 681 101 621 621 581 561 661 121 681 101 621 141 681 681 621 621 621 581 541 181
0 601 601 0 121 121 521 661 601 581 621 681 581 641 621 81 621 601 641 621 601 601 601 601 601 601 121 641 161 641 641 621 621 581 121 581 621 581 141 521 661 641 601 621 581 581 541 641 601 161 101 621 581 641 601 81 521 601 621 541 621 641 601 581 661 181 121 641 641 601 601 641 561 581 601 621 641 741 581 121 601 601 621 121 541 581 161 661 621 661 641 581 641 641 621 541 581 601 601 81 561
0 601 641 101 0 81 601 621 601 601 561 661 601 541 621 61 641 581 581 601 561 561 601 561 681 581 141 701 161 601 641 601 561 581 121 581 601 621 41 581 621 561 601 621 581 601 621 621 661 101 141 601 581 601 661 121 621 581 541 601 661 621 601 561 621 141 161 641 641 521 561 561 621 601 621 601 601 721 601 121 601 661 621 21 641 541 161 641 581 641 621 581 661 681 661 641 561 601 541 121 621
0 621 681 121 101 0 601 661 621 661 601 661 641 641 641 61 641 621 621 621 561 581 641 581 681 661 161 681 141 641 581 601 601 601 161 601 601 661 141 601 641 641 661 641 581 601 601 641 661 141 101 641 581 621 661 141 601 581 561 621 641 661 581 621 661 161 181 621 661 541 581 601 661 661 641 621 661 741 661 101 601 661 641 121 621 581 201 621 601 681 641 621 701 681 641 601 561 621 561 161 661
0 601 601 621 641 601 0 661 101 581 641 681 81 621 121 621 601 601 621 601 101 581 621 621 101 601 601 641 641 621 621 621 641 81 601 601 141 581 621 21 701 641 101 601 581 581 541 641 101 661 601 161 581 641 601 661 521 621 621 61 661 621 581 581 641 661 601 641 641 601 141 621 61 561 601 601 621 741 581 601 601 101 621 601 541 581 641 661 641 661 621 581 641 641 621 541 121 601 621 581 561
0 661 721 681 681 661 641 0 641 701 641 181 701 621 681 621 681 161 621 681 641 641 681 621 661 661 701 741 681 601 641 641 641 641 701 161 641 701 681 641 681 621 681 201 601 641 641 681 701 721 641 701 581 681 701 681 641 621 661 661 221 121 121 141 201 701 721 161 681 661 621 181 701 161 681 681 681 741 641 681 581 701 681 661 161 641 641 641 641 701 681 641 741 721 181 641 601 101 661 701 681
0 501 681 581 621 521 101 681 0 661 621 681 161 661 141 561 641 621 641 621 81 601 661 601 181 621 641 601 661 581 601 621 621 101 661 621 121 581 641 101 661 581 141 661 581 621 621 661 181 641 621 101 581 601 681 641 601 581 581 141 561 681 561 601 561 681 601 641 681 561 101 601 161 621 661 641 681 741 621 621 621 181 641 621 621 601 701 621 621 661 641 641 661 701 661 621 81 621 581 661 661
0 101 201 621 581 621 641 681 601 0 621 661 661 561 681 561 641 601 601 621 621 561 141 601 721 601 681 221 661 621 701 621 621 581 641 601 621 641 601 621 181 561 621 641 621 621 141 161 681 661 661 661 121 641 681 661 641 601 601 621 661 681 641 581 661 661 681 661 681 581 601 621 681 601 141 621 181 261 561 661 601 681 141 581 641 621 721 641 141 641 141 661 201 721 661 661 581 601 541 681 181
0 601 601 621 601 601 621 621 601 581 0 661 581 621 581 521 121 581 141 601 581 601 621 561 641 141 641 641 621 641 121 581 581 581 641 601 561 101 601 521 621 121 581 621 101 581 581 621 601 681 641 661 581 641 101 601 121 61 601 601 661 581 601 581 641 641 621 641 141 601 561 621 681 641 601 601 621 741 81 621 581 601 621 581 601 141 641 681 521 161 621 101 641 201 621 601 521 601 621 581 561
0 601 681 581 581 621 581 141 601 621 601 0 661 621 661 581 621 101 641 601 601 621 621 581 681 661 641 681 621 641 681 541 601 581 641 61 581 661 601 601 661 621 641 141 621 581 581 641 681 661 661 641 581 641 661 581 601 561 601 601 161 181 141 121 161 661 681 161 661 581 581 141 641 161 581 601 641 721 641 661 581 641 601 581 121 621 701 681 601 701 621 621 641 701 141 621 581 101 581 641 641
0 641 621 641 601 661 121 581 141 601 661 701 0 641 161 621 661 681 621 641 161 641 641 641 201 681 641 661 661 641 601 641 601 161 601 641 161 681 621 121 701 641 161 621 601 621 581 681 201 681 661 141 601 621 701 601 621 641 621 141 701 541 621 661 681 681 701 661 641 601 141 641 181 661 641 641 641 741 661 641 641 141 641 601 641 641 681 681 661 661 661 601 581 741 641 661 121 681 561 601 661
0 561 641 581 601 561 581 621 541 581 561 601 641 0 641 521 601 541 581 61 561 61 581 61 661 541 621 661 601 141 641 61 61 521 581 541 561 601 561 581 621 501 561 581 581 61 581 601 621 621 601 621 561 101 641 601 581 541 81 561 621 641 581 521 601 621 621 601 641 61 541 641 641 541 601 61 621 721 601 601 61 641 581 541 601 581 661 161 581 581 581 601 641 681 621 101 521 561 81 621 621
0 601 681 641 641 561 121 661 101 641 641 701 181 681 0 601 621 581 621 601 101 641 661 641 201 661 621 641 581 641 641 581 641 81 621 641 81 661 621 141 701 661 141 621 621 581 561 581 221 661 641 161 621 641 681 621 641 621 621 101 661 701 641 621 641 661 681 621 661 601 141 641 181 641 621 601 641 741 641 661 601 121 621 601 641 641 721 661 641 701 621 581 641 701 621 641 101 601 601 661 681
0 581 641 141 141 101 601 621 581 601 561 661 621 601 641 0 581 561 601 581 561 621 601 541 661 621 141 661 101 621 641 561 561 561 121 621 561 621 101 561 601 601 621 601 581 561 561 601 621 161 141 641 561 621 641 101 601 541 601 581 641 641 581 601 621 121 141 621 621 581 541 641 661 621 601 581 621 721 621 101 561 621 601 81 621 601 161 661 561 681 601 601 661 681 601 621 521 581 601 121 621
0 601 641 641 661 581 641 641 641 621 121 641 601 661 621 641 0 641 161 581 601 581 641 601 681 141 641 661 541 661 141 621 621 621 581 641 621 101 641 621 661 101 661 581 121 561 561 641 721 661 561 641 561 641 141 661 141 101 601 581 661 601 641 621 681 581 621 581 61 621 601 641 681 541 641 581 621 681 81 661 621 641 601 641 661 101 701 701 621 141 541 101 661 141 521 581 621 641 641 661 681
0 521 641 601 561 541 581 101 521 541 561 141 601 601 601 581 621 0 581 521 561 561 601 541 641 561 641 621 621 581 621 621 561 581 621 121 621 581 541 581 621 581 621 61 561 621 561 621 661 581 561 581 561 561 641 621 581 601 541 521 81 141 81 101 81 581 621 81 621 521 541 121 621 141 621 521 661 701 621 621 581 621 541 521 61 541 661 621 581 621 541 601 621 641 141 561 581 121 541 621 621
0 661 701 681 681 681 621 661 661 621 221 681 681 661 701 681 201 641 0 661 641 641 701 681 721 161 721 701 681 621 221 681 581 641 701 641 701 161 681 621 741 121 661 601 161 681 661 721 681 681 681 641 661 701 181 701 141 181 661 661 661 741 681 621 601 641 621 721 181 661 681 721 681 661 681 641 721 741 141 701 641 661 601 661 641 121 741 661 681 201 661 201 661 221 661 661 661 661 661 681 641
