100 5
738 1566 8 6
492 4524 10 9
525 1980 1 8
1078 0 4 6
60 3010 2 2
354 2592 5 3
297 880 1 8
924 7183 9 9
60 900 5 2
189 0 3 9
156 0 7 4
40 6360 8 8
1027 0 7 1
1110 7380 6 1
1014 0 9 6
670 3070 3 3
270 0 3 5
1176 0 5 6
836 8822 2 3
639 4797 10 10
15 11475 6 5
416 176 1 6
72 3096 10 8
294 0 10 1
442 9867 8 5
520 4300 6 10
100 0 2 1
294 1926 10 3
325 1820 1 5
402 2592 3 8
153 5760 8 3
774 1665 1 7
133 2996 8 6
480 720 8 9
767 0 2 7
1248 0 5 1
768 0 7 9
560 3200 8 7
532 3080 2 4
290 3020 7 10
1215 7005 2 6
235 2915 8 1
1036 1148 9 5
345 1120 4 10
754 9542 4 9
780 3400 9 2
1104 2808 5 5
1288 10528 9 6
392 1128 9 6
648 0 4 4
150 3785 7 9
144 2360 6 9
616 1211 10 2
660 0 3 7
275 6127 8 6
644 5516 1 7
413 0 5 5
608 2976 10 4
1128 1140 10 4
616 4432 3 1
544 4856 3 9
767 2548 8 2
552 0 2 8
48 7068 5 4
836 1221 7 1
230 2140 8 1
209 8998 3 2
960 7900 3 5
88 6017 7 2
33 1551 3 4
56 0 2 3
1157 8281 9 4
66 1992 4 5
414 0 5 2
306 4800 2 8
8 3608 7 8
780 3615 1 3
210 1911 4 2
910 3276 9 4
585 198 3 6
216 2778 3 10
357 3675 4 5
770 1030 8 3
783 5850 8 3
1372 0 6 4
460 2400 6 3
420 5824 9 3
846 4914 3 10
1066 3068 2 6
480 4920 8 10
1008 0 5 4
330 1524 7 8
686 0 9 8
329 3493 10 9
522 4080 6 2
448 0 8 8
1092 3228 3 3
1320 9375 10 10
135 8205 7 6
280 50 10 1
SETUP
0 10 80 50 40 20 50 50 10 30 40 70 50 60 50 40 60 10 50 20 40 30 60 30 70 40 70 60 70 50 60 70 40 50 60 60 60 50 20 40 60 50 70 30 30 70 40 60 70 50 40 40 40 30 70 60 50 50 20 20 40 70 40 50 40 50 60 40 60 10 30 40 70 70 40 20 80 100 60 60 40 70 20 10 30 30 80 60 40 20 30 40 60 70 70 40 50 60 20 70 50
0 0 100 330 340 320 330 340 320 90 310 350 330 330 350 280 320 310 330 320 310 340 80 300 360 330 320 110 330 340 350 310 310 310 340 330 310 290 330 310 80 330 340 330 320 310 60 80 340 350 340 350 60 340 350 330 330 290 320 320 350 340 320 330 340 340 300 340 340 320 300 350 360 330 80 320 90 130 310 330 310 340 80 320 340 330 360 360 60 370 80 330 80 370 320 340 290 320 330 330 90
0 70 0 330 310 310 310 320 310 30 330 340 320 300 330 300 330 310 300 290 300 290 90 320 290 310 340 100 340 310 340 320 330 300 330 320 330 280 310 320 100 300 270 300 300 320 70 90 340 320 310 320 60 320 320 330 320 320 290 290 320 330 310 300 340 320 290 330 310 300 320 300 340 320 50 290 90 80 300 320 310 340 50 310 310 290 280 330 60 340 50 310 70 340 340 310 310 310 290 270 90
0 300 300 0 60 60 260 330 300 290 310 340 290 320 310 40 310 300 320 310 300 300 300 300 300 300 60 320 80 320 320 310 310 290 60 290 310 290 70 260 330 320 300 310 290 290 270 320 300 80 50 310 290 320 300 40 260 300 310 270 310 320 300 290 330 90 60 320 320 300 300 320 280 290 300 310 320 370 290 60 300 300 310 60 270 290 80 330 310 330 320 290 320 320 310 270 290 300 300 40 280
