20 4
98 0 236 7 10
4 0 210 9 8
39 0 221 3 1
63 55 215 1 5
60 38 230 10 2
28 35 235 5 10
66 25 249 4 2
38 40 232 2 6
3 5 197 4 9
8 0 177 5 5
57 19 221 8 2
79 17 183 1 3
18 0 210 10 4
1 0 195 8 8
22 35 203 10 5
21 34 238 2 1
57 34 214 9 5
7 0 201 7 6
60 5 217 8 3
96 0 210 3 10
SETUP
0 31 24 20 26 30 37 21 18 12 31 30 29 22 22 35 33 8 28 22 32
0 0 23 18 20 11 15 19 21 12 10 24 22 11 12 5 15 6 5 26 12
0 24 0 35 21 30 18 27 23 13 11 25 24 29 23 23 15 27 23 22 12
0 29 30 0 26 15 27 26 28 18 16 11 32 23 28 28 20 12 23 35 17
0 21 22 33 0 9 19 23 20 10 8 22 24 25 10 20 12 24 2 10 9
0 15 15 28 12 0 12 15 13 3 2 15 17 17 13 13 6 17 13 21 3
0 26 28 30 23 15 0 21 16 16 14 25 30 23 16 26 19 21 8 12 15
0 25 24 32 25 33 23 0 18 35 33 22 23 21 28 15 37 22 27 19 34
0 29 30 15 8 16 27 31 0 18 16 25 31 13 18 28 20 27 10 17 17
0 31 12 26 27 31 26 14 32 0 23 23 35 35 10 28 21 25 28 18 24
0 14 14 27 11 19 11 16 12 2 0 14 16 19 12 12 5 16 12 20 2
0 21 31 14 21 16 28 15 29 19 17 0 33 13 25 23 15 2 23 31 18
0 25 22 12 5 14 22 24 24 14 12 9 0 20 15 13 16 11 7 15 13
0 26 41 40 23 31 28 27 29 33 31 27 40 0 33 31 17 29 25 25 26
0 23 22 27 19 21 32 28 24 15 22 13 35 25 0 18 13 15 21 29 23
0 33 34 29 22 28 29 33 18 22 20 26 17 7 29 0 24 27 21 26 21
0 10 28 24 6 15 24 25 26 16 14 10 30 18 16 14 0 12 8 16 10
0 38 35 12 26 27 32 14 31 23 28 23 36 32 24 28 32 0 28 31 29
0 20 20 32 16 7 17 21 18 8 6 20 22 23 8 18 11 22 0 26 7
0 29 32 24 28 30 17 29 30 20 18 14 34 27 22 23 22 16 25 0 19
0 13 31 27 9 18 27 22 17 19 17 13 28 18 19 11 4 15 11 19 0
SETUP_COST
0.0 620.0 480.0 400.0 520.0 600.0 740.0 420.0 360.0 240.0 620.0 600.0 580.0 440.0 440.0 700.0 660.0 160.0 560.0 440.0 640.0
