20 3
49 48 48 8 8
75 81 81 10 5
23 93 93 6 8
42 58 58 7 3
23 39 39 8 4
99 54 54 9 8
22 97 97 1 1
64 57 57 5 9
97 88 88 9 3
16 79 79 4 5
51 85 85 3 10
72 93 93 7 10
28 50 50 7 4
58 70 70 8 1
37 49 49 4 5
97 94 94 6 1
67 97 97 9 3
3 43 43 4 1
24 68 68 4 6
54 47 47 10 7
SETUP
0 12 25 36 28 21 21 24 23 41 30 30 21 19 23 18 13 8 23 30 16
0 0 14 36 30 17 20 33 28 34 37 27 21 26 47 27 30 36 12 28 25
0 13 0 36 28 4 17 31 15 28 30 18 7 17 34 31 28 23 10 15 30
0 18 29 0 22 31 12 39 39 37 29 28 22 15 32 35 29 15 22 25 39
0 33 30 20 0 19 31 29 30 27 32 33 30 31 41 29 26 26 25 28 41
0 23 34 33 25 0 14 32 28 28 32 14 30 23 31 27 25 19 6 11 27
0 27 20 30 11 19 0 36 32 25 20 28 27 20 34 30 29 35 10 30 28
0 20 12 40 30 16 20 0 17 27 16 16 10 3 31 26 21 23 21 6 24
0 37 29 33 14 32 31 17 0 28 27 33 13 20 34 34 38 39 37 23 31
0 28 26 24 35 27 30 24 22 0 14 30 13 22 15 18 36 31 26 25 15
0 17 30 33 29 30 28 22 22 37 0 17 28 24 35 17 22 18 28 28 33
0 34 28 39 26 24 23 25 24 43 30 0 26 26 36 19 16 19 27 31 17
0 36 35 44 29 32 18 33 34 21 23 23 0 10 28 37 31 28 28 23 35
0 30 26 37 28 22 18 24 34 24 14 14 8 0 28 29 29 31 24 26 30
0 17 28 37 36 12 26 17 31 39 29 23 24 16 0 26 21 31 18 18 24
0 26 18 37 18 15 25 7 5 28 21 13 15 7 33 0 19 15 21 13 29
0 27 23 23 23 8 19 12 10 33 25 18 20 12 20 6 0 21 11 18 34
0 27 36 34 20 27 16 32 31 33 29 37 15 24 18 27 39 0 26 27 42
0 17 28 33 19 27 8 26 24 22 26 34 34 27 37 24 19 25 0 25 31
0 14 23 36 40 26 33 33 31 31 32 38 30 33 38 26 27 20 25 0 26
0 18 11 22 21 15 27 9 8 30 14 15 17 10 24 3 22 18 21 15 0
SETUP_COST
0.0 240.0 500.0 720.0 560.0 420.0 420.0 480.0 460.0 820.0 600.0 600.0 420.0 380.0 460.0 360.0 260.0 160.0 460.0 600.0 320.0
0.0 0.0 280.0 720.0 600.0 340.0 400.0 660.0 560.0 680.0 740.0 540.0 420.0 520.0 940.0 540.0 600.0 720.0 240.0 560.0 500.0
0.0 260.0 0.0 720.0 560.0 80.0 340.0 620.0 300.0 560.0 600.0 360.0 140.0 340.0 680.0 620.0 560.0 460.0 200.0 300.0 600.0
0.0 360.0 580.0 0.0 440.0 620.0 240.0 780.0 780.0 740.0 580.0 560.0 440.0 300.0 640.0 700.0 580.0 300.0 440.0 500.0 780.0
0.0 660.0 600.0 400.0 0.0 380.0 620.0 580.0 600.0 540.0 640.0 660.0 600.0 620.0 820.0 580.0 520.0 520.0 500.0 560.0 820.0
0.0 460.0 680.0 660.0 500.0 0.0 280.0 640.0 560.0 560.0 640.0 280.0 600.0 460.0 620.0 540.0 500.0 380.0 120.0 220.0 540.0
0.0 540.0 400.0 600.0 220.0 380.0 0.0 720.0 640.0 500.0 400.0 560.0 540.0 400.0 680.0 600.0 580.0 700.0 200.0 600.0 560.0
0.0 400.0 240.0 800.0 600.0 320.0 400.0 0.0 340.0 540.0 320.0 320.0 200.0 60.0 620.0 520.0 420.0 460.0 420.0 120.0 480.0
0.0 740.0 580.0 660.0 280.0 640.0 620.0 340.0 0.0 560.0 540.0 660.0 260.0 400.0 680.0 680.0 760.0 780.0 740.0 460.0 620.0
0.0 560.0 520.0 480.0 700.0 540.0 600.0 480.0 440.0 0.0 280.0 600.0 260.0 440.0 300.0 360.0 720.0 620.0 520.0 500.0 300.0
0.0 340.0 600.0 660.0 580.0 600.0 560.0 440.0 440.0 740.0 0.0 340.0 560.0 480.0 700.0 340.0 440.0 360.0 560.0 560.0 660.0
0.0 680.0 560.0 780.0 520.0 480.0 460.0 500.0 480.0 860.0 600.0 0.0 520.0 520.0 720.0 380.0 320.0 380.0 540.0 620.0 340.0
0.0 720.0 700.0 880.0 580.0 640.0 360.0 660.0 680.0 420.0 460.0 460.0 0.0 200.0 560.0 740.0 620.0 560.0 560.0 460.0 700.0
0.0 600.0 520.0 740.0 560.0 440.0 360.0 480.0 680.0 480.0 280.0 280.0 160.0 0.0 560.0 580.0 580.0 620.0 480.0 520.0 600.0
0.0 340.0 560.0 740.0 720.0 240.0 520.0 340.0 620.0 780.0 580.0 460.0 480.0 320.0 0.0 520.0 420.0 620.0 360.0 360.0 480.0
0.0 520.0 360.0 740.0 360.0 300.0 500.0 140.0 100.0 560.0 420.0 260.0 300.0 140.0 660.0 0.0 380.0 300.0 420.0 260.0 580.0
0.0 540.0 460.0 460.0 460.0 160.0 380.0 240.0 200.0 660.0 500.0 360.0 400.0 240.0 400.0 120.0 0.0 420.0 220.0 360.0 680.0
0.0 540.0 720.0 680.0 400.0 540.0 320.0 640.0 620.0 660.0 580.0 740.0 300.0 480.0 360.0 540.0 780.0 0.0 520.0 540.0 840.0
0.0 340.0 560.0 660.0 380.0 540.0 160.0 520.0 480.0 440.0 520.0 680.0 680.0 540.0 740.0 480.0 380.0 500.0 0.0 500.0 620.0
0.0 280.0 460.0 720.0 800.0 520.0 660.0 660.0 620.0 620.0 640.0 760.0 600.0 660.0 760.0 520.0 540.0 400.0 500.0 0.0 520.0
0.0 360.0 220.0 440.0 420.0 300.0 540.0 180.0 160.0 600.0 280.0 300.0 340.0 200.0 480.0 60.0 440.0 360.0 420.0 300.0 0.0
OUTSOURCING_COST
392 750 184 294 184 891 22 576 873 80 510 720 196 464 185 582 603 12 144 540
OUTSOURCING_TARIFF
2
0.000000000 4283.750000000 2.000000000 0.000000000
4283.750000000 8203.000000000 1.700000000 1285.125000000
