40 2
26 794 4 1
24 810 7 10
79 866 8 9
46 887 6 10
32 847 4 10
35 744 6 4
73 783 7 3
74 922 3 2
14 864 10 10
67 818 2 3
86 800 3 7
46 770 8 3
78 928 1 1
40 823 10 3
29 855 4 10
94 830 7 4
64 791 1 7
27 918 7 7
90 742 3 4
55 780 7 7
35 886 2 5
52 755 9 3
36 756 8 5
69 898 10 4
85 761 3 9
95 755 1 5
14 799 3 2
78 829 4 8
37 913 8 10
86 814 6 4
44 825 10 7
28 917 3 4
39 814 3 9
12 764 9 5
30 771 10 7
68 749 8 7
70 741 4 5
9 723 7 10
49 790 2 1
50 907 3 3
SETUP
0 17 5 17 26 27 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 15 23 15 21 14 9 17 14 16 11 2 8 11 21 20 3 9 16 6
0 0 5 15 26 25 5 10 14 10 20 13 19 10 6 19 5 20 19 12 11 15 13 20 5 13 14 9 17 9 16 11 2 8 11 12 20 3 9 8 6
0 17 0 15 21 22 5 10 14 5 20 13 15 10 11 14 5 15 19 7 16 15 13 18 10 18 14 9 17 9 15 11 2 3 11 17 16 3 9 13 6
0 17 5 0 11 27 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 14 23 15 21 14 9 17 14 16 11 2 8 11 21 20 3 9 16 6
0 10 5 13 0 27 5 10 14 10 20 13 19 10 9 19 5 15 18 12 21 15 3 23 15 21 14 9 17 14 15 11 2 8 11 15 20 3 9 16 6
0 17 5 17 26 0 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 15 23 15 21 14 9 17 14 16 11 2 8 11 21 12 3 9 16 6
0 17 5 12 23 27 0 10 14 10 20 13 18 10 16 19 5 20 22 12 21 15 15 20 15 16 14 9 17 12 16 11 2 8 11 21 20 3 9 11 6
0 17 5 17 26 27 5 0 14 10 10 13 19 10 16 19 5 20 24 12 21 15 15 23 15 21 14 9 17 14 16 11 2 8 11 11 20 3 9 16 6
0 17 5 8 19 27 5 10 0 10 20 13 19 10 13 15 5 20 24 12 18 15 15 23 12 7 12 9 17 14 16 11 2 8 11 19 20 3 9 15 6
0 16 5 10 20 25 5 10 14 0 20 13 14 10 6 9 5 20 14 2 11 15 13 23 5 13 14 9 17 4 16 10 2 8 11 12 11 3 9 8 6
0 17 5 7 18 27 5 10 14 10 0 13 19 10 12 19 5 20 24 12 21 15 15 23 15 21 14 9 17 14 16 11 2 8 11 18 20 3 9 16 6
0 17 5 17 26 18 5 10 14 10 18 0 19 10 14 19 5 20 20 10 19 15 15 17 13 21 14 9 17 12 16 11 2 8 11 20 11 3 9 16 6
0 7 5 17 21 27 5 10 14 10 20 13 0 10 13 19 5 20 18 12 18 5 15 22 12 20 14 9 17 14 10 11 2 8 11 19 12 3 9 15 6
0 17 4 17 25 26 5 5 14 9 15 13 19 0 6 18 5 14 23 11 20 15 13 22 14 21 14 9 17 13 14 11 2 7 11 12 20 3 9 16 6
0 17 5 17 26 27 5 10 14 10 20 13 19 10 0 19 5 20 21 9 18 15 7 23 12 20 14 9 17 11 16 11 2 8 11 6 18 3 9 15 6
0 17 5 15 11 20 5 10 14 10 20 13 19 10 16 0 5 17 24 12 21 15 14 23 15 20 14 9 17 14 8 1 2 8 11 21 14 3 9 16 6
0 17 5 17 26 27 5 10 14 10 19 13 19 10 16 19 0 20 24 12 21 15 15 23 15 21 14 9 17 14 12 11 2 8 11 21 15 3 9 16 2
0 17 5 11 14 22 5 10 14 10 20 4 15 10 11 16 5 0 15 11 16 15 14 21 10 9 7 9 11 5 0 11 2 8 7 17 15 3 9 4 5
0 15 5 14 25 24 5 10 14 10 20 13 18 10 5 19 5 20 0 12 10 15 12 23 4 12 13 9 17 8 16 11 2 8 10 11 20 3 9 7 6
0 14 5 8 19 23 5 10 14 10 20 13 12 10 4 18 5 20 12 0 9 15 11 23 3 11 12 9 17 2 15 11 2 8 9 10 9 3 9 6 6
0 16 5 15 26 25 5 10 14 10 20 13 19 10 6 19 5 20 19 12 0 15 13 23 5 13 14 9 17 9 16 11 2 8 11 12 20 3 9 8 6
0 2 5 17 16 27 5 10 14 10 20 13 19 10 8 19 5 20 21 12 13 0 15 22 7 15 14 9 17 11 16 11 2 8 11 14 20 3 9 10 6
0 17 5 10 21 27 5 10 14 10 20 13 19 10 6 19 5 20 15 12 21 15 0 23 15 21 13 9 17 14 16 11 2 8 10 12 20 3 9 16 6
0 17 5 12 23 26 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 15 0 15 21 14 9 17 14 14 7 2 8 11 21 20 3 9 16 6
0 11 5 10 21 20 5 10 14 10 20 13 14 10 1 15 5 18 14 10 6 15 8 23 0 8 9 9 17 4 16 11 2 8 6 7 19 3 9 3 6
0 17 5 17 26 21 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 15 23 15 0 14 9 17 14 16 11 2 8 11 21 20 3 9 13 6
0 14 5 13 24 23 5 10 11 10 20 13 17 10 4 18 5 20 17 12 9 15 7 23 3 11 0 9 17 7 16 11 2 8 9 10 20 3 9 6 6
0 17 5 17 26 25 5 6 14 10 16 7 19 1 7 19 5 15 24 12 21 15 14 23 15 20 14 0 17 14 15 11 2 8 11 13 18 3 9 15 6
0 15 5 9 20 27 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 13 15 13 15 21 14 9 0 14 16 11 2 8 11 21 20 3 9 16 6
0 17 5 6 17 27 5 10 14 10 20 13 10 10 15 19 5 20 10 12 20 15 15 23 14 19 14 9 17 0 16 11 2 8 11 21 20 3 9 14 6
0 17 5 17 14 27 5 10 14 10 20 13 19 10 11 19 5 19 23 11 16 15 14 23 10 14 7 9 11 13 0 11 2 8 11 17 20 3 9 13 5
0 17 5 14 21 19 5 10 14 10 20 13 19 10 16 19 5 20 24 12 21 15 15 23 15 21 14 9 17 14 7 0 2 8 11 21 20 3 9 16 6
0 15 3 17 24 25 5 8 12 8 18 11 18 8 14 17 3 18 22 10 19 13 13 21 13 19 14 7 17 12 14 11 0 6 11 19 18 1 9 16 4
0 17 5 17 18 19 5 10 14 10 20 13 19 10 14 19 5 20 24 12 19 15 10 15 13 21 13 9 17 14 16 11 2 0 10 20 20 3 9 16 6
