100 5
32 679 893 1 7
99 203 409 5 1
81 442 652 10 9
7 590 806 4 5
60 373 593 7 1
84 266 500 5 6
93 664 830 9 6
56 332 532 6 3
44 495 661 6 4
26 274 492 10 2
38 332 554 3 8
56 631 861 9 8
67 258 494 5 9
41 600 798 2 7
17 310 512 2 8
68 218 434 5 9
57 276 436 6 3
83 583 819 8 8
100 407 611 4 4
24 730 920 5 4
54 195 433 4 8
85 519 679 5 6
60 575 795 10 5
1 579 777 4 10
97 545 763 10 7
53 343 515 7 2
82 285 459 8 9
9 207 379 7 3
26 599 815 5 10
53 381 565 2 10
79 342 508 8 6
54 477 705 2 10
8 401 575 4 3
68 654 890 5 6
17 651 829 7 4
55 359 537 1 5
7 675 879 9 1
32 174 398 2 5
12 180 392 5 5
80 458 644 4 1
76 332 520 8 8
11 394 556 5 5
81 445 627 8 3
4 528 726 10 5
34 678 862 8 2
69 620 818 7 9
87 685 875 2 7
62 207 403 9 4
85 670 890 10 7
55 260 434 6 3
67 581 799 9 10
82 727 901 2 7
92 381 597 10 5
15 673 861 10 2
68 289 519 9 3
74 333 499 2 9
60 509 695 5 9
38 383 581 8 5
62 512 708 10 9
97 417 599 3 4
76 479 695 2 9
95 501 683 6 4
77 512 688 8 6
88 285 491 7 9
17 475 667 6 1
90 275 461 5 9
38 422 592 6 9
78 216 452 9 10
63 730 898 8 4
25 668 870 7 9
79 527 751 9 5
29 451 627 9 2
18 272 500 9 5
39 247 461 3 4
60 322 510 8 6
37 629 789 8 1
27 382 552 9 1
83 644 814 3 4
35 430 600 9 9
100 261 435 8 7
83 592 812 8 9
90 216 378 4 10
97 398 590 8 2
99 614 844 1 3
85 200 372 9 3
32 392 618 2 3
38 646 842 4 2
52 324 524 4 9
44 298 506 1 4
27 516 682 2 8
20 563 753 5 3
33 272 508 9 1
1 532 764 6 1
67 449 655 2 6
24 580 762 6 9
20 395 579 3 9
23 202 386 5 9
86 549 725 3 6
70 359 595 8 2
91 518 702 8 10
SETUP
0 7 8 7 8 3 1 5 6 7 9 6 7 5 9 5 5 8 10 10 5 10 5 3 5 7 7 7 4 6 6 5 5 9 7 6 7 5 9 6 7 7 9 10 6 5 5 5 5 4 6 8 6 6 6 6 8 7 7 7 7 5 5 8 6 7 6 8 11 8 7 8 7 9 4 3 4 6 9 7 6 9 4 7 6 5 7 4 7 4 4 7 7 8 7 9 7 8 6 5 7
0 0 30 33 33 28 27 32 31 33 36 33 8 32 9 9 33 34 33 34 30 36 7 29 31 32 8 33 30 29 32 6 31 34 33 30 29 30 32 32 30 30 35 35 32 31 5 30 30 29 32 8 35 29 32 31 31 33 34 31 33 32 30 9 8 30 33 34 37 36 30 32 4 33 29 33 30 31 10 9 31 33 32 33 32 7 33 29 8 29 32 32 33 33 32 32 32 34 32 28 33
0 34 0 7 33 30 35 30 32 31 34 7 36 29 35 33 32 34 33 31 31 33 28 31 32 33 34 33 7 33 5 33 32 34 8 30 9 32 32 9 7 33 31 36 32 32 33 30 32 31 33 31 33 33 7 30 33 32 6 32 35 6 30 33 29 31 32 33 38 31 31 33 31 33 33 30 31 30 34 32 6 34 29 30 29 30 33 31 31 6 29 32 8 33 31 34 31 34 7 32 32
0 35 5 0 30 29 34 30 31 30 33 7 32 30 34 32 30 33 31 33 30 34 31 28 30 31 32 30 5 27 6 31 30 29 7 28 4 30 28 7 4 29 33 33 32 30 32 31 30 29 30 31 33 28 6 29 31 34 8 30 33 6 29 33 32 27 31 33 36 35 27 29 31 30 29 32 29 31 34 32 4 32 32 30 30 29 32 29 33 4 32 31 6 32 32 33 31 33 6 27 30
0 35 34 33 0 29 34 30 9 30 34 30 32 7 34 34 33 31 33 32 30 33 32 32 32 31 32 33 32 28 32 31 31 34 28 32 33 30 32 32 28 28 35 7 28 32 33 31 30 29 33 30 7 9 27 29 8 7 30 30 33 33 29 31 28 6 32 10 33 11 8 7 31 33 33 31 32 7 35 34 31 31 7 33 32 33 33 29 33 32 32 33 32 33 33 34 29 8 32 34 9
0 33 33 30 30 0 32 6 31 32 8 32 33 30 31 33 6 6 34 33 7 33 30 30 28 4 33 31 32 5 33 28 32 7 30 31 30 27 32 35 31 30 9 33 5 28 31 31 32 26 29 32 32 30 29 29 31 32 32 30 5 32 29 31 30 30 32 33 35 34 30 32 33 33 32 30 6 31 35 32 31 32 29 33 8 30 30 26 33 31 6 30 30 33 8 8 30 31 29 31 33
0 34 32 31 32 27 0 32 30 6 35 31 31 31 33 34 32 33 34 10 29 9 30 27 30 31 32 7 28 31 30 29 5 33 31 5 32 4 33 30 32 31 34 34 30 29 29 5 29 28 5 33 34 31 30 6 32 31 33 31 31 30 30 33 31 32 8 35 11 35 32 33 31 34 28 31 28 31 34 34 32 33 31 32 31 32 7 3 33 28 30 31 32 8 31 33 6 33 30 32 33
0 37 29 35 33 8 33 0 33 34 12 35 35 33 36 29 7 11 35 34 9 32 32 34 31 10 33 34 31 6 30 31 33 9 33 32 32 33 35 33 32 32 10 36 8 35 33 33 33 33 35 35 35 32 32 33 33 35 35 33 8 34 33 34 33 34 33 35 37 35 34 31 34 32 31 32 9 33 35 35 30 33 33 33 8 34 29 33 35 33 8 33 35 28 9 12 30 31 32 30 34
0 37 35 34 6 32 35 31 0 31 37 34 37 5 28 35 32 32 37 36 31 34 30 33 33 33 34 33 30 34 32 35 32 30 34 32 36 31 34 32 31 34 35 11 34 33 34 32 34 30 34 33 9 10 33 30 3 9 33 33 36 34 32 32 31 7 33 10 38 7 8 6 33 32 30 32 33 8 36 34 34 33 8 33 33 34 33 30 31 32 33 34 34 34 33 34 33 9 33 35 6
0 35 32 36 32 32 6 30 35 0 36 33 35 33 34 34 33 35 35 9 33 11 33 33 30 34 34 7 33 31 27 34 6 35 31 7 32 7 34 36 32 30 36 33 31 34 32 7 33 31 9 33 33 34 30 8 34 35 33 31 36 32 33 35 31 31 8 36 11 35 33 33 33 34 33 31 33 33 36 35 34 34 32 32 32 33 7 7 35 33 32 32 35 8 33 30 3 30 30 33 34
0 35 34 34 32 7 35 7 29 31 0 30 37 30 31 34 6 9 32 31 4 32 30 29 32 8 31 34 27 9 29 33 30 8 27 30 33 33 28 33 33 27 6 32 5 31 32 29 33 30 32 33 31 32 32 32 31 34 33 31 9 31 31 32 31 30 31 34 32 35 32 32 31 30 32 32 5 30 35 33 31 33 30 28 6 31 31 32 29 30 5 31 27 34 5 10 30 35 32 35 33
0 36 10 9 32 33 36 31 29 31 36 0 38 33 31 35 34 31 35 35 30 33 31 34 35 33 33 33 5 35 7 35 31 34 9 32 11 30 35 7 7 33 35 36 35 30 32 31 30 30 31 31 35 32 9 33 28 33 5 33 36 6 33 31 28 32 33 36 33 35 34 33 31 34 30 33 32 32 35 35 8 34 33 32 32 33 32 30 35 7 32 33 8 33 33 35 33 35 10 35 35
