60 3
738 1001 2691 8 6
656 3999 5825 10 9
315 0 1539 1 8
588 0 940 4 6
144 1742 4138 2 2
295 3828 6028 5 3
270 0 1778 1 8
672 4319 6321 9 9
60 0 1579 5 2
294 0 858 3 9
78 0 1081 7 4
60 2091 4125 8 8
474 0 1183 7 1
592 1131 2879 6 1
468 0 1146 9 6
469 1147 2853 3 3
180 0 997 3 5
924 0 1170 5 6
1064 2378 4152 2 3
639 2865 4947 10 10
9 3421 5301 6 5
416 0 1334 1 6
72 3462 5358 10 8
252 0 1035 10 1
374 8413 10127 8 5
572 629 2871 6 10
80 0 802 2 1
245 2697 4611 10 3
455 2087 3833 1 5
871 3947 5881 3 8
238 3657 5721 8 3
1290 0 1699 1 7
209 1620 3252 8 6
480 0 1934 8 9
413 0 849 2 7
576 0 1122 5 1
480 0 1170 7 9
392 917 3259 8 7
190 449 2773 2 4
406 5847 7929 7 10
486 3837 6043 2 6
376 5475 7825 8 1
370 0 1570 9 5
966 1017 3009 4 10
870 2420 4756 4 9
1170 509 2815 9 2
644 1110 3070 5 5
1104 4611 6423 9 6
686 0 1638 9 6
702 0 884 4 4
360 2271 3899 7 9
108 145 2255 6 9
880 590 2794 10 2
495 0 930 3 7
275 3726 5354 8 6
1196 7783 10165 1 7
649 0 1171 5 5
912 3628 5462 10 4
470 0 1517 10 4
1155 5805 7725 3 1
SETUP
0 28 65 46 65 46 19 10 74 56 83 65 74 83 83 37 56 74 65 56 83 10 74 56 74 56 92 65 46 65 56 83 56 74 83 74 74 74 28 37 46 83 65 102 37 92 65 65 28 83 37 56 46 65 74 65 56 65 46 56 83
0 0 295 46 65 276 74 276 304 304 350 295 56 322 341 313 74 304 74 322 313 276 322 313 332 332 332 322 92 313 295 322 286 341 332 65 295 332 295 313 313 74 83 322 83 341 295 304 276 322 56 332 267 295 83 322 295 332 74 304 313
0 322 0 295 313 28 313 83 304 74 313 295 304 332 322 304 304 322 313 56 313 322 332 65 295 46 341 65 332 37 295 286 37 332 332 313 295 322 92 286 322 322 313 92 332 322 295 19 276 322 322 83 267 267 322 322 295 313 286 56 313
0 83 322 0 65 322 74 341 313 332 350 276 74 341 359 322 65 350 92 322 332 332 359 313 322 313 332 341 74 322 322 341 322 313 322 46 286 313 350 313 341 74 83 332 92 341 341 313 313 304 102 322 313 322 92 295 313 295 74 341 304
0 92 322 83 0 304 102 332 332 322 322 322 83 359 341 313 92 332 92 322 286 267 350 332 313 313 378 304 102 322 313 304 304 332 359 92 332 341 286 322 304 102 102 332 111 341 322 332 341 350 83 341 332 322 102 341 313 350 56 313 341
0 313 56 322 286 0 341 83 286 74 322 276 276 341 313 286 313 341 322 65 295 295 313 74 322 56 368 74 322 37 295 295 10 341 304 286 313 304 65 295 322 313 313 65 313 322 332 65 313 295 295 83 313 276 332 322 276 322 304 74 295
0 10 304 37 46 286 0 286 304 313 322 295 56 313 313 304 37 313 56 313 313 286 322 295 304 304 341 295 37 313 304 322 286 313 332 65 304 304 304 267 276 65 56 332 28 322 304 304 276 322 65 295 276 304 56 304 295 332 28 295 322
0 304 74 304 322 56 341 0 332 46 350 322 322 350 368 332 341 332 322 74 332 258 322 56 350 83 359 92 359 74 322 332 46 322 332 322 332 350 28 332 295 332 341 102 359 350 313 74 304 341 286 65 304 313 322 313 313 313 341 56 332
0 304 322 332 313 286 350 322 0 332 102 56 304 359 332 65 350 350 350 322 322 74 341 350 102 341 120 322 359 322 322 74 295 368 28 313 341 322 341 74 74 341 332 322 350 74 332 332 65 322 304 359 65 304 359 102 276 350 322 350 322
0 322 92 332 350 92 332 65 359 0 359 332 350 359 341 295 322 378 359 83 368 322 368 102 322 74 359 102 359 83 341 322 92 313 350 341 350 359 92 322 350 368 322 111 350 350 341 92 341 322 304 92 332 359 341 359 322 332 332 74 322
