  300
   47 11615     8     8
   38 13801     7     7
   99 13384     9     4
   20 12358     4     3
   23 11948     1    10
   25 13343     1     3
   52 13552     2     5
   69 12021     8     9
    8 13892     2     2
   71 14060     5     2
   56 11840     4     1
   85 13526     3     2
   52 11643     6     5
   44 13617     9     4
   79 12483     9     4
   56 14532    10     4
   68 11850     2     9
   16 12728     1     4
   83 11990     7     9
   94 13490     8     5
   46 12080     3     3
    5 11715     9     2
   73 14316     4     3
   59 12523     6     2
   56 14424     1     3
   77 11412     1     7
   24 13539     2     9
   79 13249     2     7
   65 12155     2     1
   52 14222     4    10
   62 14037     8     1
   11 12379     1     8
   89 13377    10     7
   60 12774     6     4
   30 13347     4     1
   12 13934    10     7
   84 11470     8     7
   82 12252     8     6
   80 14565    10     5
   92 13971     1     8
   53 11665     2     8
   36 11759     3     6
   76 12851     3    10
    4 11917     9     2
   79 13985     3    10
   54 13943     2     3
   60 11802     8     5
   47 14445     4     8
   69 12025     4     7
   42 12401     6     4
   40 13289     3     3
   15 12714     9     9
   46 12726     7     5
   12 12958     7     5
   73 13847     4     1
    1 12503     7     7
   89 12979     9     1
   96 12739     7     9
   80 14362    10     4
   53 13744     2     1
   48 12315    10     9
   42 13752     7     5
   63 11476     2     9
   36 14301    10     5
    2 11879     4     9
   93 13432     7    10
   48 13589     1     1
   86 11959     4     5
   74 14293     4     5
   27 13508    10     6
   77 14540     4     3
   27 14568     7     2
   62 13876     5     2
   52 12744     9     3
   31 11839     6     4
   41 13215     9     1
    6 12041     2     5
   90 12250     5     8
   88 13013     5     8
   74 12675     5     1
   31 13261     1     2
   27 11656     7    10
   89 13999     5    10
   77 14596     7     6
   39 13223     5     5
   62 13199     1    10
   78 12453     5     3
   27 11556     3     5
   57 14548     7     9
   58 12168     5     7
   79 13909     4     6
    5 12217     7     7
   99 14529     3     1
   42 13994     7     5
   41 11872     6     1
  100 11762     9     9
   35 12780     4     4
   88 14070     8     2
   85 12330     2     4
    8 12426     7     9
   14 12932    10     7
   62 12223     5     6
   35 12348     6     1
   76 12161     4     8
   13 13577     5     8
   65 12796     1     4
   17 13986     2     8
   18 14227     6     3
   54 13656     7     2
    4 12353     8     6
   92 12256     1     4
   85 12271     7     3
   31 12618     5     6
   80 11609     7     4
   61 12221     5     9
   69 14450     9    10
   42 13418     7     3
   39 13283     2     1
   95 14615     4     4
   99 13319     4     2
   96 14060     8     8
   74 13878     9    10
    3 14145    10     8
   95 13943    10     9
   16 13225     6     4
   43 14627     7     9
   95 14314    10     8
   50 14614     9     7
   30 14050     4    10
   80 11997     1     1
   58 12394     7     6
   44 12335     5     6
   41 12830     8     7
   92 13352     4     6
   20 13106     8     4
   53 11760     2     5
   56 11501     4     9
   37 12445     2     2
   71 14597    10     8
    9 13766     3     1
   40 13407     9     7
   63 12206     2     2
   93 11391     1     4
   70 14634     5     3
   43 12425     8     5
   54 12221     6     2
   39 14438     6     2
   84 14452     5     8
   92 14113     9     3
   33 14407     9     6
   82 13125    10     9
   88 13527     6    10
    7 13638     7     5
   84 12624     9     6
   82 12824     7     9
   22 12217     4     9
   27 12604     7     4
   77 12491     7     6
   71 12185     2     6
   56 12007     2     3
   56 13098     9     6
   29 13188     1     1
  100 12952     7     9
   96 14537     8     3
   20 11893     4     6
   20 11411     6     2
   49 11651     2     8
   75 12004    10     5
   56 12466     9     4
   20 11601     1     5
   84 14380     2     6
   96 14482     8     1
   82 12417     2     6
   76 14380     2     9
   65 14470     4     3
   24 13451     9     1
   30 11954     9    10
    3 14261     9     4
    7 13257     5     8
   22 11420     9     2
   36 14021     9    10
   88 11735     4     6
    9 13557     4     2
   43 13013     6     5
   72 12968     4     2
   91 11734     3    10
   64 13839     9     3
   98 14181     2     5
   67 12835     1     6
   35 14633     3     8
   54 11542     4     8
   22 14542     9     2
   64 13175     5     9
   54 13103     2     7
   18 14433     9     4
   83 13677    10     4
   73 13124     7     9
   67 11437    10     1
   57 14291     1     9
   29 14200     6     2
   86 11648     2     6
   41 14024     4     4
   24 14036     5     2
   68 12675     3     1
   17 13757     8     2
   89 13859    10     4
   91 11480     3     1
   46 14320     8     2
   92 13474     9     8
   98 13346     8     9
   67 14350     7     4
   27 12849     7     7
   85 13690     3     4
   76 13260     2     5
   70 14471     4     1
   57 12012     9     5
   66 13604     6     5
   34 13663     5     4
   54 11546    10    10
   32 11792     6     1
   68 13650     9     1
    8 11697     5     8
   53 11688     7     2
   32 12178     5    10
   61 13410     6     4
   71 11474     5     5
   14 14465     4     3
   33 11888     5     2
   37 11521     6     6
   71 14109     7     2
   61 11441     2     3
   23 11778     7     1
   11 13486    10     5
   85 14086     6     4
   90 13062     1     1
   27 12596     7     7
   73 13299     5     8
   80 13151     3     2
   73 12270     5     8
   64 12126     5     6
   77 11851     2    10
   39 11973     3     1
   91 13584     2     2
   62 14150     5     4
   14 13843     4     6
   60 13408     7     3
   19 11515     3     9
   79 12801    10     1
   93 12425     1     6
   72 11671     4     9
   11 13202     7     1
   61 11428     1     7
   80 11978     9     6
   63 13499     3     2
   92 12216     5     6
   40 13997     4     9
   34 13583     9     7
    5 12034     1     9
   73 14495     8    10
   70 13713     6     2
   75 11496     7    10
   34 14546     9     2
   92 14101     2     2
   86 13592     8     5
   18 13985     6     6
   81 12517     2     3
   12 11542     5     2
   90 12638     3     4
   61 14278     5     4
   85 12421     1     9
   54 13373     7     9
   38 11482     8     4
   23 13004     5    10
   44 12311    10     1
   99 14242     2     8
   37 12201    10     6
    3 14329     9     3
   17 14367     6     7
   16 13611     1     6
   95 12107     1     9
   89 11391    10     5
   26 12167     8     7
   55 12145     2     5
   68 11978    10    10
   89 14275     2     8
   46 12970     6     1
    8 14585     3     8
   22 13212     3     4
   51 13614     6     9
   81 14434     3     8
   92 12278     8     5
   26 13719     4     9
   14 14333     3    10
   84 11733    10     7
   11 12665     2     3
   32 13672     9     6
   64 12859     3     9
   23 12816     8     5
   21 11663     3     9
   25 12490     9     2
