  300
   47  8810     2     3
   88  1508     1     6
   95  4601     6    10
   67  8952     2     9
   45  7587     8     6
   84  6969     8     5
   22  4348     5     3
   68  5949     7    10
   22  3145     8    10
   85  6556     5     6
   91  6784     4     5
  100  5785     6     3
   20  8831     7    10
    9  1661     5     9
   13  1966     4     1
   96  6795     1     8
   44  1313     6    10
   12  4055     6     2
    8  1204     8     4
   47   670     3     3
   11  7788     3     8
   57  5187     7     9
   52  5080     3    10
   18   655     6     4
   17  1776     7     1
   88  8126     5     8
   19  1433     9     6
   29  3512     3     8
    8  6000     5     7
   98  3514    10    10
   40  6774     8     3
   54  5587     8     9
   85  5022    10     6
   34  2152     3     2
   20  5316     9     7
   30  3385    10     1
   18  9122     2     7
   42   440     5    10
   98   111     6    10
   40  3043     1     6
   27  6996     1     5
   88  6896     1     4
   39  8829     6     8
   46  6603     7     5
   97  8558     6     3
   52  1571     1     9
   42  4175     9     2
   40   647     1     2
   63  5627     9    10
   50  5379     9     6
   87  1318     3     5
   74  4191     1     7
    6  1343     7     4
   38  6398     7     4
   91  4846     7     1
   23  3120     5     5
   26  5300     4     1
   10  6279     7     6
   51  6632     8     2
   33  2077    10     7
    7   569     8     6
   91  4183     5     5
   86  7664     7     6
   92  5591     8     2
   24  6336    10     6
    6  3756     7     2
   21  8977     9     2
   42  6234     1     2
   47  4196     1     1
   19  9089     6     2
   81    54     4     7
   74  1969     1     6
    6  6761     6     6
   19  8883     9     5
   19  8572     9     1
    2  6096     1     8
   71  1231     2     3
   60  3523     9     3
   41  6743     3    10
   33  6858    10     3
   10  8903     7     8
   28  8061     7     4
    7  1825    10    10
   15  1023     4     1
   65  5235     4     8
   98  6672     8    10
   38  4143     8     6
   90  1312     9     8
    7  3728     7     6
   88  1552     7     8
   23  3390     8     5
   14  4298     4     2
   78  5735     4     2
    8  1830     4    10
    6   666     3     3
    2  2847     3     8
   14  5587    10     2
   26   419     1     5
   44  9082     5     9
   61   560     2     3
   45   285     8     6
   24  9136    10     6
   34  2529     2     9
   50  7047     4     2
   43  8795     1    10
   53  1878     2     9
   52  3919     6     9
   13   802     2     3
   12  5402    10     1
   93  1438     9     9
   46  7661     1     6
   21  5082     9     8
   20   276     7     2
   52   263     2     5
   36  6105     4     9
   84  5512     2     9
   50  6935     2     4
   73  1025     3     5
   74  6824    10     7
   56  1440     8    10
   61  2577    10     2
   96   991     9     1
   70  5738     1     1
   38  8313     5     3
    4  2822     2     1
   75  6404     6     4
   40  1936     9     1
   18  8409     3     2
    1  6824     8     8
   83  1795     3     9
   78  8970     6     4
   45  7109     6     4
    6  1707     5     5
   12  2276     7     3
   95  4932     1     5
   49  1279     5     5
   64  4154    10     1
   46  8851     6     4
   62  2081     6     7
   76   333    10     1
   38  1066     6     2
    7   519     8     2
   97  5415    10     9
   58  1343     5     4
   59   782     9     7
   32  2296     3     8
   41  6855     6     3
    8  7718     2    10
    5  3322     5     2
   15  4456     8    10
   64  9158     9    10
   65  5899     6     3
   11  5447     6     1
   33  5672     2     1
    3  4988    10     6
   15  8270    10     1
    7  2853     7     5
   42  6925     8     6
   32  7455     4     3
    8   453     6     2
   25  8720     3     5
   10  7201    10     7
   52  7563     1     6
   31  1203     7     9
   21   254     8     9
   46  3271     3    10
   79  2482     3     3
   85  4408     8     9
   91  2899     9     4
   40  4564     8    10
   60  4741     9    10
   29  3966     6     6
   47  5084     5     2
   56   933     8     8
   86  5310    10     9
    5  5867     5     8
   88  3229     2     5
   27  2942     8     2
   13  4361     9     8
   93  6551     8     6
   42  7399     5     1
   76  4296     7     7
   58  3227     4     9
   52  3623     2     1
    9   745    10     8
   60  8216     3     4
   67  2669     1     2
   16  3598     8     2
    2  5917     3    10
   99   900     5     4
   23  4052     4     3
   26  5414     7     4
    8  8102     4    10
   75  2391     6     9
   56  6618     5     3
   29  8356     1     8
   20  5663     9     8
   35  9101     7     5
   13  3541    10     7
   11  8563     9     2
   74  4442     4     4
   73  8283     8     6
   40  3305     4     7
   20   302    10     5
   29  9216     7     4
   25  8616     6     6
   25  6169     6     2
   16  3222     8     9
   52  2334     5     8
   38  1307     4     9
    9   550     6     5
   93   509     9     8
   14  5603     3     6
   66  3777     1     3
   45  4132    10     9
   22  6349     4     3
   26  2770     5     7
   11  6801     3     1
   38   724     2     4
   27  8687     7     7
    9  7702     7     4
   60  4776     7     7
   53  4878     5    10
   17  6580     2     3
   35  7168     2     5
    9  2272     9     2
   46  5713     4     1
   54  3607    10     3
   43  2149     5     7
   58    31     4     7
   65  2947     8     4
   17  6591    10     1
   31  8314     3     2
    4  6253     4     1
   36  6894     9     5
   59  8307    10     5
   29  5645     1     7
   61  3839     7     7
   75  2305     9     3
   80  7979     5     4
   98  5146     2     6
   83  2855     4     8
   73  8489     5     2
   12  1526     4     2
   49  6633     4    10
   17  3397     6     1
   33  7875     8     4
   74   179     9     7
   27   974     8     1
   71  8599     1     8
    1  8867     7     3
   36  8677     6     4
   30  4152     7     4
   54  4521     2     3
   52  6033     7     7
   65  2096    10     9
   62  6794    10     4
   97  2523     3     7
   18  5704    10     1
    4  8943     7     1
   55  2554     6     3
   83  8651     9     5
   20  6311     6     1
   86  1645     8     5
   86  5681     2     5
   56  3981     7     6
   44   728     9    10
   15  2102     4     1
   17  7820     3     3
   19  3034     8     3
   94   857     8     5
   15  3743     4     8
    2  5890     3    10
   66   122     2     6
   26  5270    10    10
   51  3300     9    10
   83  3520     8     6
   59  3922     9     3
   24  3480     7     6
   10  4495     7     6
   29  3298     9     1
   25  3123     5     8
   45  3948     3    10
   59  7451     7     4
   78  7645     8    10
   97   758     9     6
   23   323     6     2
   40  5216     8     4
   94  3282     3     3
   41  6028     7     3
   44  4935     6     4
   48  5836     8     6
   23  5456     6     7
   64  2023     1     5
   34  7482     8    10
    9  1913     9     1
   19  6004     7    10
   77  8211     8     9
   23  4016     3     2
   36  4601     9     2
