50 4
550 5137 5137 7 2
1164 2048 2048 7 7
396 8526 8526 3 5
416 3850 3850 5 5
294 4043 4043 1 7
858 2740 2740 1 10
1056 1830 1830 8 8
187 2175 2175 7 9
742 6237 6237 10 6
1079 1001 1001 1 7
660 516 516 1 1
231 623 623 8 7
470 3882 3882 5 10
720 3540 3540 2 2
7 7584 7584 9 5
544 1092 1092 9 1
351 4384 4384 7 2
24 1472 1472 10 8
255 4961 4961 4 3
260 4950 4950 7 5
450 1500 1500 2 7
650 7748 7748 9 7
962 8638 8638 5 8
224 1476 1476 4 6
22 4508 4508 4 3
616 1300 1300 9 4
378 1260 1260 3 10
56 5976 5976 10 10
182 8536 8536 7 9
322 8610 8610 7 9
228 3016 3016 1 7
136 4452 4452 3 4
270 3171 3171 5 8
147 7660 7660 5 5
784 3690 3690 9 1
242 5054 5054 5 2
100 3480 3480 5 2
814 1375 1375 9 4
495 1470 1470 4 5
28 10052 10052 4 1
45 6453 6453 9 8
374 8355 8355 6 6
405 6996 6996 4 7
806 665 665 4 4
187 1350 1350 8 5
1302 10260 10260 2 4
140 9210 9210 4 2
90 4251 4251 6 8
294 970 970 1 2
72 6600 6600 7 7
SETUP
0 78 69 78 30 59 39 59 39 69 30 49 88 59 59 49 59 78 59 69 59 49 49 88 20 69 59 59 78 59 78 78 59 69 98 59 69 59 69 69 39 59 59 39 69 49 59 59 10 69 59
0 0 59 214 253 69 224 59 253 243 243 243 273 243 263 224 273 243 243 243 78 234 273 78 30 273 234 234 263 243 273 214 39 59 292 243 59 39 253 253 263 234 243 253 253 234 39 243 273 253 234
0 78 0 263 243 69 273 59 243 282 263 243 282 243 292 263 263 282 243 273 78 253 273 88 30 273 263 263 282 311 302 253 69 69 292 253 78 39 273 263 263 273 282 224 273 253 78 263 282 282 273
0 273 302 0 273 292 253 253 273 273 263 282 69 273 78 273 292 78 273 78 311 263 292 302 253 302 273 59 59 273 98 243 282 282 311 273 253 263 273 282 282 30 88 273 78 59 302 273 292 273 49
0 253 273 263 0 234 263 273 30 282 69 20 273 243 282 69 253 263 263 273 273 253 78 292 224 49 69 243 282 292 292 49 243 263 273 253 263 263 59 263 20 282 282 253 243 253 292 49 273 282 234
0 78 78 263 273 0 282 49 263 282 243 273 273 214 282 273 273 273 273 263 69 263 253 88 69 253 282 253 273 282 282 282 69 78 273 263 59 69 273 243 282 273 282 253 263 263 59 253 273 282 273
0 243 253 253 263 273 0 243 253 59 234 243 263 20 243 263 49 243 20 234 263 10 263 273 253 263 234 243 273 69 263 243 243 263 69 20 243 224 234 30 273 243 243 39 253 214 263 224 49 39 253
0 69 69 282 234 49 263 0 234 253 253 234 273 253 282 263 253 263 243 253 69 243 273 78 20 273 243 214 243 292 292 273 49 30 273 243 59 39 243 253 234 253 263 234 243 234 69 243 273 273 243
0 253 273 263 10 234 243 263 0 253 59 20 273 243 282 59 263 263 263 263 282 253 78 273 234 49 59 243 282 292 292 49 243 243 282 253 263 253 39 263 20 263 273 253 243 243 282 49 253 273 234
0 282 273 273 243 253 59 234 243 0 263 253 282 39 243 234 69 292 59 243 282 59 273 263 243 253 243 234 273 88 282 282 253 253 49 69 224 234 273 69 253 243 253 59 253 253 263 253 69 39 263
0 273 263 282 69 292 292 253 69 253 0 39 282 243 273 69 273 282 243 243 253 234 39 282 263 69 69 253 263 243 273 69 253 263 292 243 263 234 49 253 69 243 253 224 263 253 243 39 263 273 253
0 292 302 273 49 273 273 253 69 282 78 0 263 282 273 69 292 282 253 282 302 273 98 292 263 78 78 253 282 282 292 69 234 273 263 263 292 273 49 273 59 292 292 243 273 263 302 78 282 292 273
