  350
   14  5026     6     1
   22   498    10     7
   65  6289     7     5
   71  8203    10    10
   69   362     6     7
   73  7383     7     4
   17  7434     6     4
   96  6080     5     7
   52  6971     6     8
   22  2803    10     6
   60   314     1     3
   90  1602     4     4
   13  6630     7     2
   97  7293     4     8
   61  4303     3     4
   65  2820     4     6
   76  7927     4     7
   20   691     2     4
   87  8215    10     3
   55  3750     7     1
   14  1912     9     2
   83  2485    10     1
   62  3729     8     2
   90  1408     1     5
   71  1334    10     6
   37  2508     2     7
   52  4495     3     2
   11  7210     3     7
   90  3445     6     4
    4  5387     5     3
   63  6670    10     6
    3  8472     3     5
   26  5886     6    10
   28  3913     6     1
   74  7629     4     5
   94  6248     1     6
  100  2251     4     5
   90  6018    10     8
   90  3282     5     2
   52   176    10     2
   12  8821     9     3
   50  3597     8     5
   42  1779     5     6
   24  6405     5     5
   46  1844     3     2
    2  6083     9    10
   88   180    10    10
   21   726     6     9
   22  6774     1     3
   75  8395     2     3
   76  4476     5    10
   35  8687     1     5
   58  1835     1     3
   37  8205     2     2
   24  1049     1    10
   28  3170     2     9
   73  1668     3     8
   75  5545     6     1
   39  1334     5     6
   62  5114    10     2
   79  1886    10     3
    2  8005     6     2
   64  4540     4     7
    5  7772     7     3
   29  2873     3     2
   38  3123     8     1
   98  4975    10     8
   29  5124     7     6
   28    95     7     9
   88  8258     4    10
   80  5301     8     8
   39  8917     7     2
   37  2809     3     5
   21  7080     4     3
   63  6277     2     6
   82  4653     8     7
   23  4118     2     3
   51  6457     3     6
    3  5380     5     5
   44  1846     4     5
   25  5807     4     8
   79   811     9     5
   79  1487     4     9
   83  7642     7     1
   15  9016     1     6
    2  2537     7     9
   10  1767     8     9
   87  1639     5     4
   77  8082     2     9
   48  3101     4     4
   49  6753     7     6
   56   922     1     2
   49  2060     1     6
   13  2247    10     2
   61  8695     9     4
   78  4934     4     7
   50  5370     7     3
   58  4624     8     2
    6  1012    10     2
   77  5466     3     1
   45  3837     4     1
   85  6313     9     9
   16  5338    10     3
   81  6646     6     5
    6  4348     2     2
   78  2569     3     8
   63  2254     5     2
   28  8466     3     4
   29  9026     7     4
   66  7634    10     6
   71  1267     7     9
   53  5788     3     2
   44  8445     8    10
   49  2755     2     8
   35  4384     9     2
   59  8416    10     5
   51  5292     8     6
   45  6151     8     1
   46  1010     7     9
   28  4329     9     4
   93   207     4     5
   94  7763     3     4
   84  5252     1     6
   42  2268     4    10
    6   964     2     5
   44  4901    10     9
   19  7202     7     6
   56  6335     9     8
    2   480     7    10
   24  8214     8     8
   33  2756     3     9
   47  4317     2     1
    9  5482     8     7
   48  8094     4     1
   28  1918    10     6
   14   784     1     8
   26  1617     8     9
   91  4172     4     7
   42   205     4     2
   54  1598     5     2
   56  2761     3     3
   12  1472     2    10
    7  7386     7     4
  100  2161     3     2
   61  4227     3     7
   42  2725     7     5
   59  1532     4     7
   12   474     3     2
   86  8877     6     6
    4  2542    10     5
   40  4803     1     6
   78    39     9    10
   97  1259     2     9
   23  1010     2     1
   20  2307     5     9
    3  2224     4     4
   67  5911     3     9
   38   463     3     5
   58  8559     4     1
   68  6392     1     9
   62  8678     3     2
   91  2269     6     9
   15  1664     3    10
   71  5114    10     9
   38  1318     2     9
   42  3582     2     5
   84  5898     1     6
   64  2936     9     7
   32  7755     5     1
   25  6103     6     8
   17  4534     5     9
   88  1471    10     3
   37  7576     9     7
   24  2875     1     2
   88  3632     2     5
   98  2758     3     4
   65  5601     9     7
   46  5165     5     2
    9  3233     5     5
   50  5433     5     2
   49  7707     7     7
   48  8036     8     1
   28  5472     5     1
   46  8967     8     5
   71     1     1     1
   47  7779     9    10
   48  2145     3     8
   37  5912     3    10
   85  8243     4     4
    6  1659     6     9
    5  3259     5     9
   46  7875     6     6
   96  3928     4     7
   20  4923     7     8
   16  3943     7     4
   34  5246     7     5
   61  8506    10     2
  100   796     9    10
   97  8182     5     2
   93  7215     7     3
   25  6900     4     7
   14  3671    10    10
   80  8686     6     6
   62  5430     4     4
   37  6547     2     2
   68  3273     9     1
   59  8189     7     7
    1  3103     3     8
   14  8438     5     3
   68  2376     3     2
   51  8536     7    10
   62  7100     1     9
   15  1367    10     2
   79  4962     3    10
    7  7021     9     4
   86  1368    10     3
   25  3696     4    10
   55   121     3     2
   23  7281     2     3
   10  2894     7     4
   60  1780     9    10
   27  1494     7     2
   56  1723     4     9
   55  5708     4     6
   47  6418     5     9
   71  5667    10     3
   88  1909    10     1
    7  5878     5     1
   71  6464     9     3
   85  1046     6     2
   99  4048     1     4
   96  4318     4    10
   98  4718     5     2
   79  3689     8     9
   57   703    10     3
   35  2219     9     3
   47  6962     6    10
   16  8892     6    10
   36  5322     1     1
   60  6355    10     2
   83  2222     8     1
   86  4813     9    10
   22  4409     1     1
   97  3589     8     3
   65   730     1    10
   28  2385     1     4
   83  4957     7     6
   90  4426     4     9
   83  2506     3     6
    5  3192     1     9
   99  7321     2     2
   42  4286     3     6
   32  4687     9    10
   54  9045     5     1
   97   949     8     1
   78  2059     3     8
   25  5666     5     4
   85  2859     9     2
   84  7937     9     9
   95  3085     5     6
   69  3906     5     3
   83  2939     1     2
   91  7403    10     5
   67  8624     1     5
   62  6628     8     1
   47  8106     9     8
    1  1798     9     7
    9  4545     5    10
   62  7952     6     7
   37  7121     1     7
   68  1855     7     1
   45  1129     6     8
   23  2888     9     7
   89  6265     9     2
   42  4718     5    10
   87  3618     2     6
   17  8650     1     6
   24   630     3     6
   76  8045     7     5
  100  2111     3     1
   28  3822     3     4
   74  6321     9     7
   41  6398     8     6
   59  8509     3     3
   28  6320     3     7
   38  7347     7     7
   37  1522     8     1
   52  2941     9     1
   22  1161     6     8
   20   414     6     9
   47  6026     5     6
   90  5067    10    10
    3  3353     9    10
   37  4384     5     1
   57  4645    10     4
   65   936     6     1
   84  3444     5     8
   58  6444     1     1
   74  5482     3    10
   46  2351     3     5
   94  4519     1     8
   41  7337     9     1
   90  3480     8     2
   16  7408     2     4
   30  4556     9     2
   31  8199     2     1
    2  1981     3    10
   47  4161     9     7
   54  8829     6     6
   78   981     9     4
   46  6272     3     8
   81  3606     9    10
