40 2
784 1568 8 8
1200 2672 10 5
368 3072 6 8
672 1904 7 3
368 1264 8 4
1584 1792 9 8
352 3200 1 1
1024 1872 5 9
1552 2896 9 3
256 2608 4 5
816 2800 3 10
1152 3040 7 10
448 1648 7 4
928 2288 8 1
592 1616 4 5
1552 3104 6 1
1072 3200 9 3
48 1408 4 1
384 2224 4 6
864 1552 10 7
1328 1168 6 10
480 1200 5 3
528 2736 5 10
848 1664 4 9
864 2768 3 5
96 2656 6 6
832 2336 4 3
1520 2720 2 3
1248 2224 1 10
1008 2880 4 7
1152 1360 8 5
256 1312 1 5
704 1840 3 9
352 3232 3 4
1424 3136 7 8
672 1936 3 10
1552 1472 4 6
1376 1984 2 4
144 1856 8 3
576 3136 5 5
SETUP
0 224 464 384 288 400 128 496 416 208 352 416 496 608 352 368 688 576 400 272 384 192 416 416 160 496 288 432 592 416 416 320 432 640 256 512 224 352 144 400 512
0 0 480 656 800 656 560 656 592 784 576 720 528 496 176 512 720 752 448 448 736 640 592 320 672 352 736 304 608 720 416 592 560 816 704 480 512 688 368 368 544
0 464 0 368 656 464 656 272 288 464 512 288 320 304 336 336 240 400 576 544 656 512 464 416 512 544 448 608 144 416 288 480 352 368 400 176 464 608 592 256 288
0 368 144 0 560 448 448 320 256 560 288 416 192 448 464 336 384 352 544 336 576 416 448 208 432 528 496 576 272 544 80 256 464 320 480 144 544 528 400 32 208
0 176 240 96 0 288 208 384 304 256 80 320 288 480 352 416 464 448 128 128 128 96 288 288 48 368 176 480 368 352 160 48 240 416 160 224 304 80 448 128 224
0 320 64 256 448 0 384 96 16 256 240 80 288 368 384 352 288 368 432 272 368 304 368 144 320 448 240 624 192 192 16 208 416 416 192 144 496 320 352 144 272
0 272 576 480 688 512 0 592 528 752 464 592 544 496 224 256 784 816 448 224 784 592 304 496 560 384 688 320 704 704 528 704 576 704 656 608 112 736 256 512 560
0 432 224 256 656 432 544 0 176 432 384 496 192 416 432 256 192 336 384 432 672 512 400 304 528 480 592 544 352 624 176 368 512 480 336 64 576 624 496 272 176
0 304 48 256 496 384 384 240 0 496 224 336 368 352 384 384 288 352 592 272 512 352 416 144 368 496 432 608 192 464 16 192 400 416 416 224 480 464 336 144 336
0 416 320 336 240 256 432 352 272 0 304 208 512 608 576 592 544 608 352 368 320 320 400 400 288 480 256 704 448 224 272 288 224 656 112 400 528 320 592 352 416
