40 2
1176 3024 7 10
48 2532 9 8
468 2784 3 1
756 3504 1 5
720 3480 10 2
336 3528 5 10
792 3564 4 2
456 3528 2 6
36 2640 4 9
96 2232 5 5
684 3132 8 2
948 2592 1 3
216 2364 10 4
12 2496 8 8
264 3084 10 5
252 3552 2 1
684 3228 9 5
84 2484 7 6
720 2904 8 3
1152 2592 3 10
456 3312 2 9
960 2952 1 7
876 2220 10 2
72 3444 10 2
372 2280 4 4
132 2844 5 10
864 3504 10 4
24 2532 5 5
504 2400 10 7
1104 2568 5 2
576 2160 8 2
1008 2484 6 3
828 3156 5 5
24 2424 6 2
204 2964 9 2
1104 2592 6 8
120 2892 6 8
1056 3444 3 5
396 2196 9 4
924 2736 1 9
SETUP
0 240 180 192 288 444 348 360 252 144 456 324 420 324 228 384 396 324 264 264 264 252 252 180 168 312 288 288 144 276 240 336 324 276 60 360 348 300 228 276 108
0 0 48 12 156 360 180 324 228 12 336 192 288 192 96 312 312 192 156 132 84 120 228 48 36 180 108 252 12 336 228 156 180 144 180 180 432 180 96 252 180
0 288 0 240 228 504 384 276 180 288 408 324 288 360 372 420 348 288 408 384 240 180 204 192 288 240 372 240 288 360 324 276 312 360 408 348 384 324 360 228 192
0 324 276 0 288 468 216 396 348 288 384 228 420 288 372 348 312 300 288 336 72 324 276 276 252 360 324 288 288 396 216 156 180 276 240 180 432 168 336 276 348
0 264 252 36 0 348 240 336 252 264 396 252 204 312 276 384 216 276 252 288 96 228 180 264 276 300 228 228 168 384 240 60 204 180 276 204 420 192 252 204 252
0 336 360 324 360 0 300 312 252 336 384 228 324 216 144 252 444 216 252 420 288 24 252 264 336 324 408 288 264 348 312 336 264 396 264 288 444 276 432 276 408
0 360 312 144 396 324 0 336 372 336 252 312 240 72 384 444 444 288 432 288 216 204 312 360 360 420 396 348 324 336 288 288 312 408 384 168 432 240 432 336 348
0 384 336 180 156 396 252 0 360 384 348 228 312 312 432 348 372 288 348 444 216 324 300 336 312 180 312 276 12 348 324 216 348 144 288 348 384 312 408 324 180
0 312 144 144 204 336 228 300 0 240 372 156 360 192 336 252 276 204 240 264 216 12 228 12 120 348 408 216 252 336 324 252 276 192 324 264 216 276 312 252 336
0 192 48 60 156 396 216 324 228 0 336 192 288 192 96 324 360 192 300 132 132 204 228 48 36 180 204 252 12 348 252 204 216 144 180 228 432 228 96 252 180
0 420 360 288 408 384 384 492 372 420 0 300 276 444 372 276 468 348 516 372 360 384 336 360 336 456 408 372 432 480 192 336 204 396 240 396 528 252 504 360 432
0 156 180 168 192 396 84 228 312 156 288 0 288 144 252 132 288 168 312 288 108 264 72 180 168 192 264 120 168 312 216 240 180 288 276 216 420 180 252 96 216
0 156 180 168 180 348 240 228 132 156 276 156 0 300 252 276 276 168 312 276 108 144 72 144 156 192 264 108 168 312 48 240 180 288 276 216 348 204 252 96 336
0 324 348 252 324 468 396 396 300 324 180 324 168 0 420 420 384 336 372 216 168 144 240 312 324 360 420 276 252 264 216 348 348 360 336 312 360 252 420 264 420
0 216 240 192 240 336 192 264 324 204 276 324 192 96 0 300 336 96 204 312 168 240 132 240 216 192 300 168 216 360 228 276 240 264 336 180 384 144 300 156 288
0 252 276 264 276 480 300 324 180 252 432 300 156 360 348 0 192 264 240 264 252 180 228 180 276 288 240 216 264 216 192 300 276 360 312 360 324 348 228 192 432
0 192 132 132 108 384 300 276 204 192 324 264 228 360 276 396 0 216 300 72 156 216 120 132 108 240 300 156 156 360 264 168 228 252 120 168 408 252 48 144 324
0 120 144 132 144 240 96 168 324 120 252 288 312 156 216 300 240 0 276 240 72 228 36 144 132 156 228 84 132 276 180 204 144 252 240 180 288 168 216 60 192
0 408 384 264 240 456 408 336 336 408 432 324 312 252 432 156 312 372 0 240 336 336 348 336 396 348 384 312 300 192 276 300 384 228 360 336 288 408 348 348 480
0 204 240 204 336 312 324 300 300 204 432 252 168 348 300 384 396 324 336 0 264 300 228 252 228 348 312 264 216 336 204 360 336 336 372 108 348 240 300 252 384
0 348 204 144 288 468 300 396 360 216 480 240 360 372 312 372 324 240 360 276 0 252 264 204 180 384 252 312 228 324 348 288 312 324 180 312 432 96 312 288 276
0 312 336 324 348 336 288 300 228 312 372 384 360 192 408 372 444 204 240 408 264 0 240 240 324 348 420 276 312 324 336 396 336 420 432 264 420 276 408 252 384
0 84 108 96 120 324 180 156 288 84 216 252 312 252 180 336 216 96 240 216 36 192 0 108 96 120 192 48 96 240 156 168 108 216 204 144 348 132 180 24 264
0 300 276 288 288 492 228 372 444 228 384 144 372 288 324 276 432 264 456 360 252 228 216 0 264 336 408 204 240 408 312 336 276 372 408 360 480 324 324 240 360
0 300 24 36 168 492 240 300 204 240 312 168 300 312 300 300 336 276 324 372 108 204 228 24 0 252 348 228 228 384 240 180 204 156 276 204 408 192 336 252 216
0 228 228 240 264 348 204 276 180 228 336 264 240 276 324 372 360 120 384 360 168 192 156 192 240 0 336 156 240 360 144 312 228 336 336 288 396 252 324 168 300
0 324 288 216 264 336 72 300 240 324 324 300 312 144 408 372 408 204 240 360 276 12 240 156 264 348 0 276 312 288 312 324 264 252 396 240 396 276 408 264 396
0 180 72 180 192 288 144 216 240 180 300 228 348 216 264 300 300 60 324 204 132 252 96 204 180 204 276 0 180 204 108 252 72 180 300 240 300 216 276 120 252
0 372 396 348 372 384 288 444 348 372 492 216 408 324 468 336 444 276 336 480 204 312 288 360 372 168 312 324 0 336 312 432 396 432 372 432 444 300 468 312 180
0 252 252 84 60 276 216 312 312 252 372 144 264 240 336 276 132 264 312 192 156 288 168 252 228 276 288 204 228 0 240 120 252 240 240 252 108 252 168 192 312
0 276 300 252 300 300 192 300 372 276 396 120 324 264 360 228 396 276 420 384 228 288 192 300 276 300 372 228 276 420 0 360 300 396 252 336 384 300 372 216 336
0 204 240 156 132 456 192 276 192 204 336 348 324 264 300 348 156 216 192 228 156 168 132 204 216 240 168 168 204 336 276 0 228 120 264 264 360 252 204 156 192
0 228 168 168 252 348 228 288 180 228 276 156 288 300 324 264 432 240 384 168 240 180 228 168 144 252 336 180 240 384 48 312 0 288 228 264 384 300 300 168 252
0 276 192 48 24 360 252 348 264 276 408 264 204 324 288 396 228 192 264 300 108 240 192 192 168 252 240 132 84 336 240 72 204 0 144 216 432 204 264 216 252
0 204 252 216 336 384 300 444 192 204 528 288 480 372 300 324 408 396 360 336 288 192 360 204 240 384 228 384 216 288 180 360 264 348 0 384 288 240 300 384 384
0 204 144 204 252 480 228 336 312 168 396 156 420 300 264 288 300 252 348 300 216 312 192 216 192 300 312 228 180 420 336 312 288 264 348 0 528 312 264 216 336
0 228 276 72 48 168 288 324 264 240 312 252 252 132 300 360 264 324 300 300 144 192 228 276 264 264 276 264 216 396 132 108 180 228 312 240 0 240 276 252 300
0 372 204 48 192 492 228 420 372 324 432 252 264 300 420 384 240 348 336 180 120 168 324 132 180 360 168 324 276 240 264 204 216 324 288 216 336 0 276 324 192
0 228 264 240 372 336 348 324 276 228 288 276 192 324 228 408 420 324 372 36 288 276 264 276 252 276 300 300 108 360 228 384 336 360 84 132 372 228 0 288 276
0 60 96 72 96 300 156 132 264 60 276 240 288 228 156 312 300 72 216 192 144 168 108 108 84 96 168 24 72 216 132 144 84 192 240 240 324 228 156 0 240
0 276 324 228 204 432 312 456 456 276 384 240 396 384 360 372 288 396 360 360 300 252 312 324 300 420 252 348 276 168 408 264 396 384 408 396 276 396 336 336 0
