20 3
1870 0 6 2
414 2576 8 4
115 4002 7 10
1224 561 1 7
128 272 8 2
280 1360 4 5
345 1125 10 10
816 624 10 5
1400 3520 7 10
1520 1040 8 6
990 3212 6 8
1406 1444 9 7
1680 2952 7 8
1080 630 1 1
882 2394 5 2
2400 2325 7 2
1445 0 7 7
1071 378 10 6
1406 0 9 7
1827 1953 4 6
SETUP
0 540 460 420 400 560 200 80 320 420 260 360 200 400 40 300 240 480 280 440 40
0 0 280 320 240 500 400 400 160 500 540 540 420 80 360 520 340 800 180 440 600
0 720 0 260 680 640 360 360 600 580 760 520 620 280 780 500 60 800 560 700 320
0 940 320 0 480 860 660 660 380 740 840 820 400 600 600 680 360 540 780 520 620
0 660 460 160 0 940 580 580 540 780 880 880 540 720 540 760 420 700 840 620 740
0 800 220 280 540 0 420 440 660 640 320 720 440 380 400 680 260 820 760 780 520
0 700 260 500 700 380 0 140 600 220 700 400 820 540 720 680 300 880 440 500 500
0 580 840 600 700 760 700 0 620 740 820 700 740 640 580 560 400 760 640 360 400
0 740 500 180 100 520 660 660 0 360 640 540 580 640 620 380 500 720 920 680 800
0 820 380 440 700 180 580 580 780 0 500 580 600 540 540 780 420 980 640 760 520
0 800 640 420 280 540 580 720 460 380 0 520 580 660 680 360 460 640 440 680 200
0 580 460 160 300 720 820 800 220 560 760 0 540 400 760 580 520 600 540 660 300
0 540 680 480 340 480 660 520 680 560 780 540 0 620 720 860 420 760 700 860 620
0 880 640 540 460 440 620 540 380 700 640 460 360 0 500 740 700 900 720 840 720
0 620 420 400 500 560 180 60 660 400 340 440 180 440 0 280 200 460 620 400 440
0 700 300 320 460 800 640 640 380 640 260 180 720 560 720 0 340 560 700 440 460
0 680 520 200 660 640 300 300 580 520 720 480 600 300 800 460 0 740 740 660 700
0 980 620 620 540 740 540 420 460 580 700 500 540 800 360 640 560 0 580 760 780
0 480 660 360 680 660 660 540 600 880 700 380 660 560 500 460 700 720 0 280 680
0 740 480 500 620 400 800 760 540 820 460 360 800 740 760 200 500 460 280 0 640
0 720 580 460 380 580 520 600 280 620 540 340 640 720 540 280 620 840 260 520 0
