50 3
300 0 1737 9 6
96 1338 3108 3 10
737 483 2819 4 10
450 928 3008 5 3
210 2125 3941 7 7
240 3528 5280 7 8
176 1523 3625 4 1
432 117 2083 3 2
350 2585 4257 2 9
1089 3494 5704 8 5
300 4238 5970 7 1
360 0 1488 4 2
429 671 2589 4 6
144 1800 3870 2 6
203 839 3091 5 8
40 2179 3981 2 1
510 5708 7956 8 9
490 0 1843 10 6
612 2110 4400 10 1
132 2914 4846 9 1
10 4686 6402 7 3
400 1071 3069 7 4
375 0 1528 7 8
768 2070 3670 10 2
225 2715 5079 1 7
310 220 2062 7 9
459 4037 6283 2 6
1209 2582 4708 8 2
820 2452 4604 10 5
312 3824 6196 3 4
752 79 1967 4 4
275 3818 6142 8 7
792 507 2589 8 5
979 4332 6028 9 4
756 3223 4847 2 9
60 72 1776 4 6
768 979 2941 6 1
225 4219 6005 6 4
536 28 2184 8 8
352 1796 3838 9 1
910 5579 7721 5 1
217 4606 6526 4 5
825 1463 3689 2 8
65 90 1980 10 7
195 2114 4452 7 8
230 1753 3417 6 7
260 406 2314 1 4
91 48 1996 6 7
238 1382 3328 7 9
351 1955 4185 2 4
SETUP
0 57 29 57 66 66 66 47 66 38 47 57 57 47 66 57 47 75 66 57 85 75 38 57 47 57 29 66 29 38 38 57 57 29 38 66 57 29 47 57 47 47 57 66 38 75 57 47 38 47 66
0 0 103 299 299 281 309 262 75 299 94 271 309 262 309 271 299 103 85 290 271 290 290 281 271 290 281 94 281 299 94 75 38 309 299 85 299 309 281 281 281 290 271 281 290 290 262 85 57 271 290
0 29 0 234 234 253 271 262 66 215 19 243 234 243 253 234 243 47 38 234 271 262 215 271 225 234 262 47 262 215 57 38 47 262 253 47 253 262 253 243 225 243 262 243 215 253 262 57 66 243 253
0 243 253 0 215 234 243 47 253 47 234 234 66 225 262 253 215 225 253 234 281 262 243 66 234 225 253 271 253 47 234 243 253 262 47 253 47 253 38 253 29 253 57 234 225 262 47 253 243 225 243
0 243 253 243 0 57 271 253 253 253 234 234 262 225 66 57 215 262 253 29 75 262 38 262 19 225 47 271 47 262 225 243 253 262 243 253 243 47 243 243 262 47 262 243 19 262 243 253 243 225 253
0 243 271 262 66 0 299 262 290 271 271 262 290 262 94 66 271 281 253 66 66 253 29 281 57 271 66 262 85 234 281 262 243 299 225 262 281 94 271 290 281 38 281 281 66 262 281 271 262 262 290
0 281 262 271 253 290 0 281 253 271 271 38 253 57 290 271 57 271 281 234 290 66 271 290 262 66 281 281 281 271 271 271 262 57 290 281 262 262 281 66 262 290 271 75 262 85 262 271 271 66 85
0 243 271 47 253 225 262 0 234 75 243 215 47 206 253 225 253 253 262 234 262 243 243 19 215 234 262 262 262 47 253 253 234 262 47 253 38 271 19 253 19 262 47 271 243 262 29 253 253 215 281
0 66 47 262 225 271 271 253 0 262 47 234 234 234 253 262 225 66 66 243 281 215 253 262 225 243 243 75 234 253 47 57 57 253 262 66 262 253 243 262 225 253 271 262 243 271 262 47 47 234 271
0 234 262 29 234 253 262 57 262 0 215 243 29 243 243 253 234 243 253 225 271 262 225 66 215 225 262 262 262 57 253 243 262 253 66 243 47 262 47 243 19 253 47 234 206 243 66 253 262 234 243
0 66 66 253 253 262 281 253 47 262 0 234 262 253 281 253 262 66 38 234 271 253 215 262 225 215 281 47 271 262 38 38 47 262 262 29 243 262 234 234 262 243 271 271 253 234 271 38 57 225 262
0 262 281 234 243 262 66 243 262 281 262 0 243 29 271 262 47 243 271 262 253 66 253 262 234 57 271 281 281 281 262 262 225 85 271 271 271 281 243 66 262 281 262 57 253 75 253 271 243 29 66
0 299 281 75 281 271 290 57 271 85 262 262 0 262 281 271 290 290 281 281 262 271 271 66 253 271 281 309 281 85 262 271 281 299 94 281 75 299 66 281 47 290 66 290 262 281 57 281 253 262 271
0 253 271 253 253 262 75 253 234 271 234 19 253 0 253 253 57 253 262 234 262 38 243 262 215 47 262 262 262 271 262 253 234 66 262 253 262 271 225 47 253 262 243 66 253 57 234 253 253 10 75
0 234 271 253 57 57 290 271 299 271 271 281 290 271 0 75 262 271 281 75 94 299 57 253 47 271 66 290 66 253 271 271 262 299 281 271 262 66 290 271 271 85 262 281 66 243 262 215 262 271 290
0 262 281 262 66 66 290 253 271 262 253 234 262 253 85 0 271 271 262 75 75 253 47 262 29 225 57 271 57 243 243 253 253 299 281 281 225 85 243 262 262 66 281 290 66 281 271 253 262 225 290
0 262 262 243 243 262 66 262 243 262 243 29 262 10 262 262 0 253 262 225 271 47 253 271 225 19 243 271 243 262 243 253 243 47 271 262 262 253 234 57 262 262 253 66 253 66 243 243 253 19 75
0 47 94 253 253 262 281 253 57 271 66 243 271 253 262 253 262 0 38 271 271 262 271 262 243 234 262 85 271 281 47 29 57 299 262 75 271 299 253 271 243 243 271 243 262 281 271 57 57 234 262
0 47 66 215 225 243 253 262 57 262 38 243 271 234 262 262 225 29 0 243 243 262 253 271 225 234 243 85 262 253 38 47 47 271 225 57 262 262 253 262 243 215 253 243 234 262 262 38 57 243 253
0 262 243 262 29 75 290 271 271 253 253 253 262 243 75 66 234 281 262 0 75 253 47 281 47 253 75 262 66 243 253 253 262 243 262 262 243 38 262 271 253 66 253 253 38 262 271 271 262 253 262
0 262 271 262 38 75 281 262 225 271 253 234 253 253 66 66 243 262 262 57 0 234 57 271 19 253 57 271 47 271 262 243 253 262 281 271 262 66 234 262 234 57 271 271 57 281 271 271 262 225 262
0 271 290 253 262 271 85 271 262 271 243 38 271 29 271 271 66 271 271 262 281 0 253 281 234 47 281 281 290 290 271 262 262 85 262 262 281 290 243 66 271 253 262 75 234 66 253 271 271 29 85
0 271 281 243 38 57 271 281 281 290 262 243 271 262 85 57 253 262 234 57 66 262 0 281 47 262 66 243 66 281 262 234 262 290 253 281 271 75 271 271 262 29 271 271 47 281 281 262 271 262 281
0 253 262 47 262 215 281 57 262 66 262 243 66 243 281 243 253 271 243 243 271 253 234 0 243 253 253 271 243 29 271 234 253 262 29 243 47 262 57 243 66 243 29 281 262 243 19 271 262 243 281
0 271 299 262 66 66 299 290 281 309 262 281 299 281 66 75 271 281 262 75 85 290 66 262 0 262 94 299 94 281 290 262 299 309 281 271 271 103 290 281 290 57 262 290 47 271 271 271 299 271 299
0 262 290 253 253 271 85 253 262 253 243 19 253 38 281 262 57 253 253 271 262 38 253 262 215 0 271 262 281 262 234 243 243 94 262 262 253 290 225 47 262 253 271 66 253 66 262 234 243 10 75
0 271 262 234 38 57 243 253 271 262 234 262 281 253 85 47 243 253 262 57 57 281 38 262 47 243 0 262 75 262 262 253 271 253 271 262 271 57 225 262 262 57 281 262 47 262 271 271 262 253 271
0 57 75 234 234 253 262 253 66 271 19 243 271 253 281 243 243 47 47 253 271 262 234 262 243 234 234 0 234 271 47 57 47 281 234 38 253 281 253 243 253 243 262 253 215 253 271 57 47 234 262
0 262 262 243 38 38 243 225 253 262 234 234 262 225 66 38 253 262 253 47 57 262 38 243 29 243 10 262 0 253 262 243 253 253 262 253 243 57 225 262 243 57 243 271 47 253 253 234 225 225 281
0 225 281 38 243 262 281 57 262 75 262 243 66 234 281 243 253 262 234 262 271 262 215 66 243 243 271 243 271 0 262 243 262 290 57 281 66 281 47 271 66 234 66 271 253 290 57 271 271 243 281
0 57 75 243 243 262 271 253 29 234 38 262 253 253 271 243 253 57 29 243 262 243 243 262 243 243 262 66 262 243 0 19 57 271 253 57 225 281 234 225 243 234 262 253 234 262 271 66 66 253 262
0 57 75 234 234 253 262 271 66 271 57 253 281 243 281 225 234 47 19 253 253 271 262 253 243 234 262 85 271 262 47 0 57 281 243 57 253 271 253 271 253 225 253 262 243 262 262 57 66 243 262
0 38 75 271 271 253 271 225 57 271 57 243 271 234 271 243 271 66 75 253 234 262 262 243 234 253 271 57 262 271 75 66 0 281 262 75 262 281 243 271 243 281 262 243 262 271 253 57 19 234 253
0 234 215 243 243 262 66 243 253 215 225 47 234 38 253 234 47 253 243 234 271 57 215 253 225 38 271 253 262 215 225 234 262 0 253 253 243 215 253 38 225 243 253 38 215 57 234 253 262 38 47
0 253 281 57 262 262 290 47 262 75 271 262 85 253 281 262 262 271 271 253 253 271 262 57 253 271 253 281 281 66 281 262 225 281 0 243 75 281 66 281 57 215 57 262 262 243 66 253 243 253 271
0 47 47 262 234 243 281 225 57 243 38 234 262 225 262 243 234 66 66 215 281 262 253 243 234 253 271 66 262 253 47 57 57 243 262 0 253 243 243 262 243 271 253 262 243 215 253 66 66 234 271
0 243 262 57 262 253 290 29 262 66 262 243 38 234 271 243 271 271 253 262 271 271 225 47 234 262 262 262 290 19 243 253 262 290 66 281 0 290 47 262 47 253 66 290 262 281 57 271 281 234 299
0 234 206 234 38 57 262 234 262 215 225 243 234 234 47 29 243 253 243 29 66 262 10 253 19 234 66 253 66 215 253 243 253 262 253 243 253 0 253 243 225 38 262 243 10 253 262 253 253 243 253
0 271 271 57 262 253 262 29 262 75 225 243 75 234 271 234 262 271 243 253 243 262 225 47 243 234 271 243 271 66 253 234 262 281 66 243 57 271 0 243 47 253 66 281 253 253 57 262 271 234 271
0 253 271 271 271 262 75 243 271 281 271 57 262 47 281 262 75 290 262 271 290 75 243 253 253 47 271 271 271 234 262 262 271 103 281 281 225 309 262 0 262 262 271 47 281 66 262 271 281 47 57
0 262 290 47 253 262 262 66 281 66 234 243 66 262 234 271 253 262 262 262 290 262 243 57 206 234 290 281 290 75 253 262 262 290 57 262 66 290 47 262 0 262 57 271 225 262 66 243 262 234 281
0 243 290 253 47 66 271 262 262 290 262 262 281 262 66 57 262 262 262 66 38 262 57 281 57 271 38 290 75 271 271 253 243 290 225 262 281 94 262 290 271 0 253 271 57 262 290 243 262 253 281
0 243 262 29 234 253 262 29 262 47 253 234 47 234 271 234 243 253 225 225 262 262 262 47 234 234 262 271 271 57 253 215 253 253 38 215 47 262 38 262 47 225 0 262 253 225 57 262 271 234 271
0 215 281 262 262 271 38 253 281 281 243 57 262 47 262 262 66 281 262 253 271 85 253 262 253 57 234 262 234 271 271 262 253 75 271 253 262 281 234 66 262 271 262 0 271 38 262 262 243 47 19
0 253 271 234 29 47 262 262 262 271 215 243 271 243 75 57 234 243 253 38 75 262 19 271 29 225 66 262 66 262 253 253 262 271 262 243 253 66 243 243 253 47 281 253 0 243 271 253 262 234 262
0 243 262 262 225 281 85 262 262 262 253 47 262 38 253 262 29 271 262 243 290 75 253 281 243 38 271 290 262 262 243 253 262 57 262 262 262 262 253 66 253 262 253 57 243 0 262 262 262 38 66
0 253 271 47 253 243 281 47 262 66 262 234 66 234 271 234 253 262 234 234 271 262 262 66 234 243 271 281 281 57 271 225 253 262 38 234 38 271 47 234 66 243 19 271 253 234 0 271 271 234 281
