100 3
1200 2379 8665 9 9
504 1015 6881 8 6
300 4118 10204 1 3
531 4713 10857 2 7
485 0 5062 1 8
319 0 5547 2 1
345 8 5972 2 4
8 1906 8066 8 5
14 5603 11797 2 5
666 3020 9388 8 5
230 437 6295 6 5
780 2914 8846 2 8
792 4975 10807 1 6
780 3069 9011 10 9
96 4042 10102 1 5
264 3041 9363 5 3
496 3601 9419 6 10
533 0 5934 2 6
350 3884 9712 10 1
189 2018 8286 8 2
1455 0 5844 8 7
216 708 6978 2 10
720 4013 9931 5 10
70 6453 12117 3 2
612 179 6001 9 9
720 4712 10772 7 4
395 0 5803 10 6
686 4592 10808 8 10
540 5174 11076 3 9
616 0 5766 7 4
205 135 5793 3 6
624 1695 7431 2 2
105 2791 8693 4 5
196 2503 8513 1 5
1056 2849 8779 9 3
18 3225 9161 6 6
455 1512 7592 4 3
120 1181 7179 2 7
736 760 6998 8 9
280 73 5933 10 2
585 0 5320 4 5
484 0 5397 7 6
247 1316 7132 1 2
1500 543 6693 3 5
216 844 6884 5 9
500 2570 8770 2 1
322 3738 9366 4 4
456 1282 7138 4 9
420 4022 9838 7 8
104 656 6352 3 10
828 0 5276 6 4
946 3020 9190 9 5
27 463 6569 1 9
210 2309 8009 10 9
430 3333 9095 1 6
1104 3202 8940 6 5
330 0 5817 3 6
900 4183 9845 3 10
465 3328 9492 4 8
676 3083 9137 10 7
426 3080 9352 7 3
910 2349 8595 5 5
522 166 5896 2 8
657 2105 8075 8 7
950 1490 7570 10 8
531 946 7188 2 5
366 1652 7724 2 9
155 5321 11629 10 4
78 1149 6807 10 2
403 4630 10274 2 4
430 12 6388 5 9
630 3227 9553 8 3
546 1255 7593 10 3
1200 4965 10869 7 4
871 4780 10556 8 7
825 2860 8960 10 8
235 3705 9451 7 9
340 2141 8107 5 10
90 0 5723 1 9
96 1319 7285 7 2
221 2775 9127 9 4
1170 0 5346 3 7
28 2448 8160 7 3
154 701 6751 10 3
320 2831 9025 4 5
559 805 6599 8 5
405 0 4902 1 10
486 3706 9902 2 3
540 1694 7954 8 3
105 3001 8907 10 8
540 251 6601 4 2
912 1434 7148 9 6
45 3172 8980 10 7
11 874 6886 8 6
656 1955 7571 3 10
858 699 6325 7 9
1209 1881 7997 1 5
240 0 5491 7 9
1012 3366 9374 2 3
584 1686 7954 8 4
SETUP
0 48 67 38 29 67 19 29 57 57 19 95 19 76 48 38 29 38 38 19 67 57 29 29 38 76 38 29 48 48 57 67 48 19 38 38 29 38 29 19 48 38 29 38 38 48 29 19 67 67 57 10 67 57 38 38 67 67 57 48 67 67 38 38 57 38 57 86 57 38 67 67 57 48 19 57 67 57 57 57 38 57 29 48 48 29 76 57 48 48 76 38 48 67 29 29 10 38 57 76 29
0 0 295 295 285 67 314 276 295 266 276 304 276 314 57 285 48 67 57 314 314 76 285 323 38 323 304 57 304 57 266 323 295 38 285 314 285 285 76 295 295 38 304 304 295 57 295 276 57 323 304 304 76 76 285 276 276 323 304 304 323 76 295 57 304 295 314 342 304 304 304 314 323 257 295 67 86 333 285 76 304 314 266 333 57 285 86 86 295 323 295 285 323 323 285 295 304 304 295 323 304
0 314 0 314 304 314 314 295 295 295 304 86 295 333 295 285 314 304 304 314 314 314 67 323 257 333 295 285 76 304 314 295 266 304 67 57 295 304 323 285 304 304 76 57 295 285 314 295 285 295 304 67 314 333 67 67 314 86 295 295 314 333 76 285 285 295 333 342 295 48 323 285 67 76 304 295 314 314 333 285 314 333 304 304 295 67 333 314 276 67 86 48 304 86 67 57 86 76 333 314 295
0 257 304 0 266 304 57 285 57 276 285 314 285 76 285 48 295 314 304 314 314 323 266 314 295 76 67 304 295 304 38 323 304 285 266 295 29 29 314 29 285 266 314 285 304 276 295 38 276 86 76 295 323 314 295 285 285 323 48 67 57 323 295 304 67 295 76 57 304 304 76 86 323 266 304 304 314 314 29 323 48 314 276 333 285 295 314 342 285 304 304 276 304 304 295 295 304 295 304 86 295
0 323 304 314 0 314 285 57 285 38 48 323 48 323 295 276 304 295 314 48 57 304 266 57 295 314 304 304 304 285 285 86 48 295 247 276 257 276 304 257 57 247 295 276 67 285 67 295 295 323 323 285 333 304 304 304 57 333 295 314 314 333 304 314 323 67 333 333 48 304 304 314 314 304 57 285 314 86 285 333 276 86 57 76 285 314 314 323 38 285 304 285 48 285 304 304 323 276 67 314 76
0 86 323 314 295 0 314 285 285 323 304 323 314 352 48 295 76 67 57 285 314 86 295 323 67 304 323 57 323 38 276 333 314 86 295 314 285 304 57 304 304 57 314 314 314 67 314 295 67 333 314 314 76 67 295 276 333 333 323 304 323 19 323 67 304 295 323 352 285 314 304 323 323 266 295 76 95 342 304 76 285 323 276 333 76 342 86 105 314 333 304 304 323 276 314 333 323 304 295 323 304
0 323 342 76 295 304 0 295 67 333 314 342 314 114 295 48 314 304 304 304 314 333 295 323 314 86 86 276 323 304 48 342 323 323 295 295 57 67 257 57 295 295 323 323 295 295 323 57 323 105 86 304 333 295 304 276 342 342 67 76 86 323 333 295 48 314 86 124 314 314 86 95 285 276 304 323 323 342 86 333 86 333 285 333 304 342 323 342 314 333 314 323 304 314 323 333 342 304 314 95 314
0 314 295 304 10 323 276 0 295 48 48 333 57 333 304 285 295 304 295 57 67 314 257 48 295 323 295 304 295 295 295 48 57 304 257 285 247 266 295 266 67 257 285 276 67 285 48 285 295 323 314 276 333 304 257 304 67 295 304 304 314 333 314 285 276 19 314 333 38 295 295 304 314 304 48 276 304 76 285 285 285 86 57 57 295 304 323 314 38 295 295 285 57 295 314 314 304 266 76 304 67
0 295 304 48 304 285 57 314 0 285 314 285 314 86 304 48 295 304 314 314 304 304 304 314 314 57 76 285 333 304 57 352 323 295 304 304 67 67 266 57 276 304 314 314 304 323 333 29 314 57 76 295 314 333 323 285 304 352 86 86 86 285 333 285 48 323 86 86 247 314 29 48 314 295 304 333 323 342 67 304 76 333 304 304 323 314 314 333 314 333 333 314 314 304 323 295 285 295 323 86 304
0 333 276 323 19 304 304 67 304 0 67 342 67 295 314 295 276 314 333 67 76 323 285 76 285 333 285 314 304 304 304 86 48 314 266 295 276 295 323 276 48 266 314 285 76 295 57 304 304 323 304 304 323 314 323 285 19 352 314 295 323 314 304 304 304 76 323 342 67 285 323 314 333 323 67 304 314 76 295 314 295 95 76 86 295 304 333 314 57 304 323 295 57 304 295 323 285 295 86 333 76
0 276 304 266 38 295 285 57 295 57 0 333 38 342 285 285 257 304 266 67 67 285 285 57 314 323 314 314 314 295 304 95 76 285 285 314 295 285 304 295 38 285 295 304 76 295 57 247 295 333 314 285 314 285 304 276 67 323 304 314 314 314 266 285 333 67 295 314 57 314 314 323 314 295 57 314 304 86 285 323 285 86 57 76 304 314 323 323 57 323 323 266 76 323 295 304 323 285 86 314 76
0 304 57 295 285 304 304 276 295 314 295 0 304 352 295 285 304 304 295 304 304 323 38 314 304 323 314 276 76 295 266 323 304 304 48 48 276 295 276 295 295 285 57 67 285 304 314 295 304 304 304 57 314 314 48 29 333 76 323 295 333 295 48 285 295 295 323 342 295 67 276 285 67 10 266 304 333 333 323 314 314 304 266 304 314 67 323 342 304 76 48 48 304 67 67 38 48 57 285 314 295
0 285 304 276 48 295 295 57 304 57 10 333 0 333 285 276 257 295 266 67 57 285 285 57 304 323 314 285 276 304 304 76 67 257 285 304 295 295 304 295 38 285 304 314 57 285 19 247 295 333 314 285 314 295 314 266 67 314 295 314 314 314 276 276 323 48 285 323 57 314 304 323 314 295 38 323 304 86 285 333 295 86 57 76 295 314 314 323 57 323 333 276 67 323 257 266 323 285 48 323 76
0 295 323 48 304 314 67 314 76 304 266 352 266 0 304 57 276 314 285 295 295 304 304 314 323 76 86 304 304 295 76 323 333 276 304 295 67 57 323 67 295 304 285 323 323 304 285 29 314 95 86 304 333 304 304 285 323 333 76 86 76 333 285 295 95 314 67 76 323 333 86 95 333 314 304 333 323 285 57 323 67 333 304 323 314 333 314 342 314 276 323 285 304 342 285 295 333 295 314 95 333
0 38 304 266 285 57 314 314 266 295 295 304 295 342 0 304 29 76 67 314 323 48 285 323 67 314 314 38 276 67 304 323 323 57 285 295 295 295 38 295 295 48 304 314 295 57 314 247 57 314 333 314 86 95 323 285 314 342 314 323 314 57 323 57 304 314 323 323 266 323 285 304 323 295 276 86 67 333 295 76 304 295 304 323 67 314 86 105 304 323 333 295 304 314 304 314 304 304 323 342 314
0 333 342 86 304 304 86 323 57 314 323 323 323 114 304 0 333 266 314 314 352 342 304 333 304 95 95 295 333 314 86 361 314 323 304 304 76 57 314 67 314 304 333 333 304 333 333 67 333 67 76 323 304 323 333 323 333 361 95 105 86 323 314 333 86 333 95 124 295 333 76 86 323 323 323 342 314 352 86 342 95 323 314 295 295 323 342 361 314 342 314 314 314 333 333 342 333 333 352 114 342
0 95 323 333 295 38 304 314 314 333 323 342 333 352 76 276 0 48 76 295 304 95 295 314 86 314 333 67 333 48 304 352 333 86 295 323 304 304 76 304 266 57 314 323 314 67 333 323 67 323 342 295 57 95 314 257 342 352 323 333 342 57 333 38 342 323 323 352 314 323 342 314 304 295 295 86 67 342 333 76 276 352 304 323 76 342 67 95 314 314 333 323 333 314 333 333 352 333 314 352 323
0 76 333 314 304 48 314 304 276 323 314 314 304 352 48 314 76 0 57 295 333 86 304 323 86 323 333 29 314 48 314 342 333 76 314 285 304 304 57 314 295 67 333 333 285 67 323 285 76 295 304 314 86 95 314 314 333 342 323 342 342 67 333 67 323 314 323 352 285 333 304 314 304 304 304 86 95 333 333 86 323 304 314 276 76 304 105 114 314 342 323 323 295 314 323 323 323 314 333 342 333
0 95 323 323 285 86 266 276 314 323 304 352 314 333 76 314 76 86 0 295 304 67 285 276 67 333 304 57 323 76 314 323 314 86 285 314 276 285 38 295 314 48 276 314 314 48 323 304 86 314 295 266 95 76 285 295 333 304 295 314 314 95 333 67 314 295 276 361 314 314 304 314 304 304 304 67 76 314 314 67 314 323 295 304 57 333 95 67 295 323 323 314 323 323 333 342 314 266 333 295 333
0 295 333 285 48 295 304 48 285 67 48 323 48 342 276 276 304 295 285 0 67 314 295 76 314 314 304 257 304 276 304 67 67 295 295 276 285 304 314 276 38 295 314 285 29 295 67 276 304 333 323 295 304 323 295 266 86 333 314 314 323 295 304 314 314 57 314 333 48 295 304 314 314 295 10 314 323 86 304 323 295 57 19 76 304 333 314 342 76 304 304 276 38 304 304 304 323 295 76 304 48
0 342 333 333 57 295 323 48 304 86 67 342 86 361 314 304 323 323 304 86 0 352 295 86 314 295 323 304 333 323 276 86 76 333 304 323 295 314 333 304 38 304 314 323 76 323 86 314 323 333 323 314 314 342 304 285 105 333 333 314 352 314 323 314 314 67 314 371 67 323 333 323 333 276 67 323 323 105 333 323 333 57 38 95 333 342 333 352 76 333 304 314 86 323 323 333 352 314 57 333 76
0 67 323 295 304 48 304 304 285 323 276 295 266 314 29 304 38 76 48 333 323 0 314 314 29 295 276 57 304 86 314 333 285 19 304 304 304 276 57 314 276 67 314 333 314 48 285 276 67 304 285 295 67 67 295 285 304 333 304 285 266 67 285 57 304 314 276 342 285 304 304 295 304 304 295 67 19 323 304 67 314 314 304 314 19 314 48 95 285 314 333 266 314 304 285 295 323 295 304 333 314
0 314 67 304 247 314 285 295 285 285 276 86 285 323 295 276 285 295 295 295 304 304 0 295 295 314 295 295 38 285 285 323 295 295 10 38 257 257 304 257 295 247 57 29 304 285 304 276 295 323 304 38 333 314 67 57 295 95 295 304 314 333 57 314 323 304 323 333 295 48 304 314 76 57 285 285 295 333 285 333 276 333 304 323 285 67 314 323 266 48 57 38 285 48 57 67 76 38 314 314 323
0 333 323 323 19 323 304 67 295 48 67 333 57 333 304 285 314 304 323 67 76 323 276 0 314 323 323 314 314 304 295 95 57 314 266 285 266 285 314 266 67 266 314 285 67 295 76 304 304 285 304 295 342 323 314 323 67 342 304 333 323 342 323 333 333 76 342 342 57 314 323 314 295 314 67 304 323 95 295 323 295 57 67 29 304 295 323 333 57 295 314 295 57 304 314 323 333 295 76 333 86
0 86 333 323 304 86 304 314 323 323 314 333 323 333 76 285 86 57 57 323 304 95 304 314 0 342 304 57 323 67 333 342 257 86 295 314 304 323 67 314 314 57 314 333 314 67 333 304 86 295 295 295 57 86 323 304 342 342 323 295 333 105 314 38 276 314 323 352 285 295 342 276 304 323 295 48 86 323 333 76 342 323 295 295 67 304 105 95 323 342 342 314 323 323 333 342 323 323 323 304 285
0 323 342 95 304 333 86 295 67 333 323 342 333 114 323 67 333 333 342 323 304 361 304 333 304 0 76 333 333 323 95 342 304 333 314 333 57 57 333 76 323 314 342 333 342 285 333 86 333 86 86 323 333 352 304 295 352 342 57 86 67 342 342 304 76 314 29 124 314 333 57 67 333 333 333 314 314 361 86 333 67 333 295 323 295 333 333 361 314 333 342 323 323 342 333 352 314 323 352 86 323
0 304 295 57 295 333 57 285 57 323 304 333 304 38 314 67 314 333 314 323 323 342 295 314 285 76 0 323 333 323 76 314 295 314 285 314 48 48 314 57 323 285 323 304 333 276 323 57 323 86 19 304 342 295 295 314 333 314 38 19 57 333 323 323 76 285 86 95 304 314 76 76 333 314 314 295 304 304 76 285 67 352 314 323 276 323 323 342 295 314 333 304 314 333 323 333 333 304 342 76 333
0 48 314 285 285 76 295 276 276 304 285 314 285 333 19 304 48 76 29 276 323 57 285 304 67 323 323 0 285 29 295 314 314 48 285 257 276 295 57 295 304 48 304 304 257 48 295 266 48 333 323 285 86 86 285 295 323 323 304 323 323 76 304 67 304 285 295 333 276 323 304 314 333 285 276 67 76 314 304 67 314 304 285 323 57 323 95 86 304 323 295 304 266 295 295 304 314 285 314 323 314
0 295 86 276 295 276 285 285 285 304 285 86 285 342 266 285 295 304 276 285 304 314 48 295 314 323 314 257 0 276 304 304 323 285 48 29 285 304 304 295 295 295 57 67 266 304 304 276 304 304 314 38 323 304 48 57 323 86 314 323 333 295 57 285 295 295 304 333 285 67 276 285 67 48 247 314 323 323 304 314 314 314 295 304 314 67 314 323 314 86 57 29 276 67 57 57 48 38 323 314 304
0 57 333 285 304 67 314 295 295 314 295 333 295 342 38 285 67 57 48 257 314 76 304 323 76 323 314 19 304 0 314 314 314 57 304 276 295 314 76 276 295 57 323 295 276 57 314 285 67 333 323 304 67 76 304 266 333 333 314 323 323 57 314 76 323 304 314 323 295 304 304 323 314 304 257 86 86 323 314 86 304 304 266 323 67 333 76 76 323 314 314 285 285 314 304 304 323 304 323 314 295
0 323 314 67 295 314 57 285 57 333 295 342 295 95 295 48 304 304 276 314 295 333 295 304 314 86 57 285 323 304 0 333 314 295 295 295 48 67 314 57 295 295 304 323 295 295 295 48 333 95 48 295 323 314 295 276 342 333 67 38 86 333 304 285 38 304 57 114 304 314 86 95 323 314 276 323 323 333 86 314 86 314 276 323 304 342 333 333 314 333 276 285 304 333 285 314 342 285 276 86 304
0 285 314 276 48 304 295 67 304 67 10 304 48 352 295 285 266 304 276 67 76 295 295 67 314 323 323 323 323 304 304 0 57 295 295 285 304 295 314 266 48 295 304 285 86 295 67 257 304 333 314 295 323 295 314 285 76 333 304 323 323 323 276 295 333 76 304 323 67 323 323 323 323 304 67 323 314 95 295 333 295 95 67 86 304 323 323 333 67 304 304 276 57 323 304 314 333 285 86 323 86
0 333 333 333 67 342 314 76 323 76 95 333 95 342 304 333 333 323 295 86 67 342 304 67 323 333 333 314 333 314 333 105 0 342 295 323 295 314 333 314 86 295 333 333 67 304 86 304 333 285 295 314 295 352 314 342 86 352 323 342 333 342 352 333 352 76 323 371 86 333 342 266 295 333 86 333 333 114 323 323 333 76 86 48 314 295 352 352 86 342 352 323 86 323 323 342 352 314 114 304 86
