100 5
1710 10584 6 1
1411 10880 2 1
450 15120 9 10
414 23000 6 4
114 12293 3 3
680 17900 10 5
1350 12996 9 1
1632 20376 8 9
1150 19750 6 8
1720 19920 7 8
1485 12270 5 3
1656 17020 7 10
1116 16272 10 9
1190 16779 3 1
1104 12464 6 10
1260 10800 10 1
1520 15979 5 2
1328 15872 5 4
640 13552 10 5
672 13952 3 5
1037 16286 2 5
1394 12138 6 9
306 14365 2 4
255 14670 1 4
195 13335 6 8
252 17532 9 10
231 15750 1 1
1500 11790 7 8
714 12054 1 6
1500 17975 5 4
1540 21692 8 8
752 12128 3 5
1100 16214 3 9
528 13408 5 10
1680 16980 6 2
703 13680 7 10
945 19110 1 5
1656 12150 2 7
1722 13797 2 9
1426 17457 7 2
1416 24528 7 1
2024 23667 1 7
75 15275 3 7
1958 14058 5 9
570 18449 2 6
50 20800 2 3
552 17520 2 3
115 18630 10 2
1600 20175 10 9
323 14739 8 3
924 21882 4 8
1900 14075 2 1
1683 15385 9 7
588 13314 10 9
560 12960 8 10
285 8655 1 3
1992 16944 1 2
264 24984 7 7
722 19551 1 3
570 14580 1 4
1978 21505 8 4
1472 13064 9 1
493 14127 5 3
1975 14825 8 6
57 13053 3 9
1460 20680 10 4
1335 14835 6 9
1300 23575 4 7
135 8790 7 9
1280 17260 3 3
1344 12789 8 8
1518 20152 9 9
2136 24120 7 10
1536 13552 5 3
2016 13896 10 1
380 18400 2 5
1360 18920 5 10
644 13846 2 3
2178 13706 4 1
192 9472 1 10
705 8310 4 2
308 12012 7 2
1332 18972 4 5
1540 16940 2 3
1700 15560 3 6
1776 22968 8 3
1020 16400 3 4
120 15792 5 8
1767 17575 9 2
486 10386 7 8
966 15732 6 7
280 14360 8 9
1474 18700 9 2
1121 10640 4 2
1701 17934 5 1
629 13515 9 9
1273 16739 6 3
1518 15620 2 3
651 15666 9 4
275 14275 1 9
SETUP
0 980 740 460 760 780 520 720 800 620 520 580 380 540 540 580 560 980 520 740 600 520 880 580 720 500 600 740 640 740 420 340 320 440 580 760 560 640 840 640 160 660 700 600 860 540 640 420 520 440 560 900 440 400 740 540 540 620 580 700 960 680 640 420 580 440 580 600 420 600 680 620 540 580 300 540 640 760 560 560 720 720 880 620 520 600 840 500 580 520 720 740 760 460 340 300 660 480 780 820 640
0 0 560 380 300 680 460 260 700 580 440 480 300 300 440 640 660 960 440 680 520 500 120 560 540 440 500 360 720 640 460 500 500 360 640 700 340 600 740 620 560 400 540 720 500 600 900 360 420 580 580 440 500 480 540 280 560 520 480 600 720 300 640 320 480 400 540 520 340 580 620 580 440 340 260 500 540 280 320 540 620 640 580 540 420 500 620 580 500 300 340 640 700 520 260 520 420 380 460 740 440
0 920 0 400 500 780 720 460 740 640 460 580 320 280 460 660 680 960 480 800 560 580 680 600 780 700 520 480 840 680 480 480 640 380 500 400 540 700 640 780 480 380 400 500 720 640 860 620 440 560 620 640 540 460 680 460 760 540 580 640 820 520 860 340 520 660 700 540 360 660 820 620 460 320 640 760 580 480 280 560 720 680 760 420 520 540 780 700 520 460 700 680 940 560 460 740 580 420 720 760 420
0 900 620 0 700 800 740 780 780 660 720 600 660 680 80 620 860 600 400 720 500 520 560 500 840 600 680 700 780 580 700 640 360 640 740 960 460 640 520 400 560 700 640 740 540 480 640 640 640 740 480 840 560 720 740 660 600 160 640 820 1040 760 700 660 780 680 620 160 580 600 900 560 500 320 700 780 620 820 620 520 740 840 760 300 620 560 920 640 540 560 680 600 860 580 640 900 580 440 780 760 380
0 520 700 440 0 480 500 440 800 480 560 420 420 520 500 480 560 840 500 740 580 520 640 420 760 480 440 720 760 360 360 340 220 480 540 600 60 520 600 660 640 620 440 520 700 400 660 400 360 440 420 160 300 560 240 500 460 600 340 520 900 500 540 380 560 420 400 580 340 600 620 480 500 420 340 520 440 460 400 500 540 560 760 400 340 620 340 620 540 20 660 580 740 320 280 240 620 520 740 700 640
0 860 1040 860 1000 0 840 960 1040 760 920 780 780 780 940 960 940 1040 800 1020 900 900 960 780 1040 820 800 980 1020 1040 940 720 700 840 960 1040 880 980 1040 940 540 900 900 1040 1040 760 1040 760 740 820 760 1040 660 960 860 920 920 1020 780 980 1040 1000 980 800 920 780 1040 1000 720 980 1040 900 600 820 940 880 860 980 800 1020 920 940 1040 840 720 1000 1040 880 640 740 1040 960 1040 680 980 960 1040 880 1040 1040 860
0 520 300 260 420 380 0 540 300 480 440 180 300 440 320 640 400 740 340 580 420 360 460 520 640 320 200 500 580 460 400 180 520 360 400 260 60 140 420 640 640 400 300 480 440 480 520 340 120 280 500 560 380 440 360 440 380 420 180 500 880 360 480 320 80 360 500 400 340 440 720 300 320 400 220 460 260 320 380 480 320 340 360 240 120 460 480 460 380 140 620 360 580 400 380 660 480 400 700 740 320
0 560 440 420 60 520 540 0 640 520 480 460 340 400 380 520 600 880 420 440 320 260 640 480 760 520 480 600 600 400 400 400 260 400 580 640 100 560 600 600 620 520 480 560 260 440 700 440 400 480 460 200 340 580 300 380 320 460 380 420 820 60 400 360 420 460 440 560 260 340 380 480 480 380 380 520 440 40 360 300 600 600 700 440 400 560 380 660 540 60 480 620 780 360 20 280 320 440 680 580 380
0 440 520 280 500 460 320 560 0 300 480 260 460 520 360 660 480 680 420 580 440 440 520 260 600 300 280 380 580 560 500 280 580 400 480 460 360 200 480 380 640 280 380 560 400 240 680 240 220 360 240 600 140 440 440 520 80 440 260 760 620 600 180 500 400 260 660 420 500 440 660 380 400 420 380 300 340 580 380 440 400 420 620 320 200 540 660 460 380 220 520 440 580 160 520 640 560 440 520 520 480
0 720 620 500 740 620 600 700 900 0 660 440 560 520 580 920 840 1020 240 280 340 360 480 420 860 600 500 500 600 380 680 660 860 580 660 860 260 740 440 200 800 640 560 540 600 740 840 520 500 720 740 740 640 700 580 720 800 660 640 700 1040 420 380 600 680 540 780 600 600 440 800 660 600 560 620 640 620 400 540 640 560 840 780 700 700 380 760 480 660 360 620 720 860 660 440 700 680 560 820 740 600
0 580 520 240 400 360 400 520 280 320 0 160 280 360 300 500 380 700 300 560 400 340 460 240 620 280 180 480 560 440 40 160 480 340 380 580 440 260 420 520 620 380 280 460 540 320 580 300 100 260 340 540 220 420 340 420 360 380 160 580 860 340 460 300 60 340 480 380 320 420 500 260 160 380 200 440 220 300 360 220 300 300 500 200 100 380 460 440 220 100 400 340 560 240 140 640 460 380 680 620 300
0 540 700 80 360 200 400 500 700 420 480 0 400 380 160 700 560 660 480 700 560 580 620 460 820 340 140 540 620 400 500 460 440 400 520 660 420 540 580 480 620 480 420 300 420 420 680 420 80 540 440 500 320 460 300 540 680 240 460 720 920 540 660 440 480 440 680 220 440 660 720 240 260 400 400 560 200 520 380 420 140 500 360 380 400 400 700 480 320 80 580 300 600 340 500 600 620 440 800 720 260
0 620 540 100 400 500 420 340 420 320 160 300 0 180 160 360 520 680 160 480 260 280 600 280 480 400 220 360 540 480 180 300 440 80 440 420 440 400 560 480 380 280 420 600 600 320 720 320 140 400 300 540 220 340 380 160 500 240 300 320 580 400 560 40 200 340 600 240 60 360 640 300 160 200 340 440 260 380 180 360 440 460 600 340 240 220 600 400 220 140 520 360 640 240 300 620 280 100 400 440 320
