  250
    4  1812    10     3
   22  3453     2     5
   54  3811     9     2
   18  4978     8     1
   52  7859     5    10
   33  9886     1     7
   35  7979     1     4
   99  4104     3     8
   47  4278     5     4
   99  2934     4     3
   74  7869    10     6
   69  1372    10     1
   34  4002     5     3
   65  7238     6     7
   29  5603     1     2
    5  5728     9     4
  100  8882     4    10
   95  6242     5     6
   57  3815     2     3
   47  1259     1     9
    3   292     4     5
   30  8168    10     7
   84  1768     1     4
   49  1961     3     6
   69  7137     4     7
   47  2112     3     8
   86  6875     9     8
   34  5336     5     4
   95  6224     8     8
    7  1043     5     2
   36  5944     9     9
   98  8036     9    10
   28  4497     8     7
   90  9756     7    10
   16  2841     8     1
   80  2183     2     6
   23  9469     9     7
   51   647    10     5
   78  6287     5     4
   69  3573     4    10
   49  3581     4     7
   52  3983     6    10
   38  4946     3     1
   83  7583    10    10
   16  1048     3     7
   66   375     6     2
   87  3138     8     3
   15  9930     8     7
   60  6618    10     7
   44  6953     1     6
   62  1015     9     5
   62  6911     6     2
   73  4948    10     2
   46  2784     9     9
   11  8873     8     8
   41  1911     4     9
   93  4896     3     6
   97  5574     9     5
   75  7247     8     3
   87   947     2     3
    3  6618     5     7
   11  3018     8     1
   85  8983     1     3
   31   941     2     3
  100  2601     4     1
    1  1651    10     3
   11  3125     3     9
   22  1896     4     7
   52  2298    10     8
   89  9413     9     3
   90  5470     9     7
  100  5880     5     4
   40  3222     6     2
   27   243     4     7
   83  3290     4     4
   56  4270     9     8
   93   619     9     9
   69  6428     3     7
   70  4026     6     5
   52  7237    10     6
   12  3207     5     2
   32  5042     4     9
   14  3975     5     7
   85  8155     4     4
   77  7826     4     7
   25  2674     5     4
   26 10066     9     3
   69  2549     7     3
   21  8249     5     9
  100  7140     6     5
   56  3496     8     5
   24  4693     9     6
   10 10159     5     6
   40  2306    10     8
   55  5635    10     8
    9  2586    10     7
   41  3958    10     1
   65  8761     4     7
   31  4483     4     4
   92  6257     9     8
   54  8000     3     9
   20  9953     2    10
   92  1963     3     2
   93  1048     8     1
   47    22     5     7
   74  5254     8     5
   48  5319     8     9
   39   642     5     6
   43  1508     2     1
   18  9346     4     3
   91  7880     5     1
   54  4716     6     3
   49  4215     9     1
    5  1681     9     8
   39  2697     9     6
   25  1868     3     8
   29  4356     3     1
   64  2590     8     8
   94  4418     9    10
   49  2432     7    10
   64  9731     5     2
   49  7915     8     5
   72  7125     7     5
   73  9716     2     7
   89    48     8     2
   26  2587     6     3
   82  2129     1     4
   29  4006     9     3
   91  1174    10     9
   12  6612     4     7
   21    89     7    10
   44  9175     4     8
   32  6391     6     6
   13  2053     1     2
   37    50     3     8
   78  6414     2     3
   87  7307     8     6
   85  5369     3     6
   17  7056     7     8
   29  8816     1     7
    3  4542     6     9
    8  4763     1     9
   83  3358     6     9
   51  8757     6     9
   12  6444     1     6
   22  6056     6     4
   76   451     8     6
   40   627     6     7
   85  8647     5     2
   70  4869     8     5
   89  3059     4     6
   48  8205     2     3
   18  2610     6     9
   60    10     1    10
   21  7748     3    10
    6  2658     5     1
   86  2598     6     3
    2  9877     3     4
   35  6665     3     3
   77  3773     7     1
   14  6315     7    10
   56  6754     1     3
   21  2774     2     9
   45  2533     4     6
   68  8808     1     4
   57  2824     7     7
   23  8948     5     8
   55  5941    10    10
   42  8194     9     2
   40  5831     3     5
   83  4584    10     7
   44  2562     6     1
   47   420     5     4
   66  7942     7     5
   95  1145     1     9
   58  6864     6     9
   87  3825     2     9
   71  1597     9     5
   98  7491     1     5
   71  2298     7     1
   40  6467     8    10
   86   377     6    10
   19   329     8     3
   58  9077     5     9
   46   387     6    10
   39  8077     2     3
   63  1562     9    10
   32  2986     4     3
   41  7781     4     6
   97  8227     3     2
    8  6759     2     3
   54  3923    10     6
   53  4808     3     5
   29  9534     6     2
   99  6456     5     1
   20  3443     5     8
   86  2184     2     8
   21  5231     2     8
   74  9384     6     7
   27   205    10    10
   61   888     4     3
   57  3795     5     4
   71  2767     5    10
    7  1308     9     6
   23  1563     3     8
   65  3913     5     9
   65  8173     6     4
    9  5388     5     7
   36  5511     5     3
   62  5491     8     9
   80  7687     3     7
   75  1804     3     3
   48  5868     3     9
   99  8017     2    10
   32   708     9     1
   93  6256     1     8
   38  5920     3     3
   95  2271    10    10
   24  9243     6    10
   78  3528     8     9
   92   325     2     2
   32  5829     7     3
   32  7451    10     4
   44  5133     7     6
   60  5189     2     4
   30  3733     4     4
   64  8576     1     4
   45  7374     3     1
   51  8965     5     2
   38  7787     9     1
   72  7579     4     1
   11  9853     1     4
   94  1408     3     4
   42   173     8    10
   17   988     1    10
   17  2972     8     1
    7  4087     5     8
   82  9162     6     3
   26  8361     4     8
   42  9599     9    10
   43  4480     5     2
    6  5874     8     5
   17  1229     3     3
   90   175     9    10
    4  3717     9     4
   49  1938     4     3
   83  6432     9     8
   41  9638     3     7
   43  4209     3     3
    6  5501     4     8
