  250
   87  3252     5     9
   69  5491     7     6
   77  6994     4     1
   86  4431     2     3
   23  3303     8     5
   47  7013     8     4
   80  3619     1     7
   42  5506     4     2
   30  4599     1     8
   44  2874     8     4
   63  7336     1    10
    2  6818     7    10
   99  7289     5     8
   35  2844     6     4
    1  6485     8     1
   46  5727     2     1
   49  7202     8     1
    7  6550     4     3
   97  2798     2     8
   34  4889     3     4
   26  2726     1     7
   33  5698     5     2
    8  4658     7     3
    4  3499     1     6
   93  6860     6    10
   97  6511     3     5
   13  5484     9     2
   76  5767     9     2
   15  5023     9     1
   50  4029     3     4
    7  2950     9    10
    2  5746     3     9
   18  6991     2    10
   84  7416     2     1
   87  2589     6     1
   41  2706     9     4
   30  6841     1     4
   67  3679     8     8
   83  5684     3     5
   60  3852     2     2
   10  4025     6     2
   45  5431     5     5
   61  3081     8     1
    8  3725    10    10
   79  5747    10     8
   62  7038     8     1
   54  6924     3     1
   27  5360     7     9
   68  6000     1     4
   51  7194     5     8
   61  2661     1     2
   93  6197     3    10
   83  5304     1    10
   68  4790     7     5
   97  7167     6     6
   76  4575     8     9
   64  3712    10     9
    9  5062     6     8
   51  2754     6     1
   79  6206    10    10
   58  6563    10     1
   58  3176     4    10
   80  4364     4     9
   76  5965     1    10
   41  3003     8     1
   66  4425    10     9
   16  6143    10     3
   71  7316     8     4
   32  5576     7     7
   99  4238     2     8
   30  3579     1     6
   42  7073     2     8
   43  7141     8     2
   91  4132     1     7
   50  3210     4     7
   21  5299     7    10
   52  3581     8     7
    3  2546     8     7
   48  3071     5     8
   20  7052     8     1
   53  7211     4     4
    8  3203     8     9
   13  5661     3    10
   36  4926     4     4
   75  5464     4     4
    9  5239     8     6
   11  6972     4     2
   39  6647     5     3
   17  2713     3     3
   62  7197     9     2
   18  5265     6     2
   75  6747     2     3
   19  2785     5     2
   97  7101    10    10
   50  5124     3     3
   59  3259     2     2
   63  3938     9     9
   66  3679     2     6
   29  2987     1     6
   95  6985     5     5
   64  5389     5     3
   59  4038     2     1
   37  6469     9     3
    7  4941     2     5
   49  5641     4     8
   86  7151     4     9
   28  2652    10     4
    1  6694     1     4
   89  7168     1     6
   75  3194     6     2
   20  6157    10     5
   41  6790     7    10
   82  3868     3     1
   32  4230     2     5
   76  4127    10     3
   57  6804     9     4
   41  6940     9    10
   87  3511     3     5
   96  5863     5     6
   57  7125     3     2
   48  3120     4     7
   13  3540     1     8
   32  6284     5     5
   66  3376     8     9
   10  3052    10     7
   82  3819     7     7
   25  4107     1     1
   73  4462     8     6
   47  4970    10     2
   53  4565     3     7
   67  3858     4     1
   11  2770     4     5
   12  6074     6     7
    4  2739     4     3
   18  5182     7     9
   60  4127     9     5
   89  7361     9     2
   45  5306     6     3
   60  3232     9     8
   77  6941     2     8
   19  5971     3     5
   80  6861     1     3
   18  6142     8     7
    1  7311     6     5
   12  3502     4     7
   94  2681     9    10
   57  6527     4     9
   52  2853     3     6
   80  3663     4     4
   53  4801     8     4
    9  7449     7     8
   28  4255     7     1
   66  5812     8     2
   40  6144     1     2
   93  5102     6     9
   75  6336     9     9
   21  7435     9     8
   17  6681     8     9
   48  3209     6     4
   68  4817    10    10
   70  3657    10     5
   15  4539     2     4
   79  5058     3     4
   82  7203     6     2
   18  4749     5     7
   96  2652     1     3
   41  3741     4     6
    6  4522     4     8
   40  5429     8     6
    1  4444     5     4
   83  3874     5     5
   59  3812     1    10
   80  3716     7     7
  100  7488     2     2
   59  3535     6     5
   92  4689    10     3
   94  2580    10     1
   16  7533     1     4
   43  5014     4     9
   73  3715     3     5
   68  4745     8     8
   51  4875     1     6
    1  5442     1     6
   34  2969     8     9
   90  3431     1     7
   93  2956     6     4
    9  6776     6     7
   11  3277     2     5
   10  7108     5     3
   56  7457     4    10
   79  5565     1     5
   80  3176     5     8
   70  4407     5     4
   57  3035     6     8
   61  2791    10    10
   87  6628     1    10
   52  3158     6     1
    2  4003     5     6
   93  3561     4     8
   92  6058     6     7
    2  5919     1    10
   76  4907    10     3
   50  7342     6     7
   82  7106     7     6
   75  4807     3     5
    8  3288     3     2
   73  4207     7     8
   69  4859     5     5
   24  3232     3     5
   16  6692    10     7
   42  6046     7    10
   91  5449     2     2
   66  3979    10     2
   42  3899    10     5
   24  5889     9    10
   56  4881     3     9
   34  4326     7     9
   33  5077     7     6
   66  5629     4     3
   44  3845     2     1
   88  4945    10     6
   44  3606     6     8
   24  4493     6     9
   57  6824     4     9
    1  4113     1     6
   84  4755     7     8
   44  5863     4     9
   53  4742     9     6
   86  6230     3     4
   37  6896    10     6
   44  3212     4     3
   88  4560     6     3
   12  4215     9     8
   94  2965     1     9
   70  4078     2     9
   87  6493     4     2
    2  3724     3    10
   43  5757    10     7
   55  3763     8     7
   25  4428     5     4
   58  4861    10     3
   96  7280     4     7
   16  7349     6     5
   23  6311     1     4
   37  3591     5     2
   40  5650     7     5
   79  3603     5     2
   71  5388     2    10
   72  3138     3    10
   45  6704    10     5
