20 2
1870 0 6 2
414 2576 8 4
115 4002 7 10
1224 561 1 7
128 272 8 2
280 1360 4 5
345 1125 10 10
816 624 10 5
1400 3520 7 10
1520 1040 8 6
990 3212 6 8
1406 1444 9 7
1680 2952 7 8
1080 630 1 1
882 2394 5 2
2400 2325 7 2
1445 0 7 7
1071 378 10 6
1406 0 9 7
1827 1953 4 6
SETUP
0 140 120 120 120 160 60 40 100 120 80 100 60 120 20 80 80 140 80 120 20
0 0 80 100 640 720 700 700 620 720 720 720 700 600 680 720 680 220 60 120 160
0 200 0 80 760 760 680 680 740 740 780 720 740 660 780 720 600 220 160 200 100
0 260 100 0 720 800 760 760 680 780 800 800 700 740 740 760 680 140 220 140 180
0 760 700 620 0 820 740 740 140 780 240 240 140 200 720 200 700 760 800 740 780
0 800 640 660 720 0 120 120 760 180 660 780 700 680 120 760 80 800 780 780 720
0 760 660 720 760 100 0 40 740 60 760 700 800 720 200 760 80 820 700 720 720
0 740 800 740 760 200 200 0 740 200 800 760 780 760 160 740 120 780 760 680 700
0 780 720 640 40 720 760 760 0 680 180 140 160 180 740 100 720 780 820 760 800
0 800 680 700 760 60 160 160 780 0 720 740 740 720 140 780 120 840 760 780 720
0 800 760 700 80 720 740 780 120 680 0 140 160 180 760 100 700 760 700 760 640
0 740 700 620 80 780 800 800 60 740 200 0 140 120 780 160 720 740 720 760 660
0 720 760 720 100 720 760 720 180 740 220 140 0 180 780 240 700 780 760 800 740
0 820 760 720 120 700 740 720 100 760 180 120 100 0 720 200 760 820 780 800 780
0 740 700 700 720 160 60 20 760 120 680 700 640 700 0 660 60 700 740 700 700
0 760 660 660 120 800 760 760 100 760 80 60 200 160 780 0 680 740 760 700 700
0 760 720 640 760 180 80 80 740 140 780 720 740 660 220 700 0 780 780 760 760
0 260 180 180 720 780 720 700 700 740 760 720 720 800 680 760 740 0 160 200 220
0 140 180 100 760 760 760 720 740 820 760 680 760 740 720 700 760 200 0 80 180
0 200 140 140 740 700 800 780 720 800 700 680 800 780 780 640 720 120 80 0 180
0 200 160 120 680 740 720 740 660 740 720 680 760 780 720 660 740 220 80 140 0
