50 3
264 3968 2 3
880 6919 7 10
81 3105 1 1
544 5208 4 10
572 3458 3 8
450 7650 7 8
216 6462 5 8
11 8030 7 6
320 5920 7 3
476 4088 5 8
945 4785 7 6
780 7527 10 5
1155 7380 5 10
930 7890 5 2
318 1866 7 7
950 3240 10 1
405 2385 9 7
333 5481 10 9
328 6112 10 8
665 3647 9 9
451 5885 4 6
495 5094 6 9
516 2460 6 9
528 2274 9 4
78 1878 1 6
27 3924 9 4
768 3660 3 8
564 5052 9 7
126 3206 2 7
840 9982 5 6
469 3234 2 3
891 7722 3 9
301 2919 1 8
1235 5707 2 4
13 4979 9 1
336 2720 4 4
287 4662 9 8
804 9288 5 5
900 3860 2 2
230 4300 5 7
319 5665 9 5
364 6776 8 1
936 7384 7 9
285 2240 3 7
455 1690 4 7
210 8175 5 2
1200 6876 4 3
85 3205 5 3
924 5004 7 3
840 9562 3 7
SETUP
0 80 80 80 50 100 60 60 80 80 50 60 80 70 50 50 80 90 70 70 40 40 50 40 30 30 90 60 80 40 20 70 10 90 80 50 90 50 90 80 60 60 70 80 70 60 60 80 70 70 70
0 0 330 320 340 360 330 320 80 330 310 290 110 340 340 340 360 350 330 320 320 60 80 320 320 310 100 90 110 330 70 90 310 80 340 330 340 300 350 320 300 40 340 340 320 330 320 370 90 350 340
0 350 0 330 20 100 70 350 330 330 100 320 370 320 80 360 370 350 350 360 60 330 350 310 340 320 350 360 360 340 370 330 340 350 330 320 330 340 330 90 80 320 350 350 340 70 310 110 330 100 340
0 350 350 0 300 370 300 340 320 100 360 90 360 310 320 90 80 90 70 120 310 320 330 310 310 350 350 320 350 70 370 340 90 320 320 70 350 330 290 330 340 340 100 360 330 350 330 340 320 350 60
0 350 90 320 0 80 50 340 310 310 90 310 350 310 70 340 350 330 330 340 60 320 330 310 320 300 350 340 360 330 350 340 340 330 320 320 340 320 310 70 60 310 350 340 330 70 300 90 320 90 320
0 310 70 320 70 0 70 330 290 320 70 330 280 310 70 290 360 330 310 330 50 290 320 300 310 340 320 300 320 320 300 320 320 320 310 280 300 310 320 70 90 330 310 330 320 50 330 90 310 50 290
0 360 90 270 60 90 0 300 340 330 100 300 340 310 70 300 340 340 280 340 70 290 290 320 270 320 320 310 320 280 350 330 310 290 320 330 350 290 300 80 60 300 340 320 330 60 330 100 320 80 320
0 350 320 330 320 340 320 0 310 300 350 310 300 50 320 290 350 300 270 310 310 290 300 60 30 70 330 300 310 290 320 320 310 340 60 320 70 30 70 320 320 310 320 60 70 300 70 340 310 340 280
0 90 320 330 340 360 320 320 0 290 320 320 110 290 300 320 360 300 330 360 320 50 70 320 320 350 80 70 80 330 60 70 350 40 300 330 330 310 310 310 330 70 310 350 310 330 340 330 50 310 320
0 320 300 50 310 340 290 320 310 0 350 40 350 260 270 40 80 20 50 80 310 310 290 310 300 340 310 290 320 60 330 300 70 310 270 70 310 310 280 280 300 300 50 340 280 310 330 300 270 350 50
0 300 80 320 50 80 60 270 310 310 0 310 310 310 40 300 330 310 280 320 50 290 290 290 270 320 310 310 320 280 270 290 310 340 320 320 330 290 320 70 60 310 320 330 320 30 300 80 320 80 290
0 350 340 90 350 330 340 290 340 60 360 0 330 310 320 50 110 70 50 90 330 300 310 330 310 320 320 320 340 50 350 340 70 320 320 70 320 270 320 290 260 320 60 310 330 310 350 350 320 340 70
0 80 330 310 310 340 320 320 20 300 310 320 0 300 310 310 360 320 330 340 290 50 60 290 290 320 80 70 80 300 30 70 320 50 310 300 340 320 320 320 320 70 310 330 320 310 310 340 60 310 270
0 330 320 300 330 330 290 70 320 330 340 300 350 0 270 330 330 300 310 330 310 300 280 50 50 80 300 290 310 300 340 290 320 300 10 320 50 60 80 280 300 300 300 80 30 320 70 290 260 340 320
0 320 90 360 110 110 100 350 360 320 110 330 350 320 0 360 320 320 350 370 90 360 320 350 340 370 350 340 350 350 370 350 350 350 330 350 340 330 340 80 80 330 280 320 320 70 360 40 320 130 360
0 350 330 50 310 300 300 330 320 60 330 50 320 320 320 0 80 60 80 90 320 300 300 320 290 330 300 270 330 50 310 310 70 320 280 70 320 320 310 290 310 310 50 340 300 270 310 310 280 340 20
0 290 320 60 340 330 310 290 300 60 340 20 290 310 320 60 0 70 60 90 320 320 320 320 310 320 320 320 340 60 320 340 80 320 320 70 320 270 320 290 260 310 60 310 330 310 300 330 320 320 50
0 340 280 60 290 340 310 310 320 40 350 20 330 300 310 50 70 0 30 60 300 300 280 300 290 340 310 280 310 50 320 290 60 310 310 60 300 290 320 310 280 280 80 320 270 320 320 340 260 340 70
0 350 320 60 320 320 320 290 320 50 340 40 330 310 310 30 90 70 0 80 320 280 280 310 260 310 320 290 290 20 330 300 50 330 300 60 340 270 320 310 300 300 70 300 320 290 310 330 300 330 40
0 320 350 40 320 330 280 310 290 70 330 30 350 300 320 70 70 80 50 0 300 310 270 300 290 340 300 320 340 50 340 280 40 300 300 60 270 300 290 310 290 290 80 330 320 330 320 330 310 330 70
0 300 80 310 30 70 40 290 300 300 60 290 330 300 60 320 330 320 310 320 0 280 320 260 310 330 310 320 310 320 320 290 330 320 310 270 330 300 320 70 50 290 300 340 310 50 280 70 310 40 310
