  500
   70  2984     6     6
   52  4588     6     4
   37  1790     2     2
   74   117     3     2
   25  4611     7     2
   77   275     2     4
   27    96     2     5
   47  1802     9     4
   41  3392     9     7
  100   815     1     8
   34  1329     7     4
   62  3804     1     5
   67  1028     9     4
   59  3816    10     9
   19  1999     9     4
   57   288     9    10
   24  1292     3    10
   50  1086     5     9
    6  3912     6     9
   71  4110     1     5
   15  4550     4     1
   42  2328     2     9
   41  3460     8     7
   83   940     8     4
    6  1844     2     8
   87  2021     8     1
    8   528     6     1
   68   332     8    10
   32  3231     5    10
   19   115     3     7
   36  1928     1     9
    1  1359     3     6
   71  4704     8     1
   73  3719     2     1
   74  1476     5     7
   95  4459     4     3
   49  3995     5     4
    1  1573     8     1
   42  1406     2     6
   90  2532     3    10
    1  2388     8     9
   76  2735     8    10
   51  1481     5     5
   67  3416     9     2
   34  1695     9     9
   69  3480     5     8
   23  3705     7     2
   57  2987     3     8
   19  4566     1     6
   29  2762     4     1
   27  2242     3     3
   33  4260     4     7
   70   235     6    10
   68   846     2     9
   16   345     3    10
   75  2079     9     7
   54  2868     1    10
   24   873     9     1
   43  2412     8     7
   85  1243     7     9
   42   989     1     8
   78  4341     8     6
   86  2603     9     5
   12   837     8     8
   51  3204     1     6
   59  4080     6     1
    7   441     3     1
   99  2343     5     9
   60   797     3     2
   48  1847     6     7
   89    20     9     9
   60  3186     1    10
   23  4582     5     6
   39  1501     5     3
   26  1747     1     2
   57  1421     3     5
    8   125     9     1
   49   596     7     4
   14  4409     5     2
   26  4691    10     6
   78  3359     2     4
   40  1795     9     4
   59  4095     5     3
   47  3594     9     3
    8  2642     2     3
   75  4441     8     3
   22   818    10    10
   62   654     4     2
   98   458     6     3
   64  3230     7     7
   47  1897    10     1
   40  1448     8    10
   42  2716     5     2
   32  4501     9     5
   51  2285     7     8
   92  1064     7     7
   91  3726     6     6
   58  2726     9     9
   91  3408     2     5
   50  4523     8     7
    5  4573     6     5
   79  3428     2     4
    9  2854    10     7
   28  4300    10     1
   18    73     7     6
   35  4601    10     9
   85   865     4     5
   25   198     7     6
   84   342     8     2
   98   418    10     6
   51    34     8     2
   61  3702    10     5
   38  2214    10    10
    9  4130     3     5
    8  2440    10     7
   45     0     1     3
   84  3715    10     8
   30  3259     9     7
    6   654     6     5
   81  4174     5    10
