  500
   92 23528     9     2
   95 24337     9    10
   74 14137     3     9
   58 14855    10     9
   40 22090     2     5
   59 25344     9     4
   24 23486     2     8
   65 12467     7     9
    4 23101    10     9
   64 24578     7     9
   21 14546     6     8
   22 17403     7     6
  100 17128     2    10
   77 11920    10     3
    3 17189     6     9
   56 30649    10     8
   25 29455     5    10
   12 21647     7     5
   67 25051     3     5
   65 12759     2     9
   53 31425    10     4
   95 14770     5     7
   83 25270     6     9
   51 16329     1     4
   56 18899     9     6
   27 26395    10     4
   45 30497     3     6
    7 15230     1     3
   33 12959     6     1
   89 30358     5     6
   70 14546     6    10
   25 25935     7     2
   84 23035     3     5
   43 18131     8     9
   82 30237     8     1
   23 13465     6    10
    2 11816     9     2
    5 22063     9     9
   88 15380     4     8
    6 24364     8     1
   69 14982     5     8
    9 19373    10     6
   28 31215     6     6
   69 21557     8     7
   85 20741     1     8
   31 16745     1     4
   24 20547     9     5
   10 18537     5     7
   43 27839     9     9
   91 13939     1     9
   74 20743     9     6
   96 27604     8     2
   85 18157     5     5
   56 14353     4     4
   46 12274     9     6
   41 26503     3    10
   82 30196     5     7
   91 11111     1     1
   48 31180     6     3
   15 11496     3     8
   80 30916     5     6
   18 14067     1     3
   39 26878     9    10
   63 22292     9    10
   61 21645     8     2
   20 25455     6    10
   85 25205     5    10
   63 22908     8     4
   25 15858     4     8
   73 30032    10     7
   68 15613     7     4
   93 20288    10     6
   81 17746     9     3
   96 15168     2     9
   61 31292     7     2
   66 27934     1    10
   26 21361     5     3
   84 20180     5     6
   75 14811     6     6
   69 17540     5     1
   75 23566     6     5
   48 25001     4     1
   64 13485     3     3
   60 31170     2     9
    4 28802     9     5
   10 15206     3     8
  100 26014     7     9
   86 27339     3     2
  100 15765     5     9
   48 25535     2     2
  100 28282     5     9
   79 15022     9     4
   66 29049     2     4
   38 23500     5     8
   42 26761     9     4
   26 19035     1     6
   57 17296    10     8
   27 20307     5     3
   88 31391     9     9
   81 22602     5     6
   99 18679     5    10
   56 15344     7     2
   74 11230     4     1
   79 25872     5     2
   51 19960     1     1
   34 10863     2     3
   45 22147     6     2
   77 30768     7     4
   18 20490     7     8
   19 26405     1     7
   45 16648     1     5
   92 12396     4     2
   67 19747     6     8
    9 19581     5     7
   51 11907     5     1
   70 16890     4     3
   18 24234     7     5
   51 27369     1    10
   56 12569     8     4
   18 29446     1     3
   99 21244     4     2
   55 30299     5     3
   97 12808     1     7
   64 18634     5     6
   92 22140     9     1
   38 29017    10    10
   89 27117     6     1
   49 28883     1     8
   65 17664     4     3
   76 26848     6     9
   30 19825     5     4
   63 25791     8     3
   32 31639     4     1
    3 20502     1     4
   42 20004     5     4
   82 19940     4     2
   37 20812     2     6
   86 31598    10     5
   59 19048    10     5
   54 30750    10     4
    5 26344    10     2
    3 25144     3     9
   46 11486     3     6
   71 14431     7    10
   12 13065     7     5
   96 12841    10     7
   41 20768     2     2
   30 26747     4     9
   47 29657     2     6
   96 22785     1     6
   47 24533     4     2
   45 19242     6     7
   50 21424     5     8
   44 26789     5     8
    8 27323     2     2
   42 11904     6     9
   82 24147     6     7
   97 22780     7     3
   90 30235     6     7
   46 31259     9    10
   73 17969     4     1
   20 18400     2    10
    8 25390     9     2
    4 17948     8     2
   23 28350     2     4
   50 13734     3     6
   86 27336     1     3
   59 17503     4    10
   35 13673     4     1
   44 14724     3     7
   12 16593     3     3
   39 29464     5     2
   47 29316     7     5
   58 17527     8     9
   10 12236     1     2
   58 10721     3    10
   53 19815     9     5
   50 22452     4     3
   87 26915     8     9
  100 17813     2    10
   45 13577     4     8
   34 19789     2    10
   44 26502     7     7
   95 24449     9     6
   77 14919     8     7
   52 22166     9     9
   36 25800     6     5
   58 28514     5     4
   48 13287     7     1
   26 24376     3     1
    4 28113     5     4
   21 20703     1     2
   46 11117     4     1
   12 21844     5     5
   24 28099     8     3
   68 28914     6     5
   61 25026     7    10
    9 23775    10     5
   26 14758     1     4
   95 28146     2    10
   52 27947     4     2
   38 20798     5     7
   34 25950     6     2
   98 25603    10     7
   95 27773     4     5
   43 27634     6     3
   56 25772     5     6
   48 15929     2     9
   93 18426     9     6
   42 21028     2     4
   48 23189     6     9
   38 21450     5     3
   76 30264     5     4
   91 18032     2     6
   32 14239     5     9
   52 13524     4     1
   43 29645     2     4
   68 29487    10     4
   10 31485     8     5
   90 11272     1     5
   94 22203     2     4
   13 27939     3     8
   11 21423     1     6
   39 22768     7     5
   24 18123     7     2
   34 17862    10     9
    7 20022     4     9
   85 11489     6     2
   43 31084     1     4
   33 24228     4     3
   79 29083     7     2
   95 27372     7     6
   70 13367     1     9
   13 23374     3     3
   92 21315     8     2
   65 30587     6     3
   56 19348    10     6
   48 15427     2     7
   13 14856    10     2
   49 27221     1     1
   90 25902     4     1
   60 27493     5    10
   86 17012     5     4
   65 24507    10     4
   51 13865     8     5
   18 20698     1     3
   16 27479     4     4
   93 11850    10     9
   86 18526    10     6
   26 27304     1     9
   83 12570     2     3
   79 30177     3    10
   39 23584     5     6
   93 23440     4     9
   18 21285     9     4
   63 31154     2     7
   27 30750     5     8
   24 30755     3     3
   47 10984     9     9
   69 30175     5     1
   56 23323     8     5
   26 29514     7    10
   63 25887     1     6
   26 26137    10     3
   38 21228     1     3
   55 15542     1     7
   91 25065     6     6
   94 30023     1     8
    2 20417     2     4
    3 29368     5     7
   42 25584     3     8
   91 14660     7     4
   63 25201     1     7
   28 10936     9     2
   55 28614     7     8
   13 28514     8     2
   45 21082     9     4
   71 24433     2     2
    6 29812     7    10
   30 29056    10     9
   97 20078     2    10
   89 10722    10     3
    9 27573     2     8
   35 12002     9     5
   81 23610     3     1
   26 17199     2     2
   97 11496    10     2
    7 22701     7     9
   50 16294     6     4
   43 11927    10     1
   76 21216     4    10
    6 29065     6     9
   68 30889     6    10
   38 15443     6     6
   31 23543     5     2
    6 20457     7     2
   93 20433     6     2
   22 16948     2     8
  100 18820     9    10
   95 30297     8     6
   25 14657     8     5
   42 12745     1     8
   85 13297     6    10
   87 29306     8     1
   69 13129     9     9
   40 31359     2     7
  100 26160     6     2
   14 23659     9     3
   11 24132     5     9
    5 24312     4     2
   43 21055     8     1
    7 12551     7     9
   94 24482     4     4
   52 16969     1     9
   41 14000     5     3
   74 16433     8     5
   77 23615     4     1
   37 14944     6     5
   81 28581     5     3
   27 29357    10     5
   80 16318     7     5
   57 18137    10     2
   32 26762     7     3
   48 15548     2     5
   95 23027     5     7
   63 18645     1     5
   54 25452    10     6
   87 11801     1     9
   84 25041     5     2
   53 12613     8     5
   81 31545    10     5
    8 29145     2     6
   94 14805    10     3
   66 13183     5     4
   95 26791     2     7
   63 17382    10     1
    5 12882     9     1
   94 21291     7     8
   76 30488     8     3
   16 26462     3    10
   99 13944     2    10
   19 19884     7     4
   22 28460     1     8
   92 27873     5     3
   70 26300     9     3
   62 10800     7     1
   66 12646     3     7
   47 18255     5     3
   99 15191     4     5
   47 30674     9    10
   74 15952     6     8
   79 20957    10    10
    3 17152     8     1
    5 11055     2    10
   26 25952     4     4
   97 29627     4     8
   68 19148     4     5
   79 19745     3    10
   84 30875     4     7
   52 12529     8     6
   32 21805     3     5
   64 30761     3     1
   59 31122     2     2
   26 26058     2     7
   29 12284    10     4
   54 26253     3     8
   89 11780     2     8
   34 14614    10     5
   47 15885     1     6
   64 10609     1     1
   49 30523     2     4
   46 19277     2     5
   83 19940    10     4
   71 27323     5     1
   38 15490     9     8
   52 14580    10     7
   32 27571     1     1
    4 17584     3     4
   99 22283     4     9
   31 11103     5     6
   50 16599     3     4
   72 27683     9     7
    9 21507     6     5
   53 23198    10     4
   77 28186    10     6
   35 15800     9     9
   49 21166     5     2
   44 15674     4     1
   13 24992     4     9
   32 20381     9     8
   95 17651     3     7
   45 15138     6     3
   96 19483     3     8
   54 17113     4     8
   71 30643     9    10
   25 21215     4     2
    7 11707     8     6
   59 10764    10     7
   59 25276     3     6
   54 17040     8     2
   23 10820     3     7
    8 24140     7    10
  100 25764     2     7
    5 20208     4     1
   78 19804     1    10
   38 30702    10     4
   57 24236     3     7
   10 15715     3    10
   41 16626     4     8
   55 14859     7     6
   40 16266     9     6
   90 22673     6     1
   27 10883     5     2
   49 27221     5    10
   42 14212     7     5
    4 28516     7     8
   83 11361     5     9
   91 24825     1     7
   48 12531     2     8
   96 25801     8     7
   23 13547     9     4
   43 19629     4     4
   40 30387     3    10
   18 22477     4     2
   97 26190     8     2
   11 29371     2    10
   43 12032     9     3
    4 27344     7     8
   69 29582     3     7
