  500
   12 18607     1    10
    1 15859     2     7
   81 10753     4     6
   80 10817     4     2
   88 13531     7     7
   68 14979     9     3
   92 17438     2     6
   64 14456     5     7
   22 12608     9     2
   93 16695     7     8
   41 12649     6     2
   98 14611     8     5
   21 14466     8     7
   43 13696     6    10
    4 14683     1     6
   46 15684     4     9
    9 13623     3     2
   37 10862     6     3
   75 17366     8     3
   25 16478    10     3
   39 10384     7     3
   28 16457    10    10
   81 15340     9     2
   62 13309     8     6
   75 17065     7     5
   87 18454    10     7
   36 17714     5    10
   32 15239     8     8
   71 14423     4    10
   48 13382     9     1
   78 11427     7     5
   82 12921     6     9
   49 19188    10     8
   59 12127    10     1
   62 13684     9    10
   37 12609     8     5
   26 17053     1     3
   53 11013     1     6
    1 17012     2     2
   48 19607     9     5
   46 17654     7     3
   41 19607    10     3
   46 14109     6     9
   67 12011     6    10
   83 13193     5     3
   49 18738     8     5
   13 17641     1     8
   92 16763     9     4
   85 19546     3     8
   87 14897     8     1
   17 13132    10     7
   24 19877     1    10
   15 11245     9     1
   98 18419     9     9
   86 13077     8     6
   89 18256     6     6
   84 16763    10     5
   21 10681     3     5
   21 13385     5     3
   54 11076     5     4
   69 14010     3     6
   98 14759     1     8
   36 13943     1     3
   18 13088     5     3
   57 16833     3     8
   97 17574     1     3
   54 15643     2     8
   82 13776     5    10
   50 18533     1     8
   54 12545     4     9
   30 13273     3     5
   96 16078     9     1
   94 12042     5     1
   75 17328    10     3
   62 18035     7     1
   77 15182     9     4
   24 15957     9     8
   74 15566     7     8
   69 11836    10     7
    9 15394     1     5
   61 10354     7     9
   85 14914     9     4
   32 15162     3     5
   76 11545     5     9
   82 13223     9     2
   17 18185    10    10
   64 19748     2     4
   66 19933     8     7
   38 18813     4     4
   84 13024     7     7
   20 10899     3     1
    7 12713     7    10
   82 17729     9     4
   55 14789     3     3
   24 15747     1     3
   38 14453     1     1
   52 12254     3     6
   77 11280     4    10
   20 18175     7     1
    1 10677     6     4
   31 13772     9     8
   50 11338     9     5
   96 16701     6     4
   24 15760     3     9
   25 18613    10     8
   58 14626     2     4
    1 10833     2     2
   48 14461     8     5
   32 10083     1     2
   69 12615     3     9
   56 19802    10    10
   92 10384     7    10
   54 17475     1     3
   88 14854     2     4
   67 11876     1     9
   36 10589    10     5
    4 12930     4     3
   31 11515     5     2
    1 10412     7     1
   42 11633     9     7
   15 14485     1     9
   21 11258     1     1
   48 14292     5     6
   97 12105     1     2
   76 15994     5     4
   72 19985     7     8
   35 16504     4     3
   27 18194     8     9
   49 11156     3     8
   54 14569    10     4
   28 18817     5     2
   79 14874     1     5
    4 15854     1     9
   24 15409    10     6
    3 10525     4     4
   29 14358    10     6
   81 19982     4     9
    3 11304     7     6
   76 18765    10     1
   12 20012     4     1
   72 13865     9     5
   32 18457     1    10
    4 10287    10    10
   26 11231     9     7
   20 13202     5     3
   71 12110     2     8
   61 11766    10     1
   23 16078     8     6
    1 13571     6    10
   62 12125     9     2
   65 17657     6     2
   16 18003     8     8
   82 13329     9     3
   13 11840     3     8
   12 20054     1    10
   57 19269     4     6
   84 11716     1     6
   46 16448     4     3
   84 17353     3     4
   32 12819     3     3
  100 10908     3     6
   11 16061     7     6
   10 17639     4     7
    3 16708     5     4
   34 11361     8     1
   13 18111     9     1
   32 10957     7    10
   15 11234     1    10
   16 19362     5     7
    8 19668     8     1
   27 11137     4    10
   87 13117     5     1
   39 18016     8     1
   30 11370     5    10
   12 14295     5     7
   58 11109     4     3
  100 13426     9     8
   73 16008     5     8
   81 17133     3     9
    1 16944     6     7
   34 18079     5    10
   46 14681     1    10
   16 14837     4     5
   16 11299     5     2
   58 16468     3     7
   28 14782     6     5
   73 10458    10     7
   41 18130     5     2
   73 11121     9     7
   56 17758     4     1
   73 10839    10     4
   73 11975     3     2
   67 13710    10     7
   82 18425     5     1
   75 18630     8     6
    1 15017     8     7
   95 16427     3     2
    7 19533     4     6
   15 16198    10     7
   10 15679     9     8
   14 19092     1     6
   41 17281     4     6
   96 18742     3     8
   53 16999    10     6
   71 18597    10     6
    8 12928     7     5
   11 18055     4     9
   70 11914     8     3
   81 18882     3     3
   92 15078     6     7
   71 18805     4    10
   15 16852     9     2
   37 19706     6     6
   87 13533     9     5
   30 18097     4     3
   95 16064    10     3
   14 18261     4     9
    2 18502     3    10
   35 14085     7     5
   86 19328     4     5
   58 16150     7     1
    8 14871     6     9
   58 11194     6     7
   24 19806     8     7
   90 13186    10    10
   33 19771     5     2
   25 14714     7     4
   84 19559     4     1
   40 19194     8     7
   39 10802     7    10
   93 15128     2     9
   53 18177    10     2
   80 18029     2     5
   89 13761     6     7
    5 15067    10     8
   50 16517     1     1
   97 16636     4     1
   15 13012     5     6
   20 18378     1     3
   77 15408     9     4
    6 18037     2     2
   90 17073     4     2
   91 12150     7     5
   43 17634     8     8
   76 10496     4     6
   20 10138    10     8
   37 13588     9    10
   90 18703     9     4
   22 18586     5     8
   72 17620     5     4
   76 17922     2     9
   80 14626     3     8
   79 12381     2     3
   33 19062     7     5
    4 14323    10     5
   68 15514     3     2
   66 18724     2     6
   28 18984     9     8
   51 14964     6     3
    5 17809     1     3
   67 19733     5     7
   44 20039     9     1
   58 15876     3     4
   46 17652     8     2
   32 13691     6     7
   62 10834     4     1
   96 14060     8     2
   28 10217    10     8
   77 13793     8     7
   16 12328     8     5
    5 15572     8     1
   83 11720     1     8
    6 19348     3     7
   95 17668     4     6
   25 19301     8     5
   82 19790     6     2
   15 17752     6     3
   62 12779     9     5
   71 18384     4     6
   37 16228     2     1
   33 10290     5     9
   46 16197     7     4
   16 10745     4     8
   12 12617     7     1
   79 15150     4     9
   19 15015     5     3
   80 18078     9     2
   44 13764     7     4
   47 13889     3    10
   31 12932     7     5
   49 11463     9     7
   13 13512     9     7
   74 12862     5     5
    6 17286     1     1
   59 11055     6     8
    6 16499     1     2
   68 18066     6     1
   55 15061     6    10
   34 16662     2    10
   44 11750     3     8
   70 17336     5     4
   38 12124     9    10
   27 13416     6     5
   75 16575    10    10
   33 19739     4     6
   52 12607     5    10
   56 16256     5     2
   47 17382     1     8
   13 15333     3     4
   26 14530     1     8
   83 13501     2     8
   46 15570    10     2
   71 10618     7     2
   99 14192     7     6
   57 18134     6     2
   49 15714     2    10
   18 19154     2     8
   37 16102     6     4
   93 19424    10     4
   64 12933     6     8
   67 18981     4     9
   42 10778     1    10
   77 16391     7     4
   40 11733     9     4
   48 18010     1    10
   35 17393     4     2
   45 18178     1     5
   15 15967     9     1
   90 12345     9     2
   78 14731     4     5
   59 17663     3     8
   59 19627     6     6
   16 16802     2     4
   86 10970     8     3
   34 16093     5     6
   48 16431     7     9
   37 13524     3     2
   89 12239     1     7
   94 13703    10     7
   49 18804     5     5
   15 16715     3     5
   77 17151     3     5
   95 14264     4     7
   86 17280     2     6
   76 11234    10     1
   51 12288     1     9
   35 12884     3     6
   93 10278     1     9
   87 18337     9     3
   28 12199     5     9
   57 13157     6     6
   54 17208     2     1
   69 12923     5     9
   33 19495     2    10
   93 18888     2     4
   17 10824     7     9
   68 16779     6     1
   38 16957     2     8
   31 16738     5    10
   57 19070     6     3
   16 11578     5     2
   90 14291     8     8
   16 18588     3     8
   31 18326     8     6
   75 15208     5    10
   49 14571     7     3
   79 14648     7     5
   12 18678     7     2
   38 16756    10    10
   72 18298     8     2
   60 17372     4     7
   52 13362     2     4
   49 15339    10     7
   54 11527     9     3
   38 10532     3    10
   24 16520     9     7
    5 13761    10     1
   72 13363     8     5
   17 16744     9     5
   92 11989     8     3
  100 15508     2     4
   73 19848     7     1
   45 19143     1     3
   68 18378     8     3
    5 19234    10    10
   38 17922     3     6
   85 19149     4     1
   72 15903     7    10
   76 14769     4     4
   16 15777     1     1
   29 14863     5     2
   91 16294     1     6
    5 20015     8     8
   44 13341     7    10
   22 14511    10     2
   80 15113     2     7
   92 17859     6     2
  100 19105     8     7
   91 13681     1     8
   29 14505     5     1
   72 17294     5     8
   51 10944     4     5
   81 17813     6     5
   20 12524     5     4
    5 12417     2     7
   18 18292     1     4
   44 18990     3     1
   10 16125     3     7
   90 11545     8     9
   61 15624     4     5
    2 18060     2    10
   89 17000     1     3
   33 15363    10     5
   46 17094     3     3
   57 15269     8     5
   38 14487     1     4
   84 14906     5     9
   41 14308     3     6
   10 10280     8     4
   59 19621    10     2
   56 20031     3     6
   38 15089     4     6
   50 15806     2     8
   61 19936     2     3
   81 18377    10     5
   71 10207     2    10
   41 14939     4    10
   72 16126     5     7
   70 19259     9     6
   32 18567     6     8
    1 10522     1     8
   41 16443     6     3
   82 19457     9     2
   81 18282     7     2
   61 18914    10     7
   87 11764     2     8
   99 16464     7     6
    5 17794     2     7
   97 17835     7     5
   88 17956     6     5
   65 13309     5     2
   98 15786     8     5
   77 14846     6     7
   98 18618     6     6
   44 12770    10     7
   33 20061     5     2
   35 12995     7    10
   27 17622     6     5
   73 14259     9     8
   44 13222     6     4
   86 17134     8     7
   29 14181     2     3
   81 18258     9     9
   35 12830     9     5
   89 14008     3     6
   62 16525    10     4
    5 12984     2     4
   30 18894     8     5
   34 12542     5    10
   75 12134     3     9
   61 17351     3     3
   34 13010     7     7
   16 18523     8     2
   43 16699     3     4
   15 11183     3     9
   76 17328     7     8
   29 18410     7     2
   14 17593     1     4
   81 15012     8     5
   26 16135     3     7
    1 15439     8     9
