  500
   64 14933     3     6
   32 14970     8     2
   78 13960    10     6
    2 13314    10     2
   71 20042     3     9
    5 14613     5     8
   13 24626     7     9
   85 25998     2     6
   30 14349     5     8
   72 19481     8     9
   23 14453     3     4
   59 26468     2     5
   61 13082     9     2
   10 18656     2     5
   91 21287     7     9
   45 24432     9     5
   24 14369     6     4
   11 16709     7     3
   40 17898     6     1
    6 18073    10     4
   91 17008    10     6
    5 14908     5     1
   67 18212     8     6
   47 20096     2     4
   16 25120    10     1
   59 18690    10     3
   45 16575     2     6
   31 17126     9     6
   14 13222    10     1
   79 19332     5     4
   52 20428     9     6
   78 15602     2     6
   10 21749     4     5
   29 21835     9     2
   80 16364     4     8
   81 14175     7     4
   34 23896     5     9
   92 13373     2     6
   65 12557    10    10
   63 25692     9     7
   63 20302     1     5
   88 14458     4     3
   21 24544     2     1
   24 20831    10     6
   97 20562     7     8
   11 18214    10    10
   69 17647    10    10
   21 22378     5     2
   22 22371     7     2
    8 22992     7     1
   26 12834     4     6
   13 26826     8     8
   13 25348     1     1
   93 18494     1     2
   59 19305     2     1
   28 22852    10     2
   51 24632     2     4
    3 23328     3     7
   59 27425     1     7
   65 25301     3     4
   82 15044     9    10
   10 20237     9     3
   42 13287     7    10
   92 24241     2     5
   38 14455     9     4
   21 17098    10     7
   72 25863    10     8
   71 25798     3     3
   12 17918     1     3
   37 25868     2     7
   34 23874     3     9
   75 25668     2     7
   24 12710     5    10
   55 20801     7    10
   99 18883     3     2
   21 20719     2     8
   65 26463     6    10
   67 23977     2     1
   42 15481     8     9
   87 21217     4     1
   75 19352     9     2
   67 15762     1     4
   99 20427     2     9
   87 17083     9     3
   59 21704     3     5
   58 27180     5    10
   15 27382     1     4
   10 18720     7     9
   61 22892     7     6
   73 27191     3     1
   75 16404     9     2
   42 25383     7     5
   83 19811     1     3
   16 17138     5     1
   33 22008    10    10
   20 21714     2     6
   37 21684     6     8
    4 20255    10     7
   91 19895     4     9
   49 27050     7    10
   40 18506     1     4
   25 16153     9     7
   23 25101    10     6
   64 18664     7     4
   79 24401     5     7
