  500
   39 20620     7     7
   64 15078     9    10
   16 18051     2     9
   54 21468    10     6
   71 23426     6     7
   71 14974     9     1
   52 25542     7     2
   51 23205     6     2
   41 23000     9     7
   23 15028     6     1
    6 22797     2     7
   75 21212     5     1
   13 23539    10     4
   63 22163     6     5
    7 14508     9     8
   94 15515     7     5
   81 14554     8     1
   30 21529     8     6
   71 19146     4     1
   49 22462     9     5
   59 22800     5     1
   66 21260     5     8
   24 16312     9     7
   12 13570     8     6
   71 22366    10     8
   27 23606     8     6
   55 15200     6     6
    1 14981     9     9
   23 16006     9     1
   48 23048     7     5
   70 17936    10     4
   62 24056     5     8
   12 25556     5     5
   85 23418     1     3
   15 17868     4     3
   83 21327     2     1
   56 25823     1     3
   66 15754     3     5
   33 16876     7     3
   96 21168    10     9
   89 18213     8     5
   39 27104     1    10
   71 14724     4    10
    1 14096     7     9
    1 21611     8     4
   77 16663     2     7
   94 17042     5     3
   81 23595     5     5
    7 25622     2     3
   65 23618     9     4
   30 18402     5    10
   66 20766     8     3
   31 17222     5     2
   54 22145     4     6
   77 21767     5     8
    1 27019     4     9
   81 18096     3     2
   31 24398     1     4
    2 14345     5     8
    4 21532     2     3
   79 19790     9     9
   72 19712     4     2
   65 17932     6    10
   90 17690     3     4
   57 15475     6     4
   80 23231     2     3
   72 26448     4     5
   12 13643     7     6
   45 26415     4     7
    5 15668     2     7
    8 22241     8     4
   34 16973     3     2
   43 15117     4     7
   78 24396     3     4
   34 18499     9     1
   44 24158     1     1
   55 13403     7     1
   28 22971     3     4
   25 20098     5     6
   61 26456     8     3
   93 18934     3     7
   55 25931     2     5
   26 19566     5     6
   23 23587     7     8
    8 20420     5     1
    3 13678     1     4
   24 22951     3     7
   88 25946     9     3
   33 25506     1     7
   25 24727     7     4
   92 19822    10     5
   12 17640     1     6
   97 16783    10     5
   56 25185     8     5
    2 22761     5     9
   53 19689     7     8
   35 20760     1     7
   73 21553     8     3
   65 20762     5     4
   80 19520     6     4
   78 24652     2    10
   72 15348     2     7
   13 23923     8     6
   20 27199     7     7
   50 27174     7     1
   47 14767     6     6
   63 23701     8     7
    4 12921     3     1
   75 25169    10     9
   87 16144     4     2
   65 26808     2     3
   67 16447     5     6
   41 14419     5     6
   90 18718     8     8
   90 27465     3     4
   49 22269     1     6
   92 19827     8     2
   13 22760     5    10
   37 20560    10     8
   25 17677     1     9
   38 19831     3     4
   28 12726     1     3
   37 22747     1     4
   34 24045     2     9
   84 25342     8     7
   38 17853     6     2
   87 16079     1     7
   19 18446    10     4
   11 26836     5     5
   51 24272     5    10
   98 25397     5     7
   88 23832     8     5
   22 27050     9     7
   11 21665     2     2
    8 23375     5     1
   71 26568     5     7
   58 23863     9     8
   70 19421     4     7
   74 26920     9     7
   32 21377     9     6
   57 22996     7     9
   38 26072     2    10
   99 25255     5     2
   98 24845     4     4
   28 17135     9     8
   88 25064     7     5
   46 19459     6    10
   20 24392     6     9
    1 20169     4     5
   82 27449     7     8
   45 14414     8     7
   38 27430     6     8
   10 27605     8    10
   81 24591     9     1
   72 23820     8     6
   93 25292     7     7
   18 14789     6     3
   58 27329    10     2
   12 16083     7    10
   28 13969    10     8
    9 23945     4     1
   10 13824     1     7
   16 25231     8     2
   30 23340     2     8
   20 22920     5     9
   23 20951     4     2
    1 22252     8     4
   78 19128     3     6
   93 12717     7     9
   75 21517     8     1
    9 12849     1     1
   49 23143     5     7
   13 19933     9    10
    8 25534     7     3
   46 20332    10     1
   41 24499     7     8
   95 22942     4     7
   92 27221     6    10
   60 21235     5     7
   95 15455     7     1
   74 27014     2     7
    5 23079     2     4
   33 15230     2     9
   84 26964     9     7
   85 20015     2     4
    5 26480     1     4
   76 24600     8     3
    3 22234     7     7
   62 26154    10     6
   88 13027     4     2
   31 23634     9     4
   70 22444     6     7
   97 14282     6     8
   46 21209     8     5
  100 18129     9     4
   17 24633    10     6
   69 14505     1     7
  100 12725     7     8
   94 16105     3     1
   61 14652     9     5
   75 21673     4     8
    3 16384     5     2
    9 25225     3     1
   87 13950     3     8
   10 14262     2     4
   55 17902     3     1
   27 25880     1     6
    5 24635     5     1
   47 17467     8     1
   87 19460     5     2
   99 27520     3     1
   20 16826     1     7
   91 14884     9     5
   32 15095     6     9
    3 16135     2     3
   75 22329    10     9
   36 13920     7     3
   79 13080     9     6
   78 16908     9     5
   97 27505     8     9
   66 13538     4     7
    8 12887     9     8
   67 22294     3     6
   63 15251     9     5
   54 21526     6     2
   67 12767     2    10
   79 27314     9    10
   22 23462     8     9
   67 12923    10     7
   72 15764     3     1
   82 25544     6     3
   41 22026     3     4
   75 19578     7     3
   91 23113     8     4
   27 23407     7     2
   84 21271     8     7
   45 13359     2     5
   54 21631     8     7
   88 18251     4     7
   92 18257     1     5
   40 13435     4     8
   87 18116     8     8
   12 22514     2     2
   30 15749     2     3
   18 20641     4     7
   15 26079     3     5
    5 25509     2     1
   53 21991     2    10
   94 26590     3    10
   82 14762     2     6
   50 21841     1     8
   60 27558     6     7
   90 15079    10     3
   17 16479     6     4
   22 15153     6     1
   44 24036     7     5
   83 16676     9     3
  100 14812     4     1
   65 19842     4     3
   50 17029     8     9
   72 18006     6     2
   46 17730     1     6
   90 26485     2     3
   46 25015     5     5
   37 13188     8     9
   17 22236     1     4
   30 18630     4     1
   82 13978     2     3
   70 16212     8    10
   18 24312    10     8
   73 19665     2     8
   10 17077     1     8
    4 14772     7     6
   84 14523     3    10
   40 20256     3    10
   21 22843     2     3
   98 12947     7     4
   44 18110     6     1
   74 17179     5     2
   91 26967     9     4
   26 20302     9     6
   23 26451     6    10
   50 26870     6    10
   16 22811     8     9
   39 15274     1     3
   71 14367     2    10
   59 19191     4     3
   22 19380     9     6
   71 16609     7     1
   23 26464     9     6
   71 23840     8     4
   42 22045     3     2
   69 16538     9     1
   61 22670     9     6
   88 19404     9     6
    5 17157     8     9
   78 17251     9    10
   17 25465     2     7
   86 18565     9     2
   48 20893     8    10
   34 22121     3     5
   59 25661     1     9
   57 25400     1     8
   37 24324    10     1
   42 27615     3     9
   96 18001     5     7
   58 19511     3     3
   40 12906     2     2
   40 23541    10     8
   32 24121     8     5
   30 27304     2     6
   66 16187     8     3
   54 22916     3     4
   80 26518     8     5
   82 26429     7     2
   93 25621     3     7
   51 13229     9     5
   40 17965    10     4
   15 17346     3     2
   21 17269     5     5
