  500
   42 16826    10     4
   10 13959     3     5
   55 16752     5     8
   64 17464     5     9
   81 13254     6     7
   57 18136    10     5
   88 15675     8     8
   20 17835     1     4
   55 14293    10     9
   46 17743    10     4
   65 13462     3     7
   63 16090     5     4
  100 17372     7     6
   13 15209     9     9
   48 18123     8     4
   82 16356     1     6
   61 15563    10     7
   74 14426     7     6
   16 13178     9     9
   60 16499     7     6
   76 13543     5     4
   31 18246     4     9
   85 13577     7     6
   63 15148     4     3
   59 17060     4     6
   78 17355     4    10
    6 14807     8     7
   55 13503     1     9
   81 14958     5     2
   46 15300     6     8
   47 15137     6    10
   22 13445     6     6
   56 16161     1     3
    2 13551    10     8
   86 17812    10     4
   36 16318     6    10
   58 13349     1     2
   73 15149     8     2
   55 15814     8     4
   12 14544     3    10
   19 14553     9     6
   20 16178    10    10
   74 17537     7     4
   18 13587     5     1
   32 18289     1     9
   22 17321     6     7
   99 16845     7     7
   93 15514     2     5
   95 13409     2     3
   15 16926     5     5
   52 13674     1    10
   70 13854     7     6
   45 16833     8     3
   37 14154     9     6
   33 15904     2     9
    4 15554     4     9
   14 13170     2     5
   38 17614     1     5
   58 15960     4     7
   94 15030     8     7
   84 14575     9     3
    4 17999     9     7
   16 15378     3     2
   40 17639     9     6
    5 13212    10     4
    1 14852     3     6
   75 15619     4     5
   62 13463    10     6
   74 16903     2     7
   30 18335     2     8
   74 14910     2     6
   92 13117     2     3
   49 16175     3     8
   48 14108    10     9
   10 13607     9     4
   81 16126     5     6
   69 18332     5     6
    8 17354     5    10
   73 13301     7     1
   63 13403     9     8
   22 15941     2     5
   25 13878     7    10
   33 14160     5     4
   67 14436     1     8
   61 14934     5     6
   65 16966     8     2
   70 16893     4     6
   75 15007     9    10
    3 16242     8     7
   27 14514     7     3
   69 16940     6     6
   86 17720     6    10
   31 14174     7     9
   84 13979     9     8
   25 17020     4     5
   36 14289     8     2
   85 15734     3     3
  100 14300    10    10
   98 14654     8     8
   58 14298     4    10
   30 14297     3     8
   71 16467     1     3
   50 14318     7     2
   78 17375     5     5
   18 17477     3     1
   59 14827     5     6
   59 15162     2     1
   86 17471     9     7
   67 13842    10     5
   32 15366     8     1
   49 17776     7     4
   89 16686     3     9
   56 16146     6     1
   81 13598     3     8
   55 18024     3     6
   17 17983     2     7
   46 17466    10    10
   25 16579     7     2
   91 14652    10     6
   48 15370    10     7
   52 17995     5     4
   59 13253     6     2
   34 14751     5     6
   82 13831     4     2
   43 14135     6     9
   58 13432     1     1
   18 15022     1     4
   27 16771     8     2
   58 14635    10    10
   15 16578    10     1
   85 17972     3     1
   87 15834     2     7
   85 14706     3     4
   34 13951     9     3
   65 14870     8     2
    3 13845     7     5
   93 15680     4     8
   24 16935     1     3
   89 18219     5     1
   59 16425     5     3
   55 13962    10     3
   37 17657     4     5
   47 14773     7     2
   11 17011     5     4
   18 18157     8     2
    2 14459     1     7
   27 16656     7    10
   63 17285    10     2
   26 17940     9     9
   18 18210     8     6
   10 14316     9     8
   77 17596     6     2
   77 13124     5     8
   43 15970     3     3
   59 18329     9     4
   19 14162    10     6
    1 16304     5     3
   76 15012     1     7
   45 17835     9     8
   59 17842     4     3
   90 13252     3     8
   29 17468     1     9
   46 15338     7     9
   75 14861     5     2
   63 18322    10     2
   10 17110     7     1
   78 15609     3     6
   55 15663     5    10
   34 15707     7     3
   66 15490     7     6
   14 13750     1     2
   89 16572     7     6
    3 14808     2     1
   61 15425     7     3
   99 15244     3     9
   20 14627     2     2
   62 16786     7    10
   26 13561     1     9
   82 13574     1     4
   88 16387     6     8
   44 13432     9     4
   92 14792     9     1
   65 15645     1    10
   20 13459     3     1
   34 17664     3     4
   23 15635     1     3
   38 14523     5     7
   35 15630     8     7
   99 17550     3    10
   82 14020     3     5
   93 15134     3     9
   88 17705     5     7
   11 13149     4     3
   38 17374     2     8
   63 14228     1     9
   74 13133     5     4
   48 16146     8     9
   40 16739     3     4
   28 15698     1     3
   82 13514     6     1
    6 13891     2    10
   42 16351     1     5
   70 16988     2     6
    8 15602     5    10
    2 13437     7     7
   69 13894     7     5
   27 17131     6     1
   63 17126     5     7
   94 14358     7     4
    9 17607     6     5
   51 15175     2     5
   37 14693     7     7
  100 14061     6     5
   15 17722     4     4
   56 15054    10     8
   34 13387     1     9
   37 15018     4     6
   93 16480     6     5
   69 15920    10     5
   35 14230     9     5
   75 17402     8     9
   62 17956     4     4
   23 13596     3     2
   86 17454     1     2
