  500
   37 11599     5     2
   94 14663     6     7
   19 25582     9     3
   16 11737     7     4
   65 21439     2    10
   56 20271    10     1
   80 27527     3     6
   20 21500     2     9
   13 17252     6     3
   38 28292     3    10
   26 12693     9     4
   83 10565     3     4
   35 15810     9     3
   41 16040     2     1
   17 17625     3     6
   29 20324     9     5
   60 11882     2    10
   21 20461    10     3
   76 16582     2     6
   79 16667     2     5
    8 24508     2     5
   34 24442     1     1
   69 26283     8     9
   41 29496     1     9
   14 26864     9     8
   56 18987     5     3
    9 28247     2     2
   49 26144    10     8
    1 19613     7     6
   24 17197     6     4
  100 10245     5    10
   37 21169     3     8
   17 21818     1     1
   18 25784     3     2
   53 22863     9     2
   81 13128     4    10
   74 15925     2     2
   32 20260     4     7
    1 24585     5     8
   86 23135     9     5
   69 18423     8     6
   26 27236     6     2
   68 23657     1     8
    4 24191     6     9
   66 13147     7     2
   85 11152     4     4
   33 14385     6     4
   26 14986    10     1
    5 21571     5     6
    8 20925     7     9
    4 21610     3     6
   13 15950     7    10
   42 15238     8    10
   72 17764     1     4
   53 15317     9     9
   55 11972     6     8
   28 26709     7     7
   62 13434    10    10
    3 28074     6     5
   28 16192     3     3
   86 20588     5     4
    2 28276    10     4
   65 27319     7     1
    2 12277     8     4
   20 23930     4     6
   17 20053     6     2
   82 15362     1     3
   93 29813     5     8
   49 10184     9     8
   82 29905     8     1
   78 22818     5     2
   17 18564     6     4
    8 27012     5     2
   45 16346     5    10
   21 12625     3     2
   74 30116     3     3
   29 17456    10     3
   54 16968     9     6
   99 14973     3     4
   34 28985     7     9
   61 27851     5     4
    3 26541     7     9
   46 14805     3     9
    3 12959     4     4
   75 14176     7     3
   99 20079     1     7
   57 14889     2     1
    2 10755     4    10
   61 23471     1     7
   60 12833     7     5
   30 16905     8     2
   46 13930     7    10
   61 10979     8     9
   95 14095     5     3
   47 16164     4     3
   81 24867     3     5
   12 24105    10     4
   29 21483     7     6
   73 24550     9     2
   60 24246    10     1
   11 21259     4     7
   50 17239     3     3
   77 12681     5     5
   18 18141    10     8
   95 23542     7     3
   97 15263     9     7
   92 18128     2     1
   24 10869     9     5
   50 22189     7     2
   91 23059     6     4
   57 29811     5     4
   11 19910     4     6
   93 19470     3     3
    3 14486     7     3
   13 22827     7     9
   68 23604     9     6
    1 24523     9     9
   70 27673    10    10
   69 24316     4     5
   61 17864     1     5
   29 10377     6     5
   99 11092     2     7
    7 21751     8     5
   90 11313     5     4
   93 15144     8     9
   53 27872     3     7
   70 26138     9     8
    4 29206     9     2
   81 19226     1     3
   43 20558     7     9
   64 23322     8     3
   91 10356     6     9
   93 27755     9     2
   40 25960     4     8
    9 18455     5     7
   87 21167     8     4
   36 11094     2     4
    1 26540     7     7
   11 21993     6     9
   86 23240     1     5
   91 19470     4     1
   68 21675     2     3
   97 13021     6     1
   84 28898     6     3
   70 26118    10     5
   10 25805     4    10
   51 22372     7     9
   70 20512    10     3
   79 23349     4     9
   20 16559     2     3
   31 28333     1     8
    8 23683     1     3
   18 17608     3    10
   37 19954    10     2
   98 24954     8     6
   11 22709     2     9
