  500
   32 20483     8    10
   81 16806     1     2
   67 14485     6     9
   20 19984     8    10
   71 26025    10     1
  100 17031    10     7
   12 26305     8     6
   12 14242     3     1
    5 13980     6    10
   16 17360     4     2
   24 16419     7     6
   55 20776     4     1
   69 15806     2     5
    2 23692     1    10
   25 14581     6     2
   51 13738     2     3
   71 19973    10     5
   73 26937    10     4
   65 15441     6     1
   41 19179     8     1
   45 26380     3     8
   37 21737     1     7
   70 26240     6     4
   31 24884     7     7
   77 14977     7     4
   37 20260     8     1
    9 23845     5     1
   28 20712     2    10
   58 17730     9     1
   25 24735     5    10
   30 25547     9     1
   89 25946     8    10
    6 14551     5     1
   96 13041     4     9
    9 18939     5     9
   76 13586     7     2
   96 17805     6     6
   21 18253     4     4
   87 15561     9     2
  100 19518     3     5
   36 23346    10     6
   10 19713     7     8
   54 13303     6     6
    5 26884     3    10
   11 16414     8     8
   79 15617     2     8
   56 13632     4     3
   82 24120     9     2
   51 15564     3     1
   20 16805     9     3
   22 16308     6     3
   96 14953     6     9
   56 26275     1    10
   91 15557     4     6
   27 12846     2     6
   33 14261     7     3
   28 23549     3     6
   36 24424     6     6
   60 22706     9     2
   85 14288     2     7
   60 22169     2     5
   90 21262     9     3
   74 13243     1     6
   65 24452     9     6
   86 22036     5     2
   83 19915     6     5
   41 25771     5     7
   82 12851    10     7
    3 25901     9     9
   27 14342     3     9
   81 20101     4     2
   39 22256    10     4
   37 21787     2     7
   35 21136    10     7
   43 22150     2     4
   48 25934     9     4
   14 24486     1     5
   98 23514     5     7
   30 23063     9     5
   64 13059     5     6
   18 13329     6     9
   51 12380     5     8
   60 15745    10     4
   74 12614     8     9
   42 15669    10     3
   86 16324     1    10
    6 14607     5     1
   70 26951     2     8
   22 13757     9     5
   66 25045     5     3
   55 14249     5     4
   81 23658    10    10
   55 19317     3     6
   28 15224     6    10
   46 21120     8     5
   40 14363     9     7
   11 22872     1     5
   86 19901     2     2
   21 14946    10     3
   14 21782     1     3
   13 21975     7    10
    2 22779     4     5
   53 17047     1     7
   50 16772     8     6
   37 16925     3     2
   96 26930     2    10
   97 15715     8    10
   50 14420     5     6
   93 23454     9     6
   26 26511     6     4
   14 15212     9     2
   11 24516     6     5
   77 26623    10     2
   74 18690     1     5
   84 24862     3     3
   18 15302     1     4
   59 22747     1     5
   90 12478     9     4
   88 15262     3     1
   80 24236     1     9
   55 25256     3     7
   42 17244     7     5
   61 20904     1     9
    9 17583     8     3
   70 20201     2     5
    7 15034     8     3
   49 19678     6     9
   80 16082     4     9
   93 22667     2     4
   70 22357     6     2
   94 25597     7     2
    5 17651     8     4
   72 18145     9     6
   46 15654     9     8
   54 22156     7     9
    9 22802     3     8
   41 15593     2     8
   51 25603     4     9
   59 24955     7     3
   34 26779    10     4
   77 25123     9     3
   72 13177     7     4
   45 24304     7     9
   53 24756     1     4
   45 19599     7     9
   28 22175     2     2
   71 13068     1     7
    4 15355    10     4
   18 22386     2     5
   58 16063     5     8
   84 12601    10     2
   72 20652     5     2
  100 21039     2     3
   44 21238     2     1
   81 25967     4     4
   69 14249     5     7
   50 24004     2     3
   29 18655     9     3
   49 18064     9     6
   43 19680     3     7
   99 14021     6     5
   42 16670     5     8
   47 25064     2    10
   70 19898     4     1
   88 20056     3     5
    1 20229     8     9
   78 15710     8     8
   29 23381     4     3
   52 18842     3     7
   36 13674     6     1
   63 23170     6     6
   28 16975     3     9
    8 14583     3     5
    7 20483     4     5
   81 14741     5     2
   53 21915     1     4
   35 15668     7     6
   52 15541     8     9
   56 25003    10     7
   52 25787     9     1
   10 19337     2     6
   39 25336     2     9
   23 19448     5     3
    9 13385     3     8
   83 19583     3     9
    3 18424     8     7
   77 15367    10     4
   33 16597     4     2
   32 24811     6     9
   26 21163     8    10
   75 24009     8     9
   30 26565     2     4
   68 25565     4     7
   22 22083     9     8
  100 19472     7     4
   55 18630     8     2
   23 15321     8     7
   78 22914     5     2
   83 15021     3     4
   74 21896    10     4
   13 24321    10     2
   46 25923    10    10
    2 26604     3     3
   21 26637     4     6
   52 19416     4     4
   83 14354     7     5
   73 21561     5    10
   86 22817     2    10
   34 17628     4     3
   29 19573     6     6
   38 21613    10    10
   44 24697     8     8
   68 17919     7     4
   61 14071     4     2
   52 25814    10     5
   50 25235     2     3
   64 20227     1     8
   29 14190     9     9
   83 14841     5     4
   95 18048     9     7
   54 23086     8     8
   58 26583     5     2
   25 17622     2    10
   21 21660     3     5
   79 21675     3    10
   24 24827    10     4
   76 13300    10     6
    2 24729     1     7
    1 20751     4     5
   59 16053     3    10
   75 19634     2    10
   14 18081     6     6
    4 14985     4    10
   77 19247     4     3
   35 17727     9     2
   56 22134     7     4
   60 21334     3     7
    7 12298     5     1
   41 17960     1     3
   93 26694     8    10
   36 19604     1     7
   79 12583    10     2
   37 24400     5     7
    3 25256     9     1
   39 14386     6     4
   88 23223     7     2
   53 23500    10     3
    2 22346     8     1
   17 25146     7    10
   35 26074     7     7
   97 13404     6     7
   71 21241     5     8
   93 25666     1     9
   22 18759     9     7
   91 15911     9     2
   72 20351     5     8
   45 16595     9    10
   67 16943     9     8
   73 18089     7     5
   46 25078     4     4
   25 20729     3     8
   48 25456     9     5
   60 16169     9    10
   29 23447     6     7
   24 17713     4     7
   94 21629     8     2
   84 18590     5    10
   83 26779     6     4
    1 21659     4     3
   25 24283     5     3
   76 26483     6     3
   36 14273     4     9
    3 24598     4     4
   12 23892    10    10
   38 12538     5    10
   42 26717     1     8
  100 20125     6     1
   91 23771     4     2
   43 22072     9     8
   16 18281     5     1
   26 22855     2     9
   40 23208     4     5
   86 12531     1     9
   18 21531     4     7
   61 14977     5     2
   77 16175     9     1
   89 14891     9     5
    6 19304     3     1
   43 20850     7     8
   61 20713     7     9
   51 17392     6     5
   68 14588     1     5
    8 19179     7     3
   11 21294     7     4
   96 25767     7     2
   32 24625     1    10
    4 15932     6     5
   80 17367     3     2
   15 24414     8     3
    5 25324     9     7
    4 14659     7     4
   90 23906     3     6
   41 12606     3     6
    6 26990     2     8
    2 20807     5     5
   78 12877     7     5
   47 26716     3     5
    1 13942     2     6
   69 24381     2     7
   90 21798     1     3
   17 19955     6     6
   94 20245     6     5
   30 18016     6     8
    3 20218     6     4
   11 14786     9     1
   90 20725     2     9
   79 24125     5     4
   99 17409     9     5
   95 13038     4    10
   22 17985     3     2
   60 25855     6     4
   46 18163     2     4
   90 20306     4     7
   67 18044     2     6
   56 12466     8     7
   86 19083     2     9
   98 15678     4     5
   60 16130     5     2
   65 24182     4    10
   12 13101     2     8
   65 14464     3     9
   68 26573     2     4
    2 24739     6     3
    5 14803     7     4
   74 26573     3     1
    4 18556     2     7
   83 15412     5     9
   21 26298     7     6
    5 20230     4     3
   51 12803     7     5
   11 21105     9     9
   21 13194     9     8
   44 20781     4     9
   40 26854     7     6
   24 21145     7     2
   55 23299     2    10
   29 20588     8     5
    2 18280     3     6
   53 13718     3     5
   24 21358     4     4
   24 23997     5     8
   13 12582     8     9
   69 12531     7     7
   13 17312    10     4
   79 18358     1     4
   25 12729     6     4
   98 24127     1     3
   77 21769     7     9
   85 16592    10     6
   62 21319     6     2
   89 22602    10     6
   49 18788     2     4
   30 20902     7     5
   91 20350     5     9
   53 21324     9     8
    3 20484     2     6
   94 26639     7     6
   36 24469     5     6
   23 19792    10     2
   99 19878     2     8
   86 25004     3     1
   34 13907     1    10
   19 20804     2     5
   30 18794     6    10
   73 13770     7     5
   43 14958     8     7
   84 15102     8    10
    2 22090     6     9
   44 20970    10     2
   37 16552     2     4
   25 16458     1     3
   68 17977     7    10
   49 16867     9     2
   94 16721     7     9
   81 23021     8     3
   28 22958     1     6
   18 17183     2     3
   79 20158     1     6
    4 17736     7     5
    3 21507     1     8
   40 14487     6     7
   93 13347     6     1
   51 13305     5     2
   70 23121     5     2
   83 21430     3     9
    4 22362     5     9
   73 16615     8     8
   77 21078     1     4
   39 19840     9     5
   96 24139     9     9
   75 13965     2     1
   25 17853     2     6
   29 25779     9     8
   94 22502     3     6
   54 24379     7     5
    1 12558     5     3
   36 25192     3     3
   38 12491     6     4
    2 22381     3     1
   80 19172     2     5
   75 16775     7     8
   27 26571     3     4
   47 24881    10     4
   23 21375     7    10
   20 16301    10     2
   27 20912     8     7
   50 17342    10     5
   38 21217     3     5
    5 14080     8     2
   54 22810     6    10
   40 15734     4     3
   45 16299     5     8
   47 23890     4    10
   91 16771    10     4
   15 12430     9    10
   30 18329     8     9
