60 4
2050 0 4352 8 6
1312 11769 16475 10 9
630 0 3488 1 8
1666 0 1922 4 6
192 6688 10952 2 2
1416 3542 7018 5 3
648 0 3956 1 8
1260 10790 14746 9 9
96 0 3163 5 2
483 0 2119 3 9
273 0 1882 7 4
60 7677 12007 8 8
1659 0 1684 7 1
1702 4256 8576 6 1
1794 0 2289 9 6
1407 3217 6783 3 3
450 0 2312 3 5
2100 0 1986 5 6
1748 13345 17999 2 3
1136 6352 11008 10 10
15 8824 13604 6 5
988 0 2663 1 6
198 4601 9259 10 8
462 0 1685 10 1
782 7507 11033 8 5
884 6346 9754 6 10
250 0 2312 2 1
1127 4130 8398 10 3
1105 5019 8597 1 5
1541 5669 9775 3 8
425 9482 13442 8 3
1978 1087 5213 1 7
418 6451 10253 8 6
1824 749 4165 8 9
944 0 2373 2 7
2304 0 1856 5 1
1536 0 2282 7 9
1176 2809 7109 8 7
760 1302 5142 2 4
1218 7032 11664 7 10
1215 4510 8410 2 6
987 6372 9778 8 1
1184 0 3246 9 5
1311 773 4717 4 10
1218 10903 15409 4 9
1950 3143 7937 9 2
1932 2214 6146 5 5
1656 9090 12978 9 6
735 0 4093 9 6
864 0 2369 4 4
600 12352 16030 7 9
450 3900 8100 6 9
2024 117 4677 10 2
1045 0 1662 3 7
575 5434 10002 8 6
2116 8293 12219 1 7
1121 0 2209 5 5
1216 4992 8340 10 4
1786 0 3545 10 4
1463 8095 12651 3 1
SETUP
0 222 503 382 503 382 141 41 624 423 724 503 603 704 684 282 463 644 563 483 704 61 603 463 624 423 784 523 402 503 463 724 423 644 704 624 583 583 242 262 362 684 563 845 322 784 543 563 181 704 302 463 342 543 624 523 423 543 362 443 744
0 0 362 362 503 222 583 181 483 463 845 382 443 603 784 503 624 443 644 644 543 201 583 563 684 684 724 644 784 543 382 583 282 784 704 523 382 704 382 563 563 644 744 624 744 804 362 443 161 583 443 684 121 402 724 603 382 684 624 423 523
0 583 0 382 523 242 503 744 483 583 563 402 463 684 603 423 483 583 543 423 563 603 664 543 342 342 744 543 704 262 322 302 302 704 724 543 382 624 804 302 583 644 563 764 664 624 382 101 161 603 644 664 141 121 603 583 342 523 282 443 563
0 664 624 0 563 644 624 744 543 704 865 222 624 764 925 624 563 885 784 603 684 664 965 503 583 543 724 804 603 624 603 744 644 543 644 362 282 523 845 543 764 603 724 724 784 764 784 543 563 423 845 624 543 583 784 322 543 382 603 784 443
0 824 583 704 0 483 885 664 724 624 644 624 704 905 804 563 764 724 804 624 242 101 865 684 543 563 1086 443 845 644 543 443 463 684 945 764 664 764 282 583 483 845 845 684 945 764 624 664 744 824 664 804 704 583 885 744 563 865 483 523 784
0 563 423 603 282 0 764 684 262 644 624 161 222 784 563 282 563 804 603 543 322 362 543 603 644 483 985 603 644 322 382 362 61 764 483 302 523 483 563 362 603 543 543 543 563 583 704 503 523 362 402 724 563 181 684 583 161 624 463 603 382
0 81 443 302 362 242 0 242 483 543 583 402 463 563 543 423 322 523 443 563 563 282 603 362 483 483 804 382 262 563 463 603 302 563 724 543 443 463 463 121 222 543 463 704 181 644 443 423 222 603 503 322 201 423 483 423 342 684 222 402 603
0 423 603 423 603 423 744 0 664 402 824 583 644 885 985 684 764 664 583 624 684 41 583 443 824 704 905 784 945 644 583 704 402 624 684 603 684 885 222 704 402 684 784 845 905 865 563 603 463 784 282 563 423 523 644 503 503 523 784 463 724
0 423 603 704 543 282 885 583 0 664 845 423 483 965 704 543 824 845 865 583 583 583 804 845 905 744 1046 644 905 583 644 624 322 1025 242 563 784 583 764 624 603 744 724 644 824 583 724 704 563 624 463 905 523 443 905 845 161 885 603 824 644
0 644 804 664 845 824 704 543 905 0 925 664 885 965 784 322 583 1066 925 664 1046 583 1025 865 624 583 905 885 925 664 764 644 824 503 865 804 824 905 764 624 885 985 603 925 885 885 744 804 744 644 483 804 704 905 744 905 583 664 724 644 583
0 563 402 282 302 302 624 463 563 443 0 282 523 463 242 583 583 704 463 262 322 382 845 382 624 201 744 242 222 282 362 583 362 764 684 402 483 463 583 382 302 563 664 764 804 342 764 483 563 483 503 503 523 483 543 443 201 664 483 724 624
0 644 423 563 382 523 664 724 342 503 684 0 724 764 704 784 624 965 644 402 483 483 764 523 543 322 865 784 503 423 382 684 563 1005 443 141 503 322 644 523 563 382 764 523 764 764 664 503 483 222 624 644 463 503 724 583 342 945 382 563 684
0 443 624 543 543 302 704 603 41 684 644 463 0 905 644 523 423 865 543 624 624 624 704 483 865 764 925 483 603 624 603 644 362 905 282 603 684 563 804 242 523 644 583 684 503 624 744 704 583 664 503 603 563 483 624 523 201 865 322 724 684
0 704 463 463 423 463 624 583 382 824 624 443 684 0 503 543 664 804 684 443 664 523 563 563 784 362 865 804 563 443 423 744 483 865 603 181 543 724 704 563 523 423 764 784 463 603 603 322 402 644 664 624 382 563 543 443 362 845 181 603 463
0 503 523 222 81 503 423 664 624 342 583 443 624 583 0 624 644 483 563 624 302 161 905 161 543 543 624 503 684 644 483 503 523 744 764 423 483 242 342 443 483 603 644 684 583 121 624 402 443 644 523 282 423 624 443 201 563 603 543 523 543
0 845 483 342 523 624 885 724 684 543 603 503 824 925 463 0 845 945 885 744 764 483 925 624 824 684 1046 845 804 744 603 784 664 804 925 503 603 704 664 784 885 664 282 784 1025 583 443 503 583 724 845 744 543 603 423 644 684 342 684 342 644
0 764 483 201 443 624 804 925 362 905 664 423 342 664 804 744 0 865 724 342 684 342 865 704 764 724 925 724 603 362 463 664 603 744 603 543 262 342 543 483 764 423 161 764 845 925 824 563 644 322 824 824 624 603 784 503 523 583 483 764 423
0 664 423 302 443 443 603 583 603 41 583 282 664 744 543 362 322 0 443 382 443 503 603 382 443 443 382 382 563 382 483 543 503 543 704 423 563 302 684 141 423 201 483 201 784 664 402 503 583 483 523 463 563 523 523 382 463 684 222 624 101
0 262 402 121 222 402 181 423 523 583 262 342 624 563 503 583 483 684 0 282 443 302 764 61 443 443 523 402 423 302 402 603 463 463 744 322 382 543 503 302 402 121 302 443 342 563 563 302 362 362 644 181 322 503 81 121 443 503 382 563 443
0 624 161 382 543 382 543 603 644 583 322 402 603 382 563 423 342 583 382 0 402 624 603 382 483 483 664 382 523 21 121 322 443 845 845 523 242 463 804 141 423 483 483 684 724 664 523 242 322 603 784 503 282 262 463 362 503 684 242 483 382
0 583 543 463 744 563 945 724 704 684 664 382 784 664 824 804 724 905 764 402 0 744 744 724 322 322 885 503 684 423 503 724 563 1005 824 523 644 543 784 523 543 684 644 443 744 764 865 583 664 603 443 704 644 644 845 744 342 845 503 865 764
0 865 583 664 603 402 804 985 644 664 945 543 603 865 945 664 724 624 824 744 644 0 865 603 905 684 1005 905 905 644 543 684 382 603 845 684 684 865 201 684 925 764 885 824 885 824 543 664 744 764 724 724 724 503 885 664 483 1005 764 443 704
0 664 201 362 503 262 583 664 443 583 362 121 463 423 603 483 382 624 443 61 463 583 0 423 523 443 704 443 583 81 161 382 302 885 563 262 242 443 764 181 483 503 523 624 744 704 523 282 161 322 644 543 342 302 503 402 402 724 282 423 402
0 744 503 81 181 382 684 563 463 543 463 282 603 523 704 583 483 744 603 483 402 262 764 0 402 402 463 362 684 483 463 603 443 624 704 282 342 583 443 302 402 463 503 644 704 503 523 262 302 503 603 141 282 563 282 61 402 463 382 563 402
0 463 222 463 463 342 624 483 402 583 362 101 543 362 583 503 402 583 463 81 483 443 423 463 0 21 583 463 382 101 201 402 262 905 503 222 322 402 624 222 322 463 483 603 764 443 563 282 362 302 322 583 322 342 523 443 21 744 302 563 463
0 463 222 443 463 402 624 624 423 583 402 81 603 443 624 503 402 644 463 81 483 443 684 443 543 0 563 463 563 101 181 402 262 905 503 222 322 402 624 201 463 463 543 603 764 443 583 302 382 302 302 563 362 322 523 423 21 744 302 543 443
0 664 744 624 724 644 945 744 724 845 523 684 804 603 744 302 483 1005 965 684 824 764 684 563 603 603 0 744 724 644 744 563 563 1106 945 523 724 744 945 804 784 764 583 644 1066 845 684 523 603 523 583 684 563 684 724 624 624 382 704 583 905
0 603 161 483 342 61 543 222 322 201 201 222 282 664 443 342 362 463 382 463 382 262 603 423 483 402 845 0 423 382 121 423 121 523 543 362 242 543 443 423 61 503 443 603 624 543 523 242 322 423 463 563 282 242 463 483 161 443 423 583 402
0 744 503 81 463 423 704 563 624 543 563 302 624 845 784 684 644 543 724 684 704 563 945 583 664 624 804 362 0 704 463 764 463 624 724 443 342 603 744 624 402 664 784 684 804 845 865 583 644 503 804 704 624 583 804 402 503 463 664 845 423
0 603 141 483 563 382 543 764 624 583 302 523 583 463 543 543 342 563 362 543 382 603 784 423 463 483 865 543 503 0 101 423 423 824 845 503 222 563 784 423 583 463 483 744 704 644 503 222 302 644 764 523 262 242 443 463 483 664 402 463 402
0 523 41 402 483 282 443 684 523 624 523 443 503 724 644 443 242 603 282 443 603 503 684 322 382 382 784 583 423 302 0 322 342 724 764 563 141 483 684 342 624 382 382 644 603 664 402 121 201 543 664 443 181 161 342 382 382 563 322 463 302
0 704 624 463 664 724 644 463 804 664 724 463 865 1046 603 141 965 724 784 784 885 483 1025 583 945 724 1025 925 583 804 744 0 744 925 905 603 724 704 664 764 865 624 402 603 824 342 463 624 704 684 724 704 664 724 543 624 503 483 664 463 764
