  150
   57  1813     2     5
    3  3005     1     2
    3   383     7     9
   31  5688     3     2
   11  3725    10     3
    1  1194     4     4
   97  3294     6     1
   43  2357    10     8
   26  3392     1     1
   42  4804     8     7
   54   730     6     2
   58  5974     3     1
   10  4525     7     9
   29  2236     2     2
   34  1644     9     8
   26  3808     1     3
   78  2624     8     3
   98  3382     6     5
   39  6378     7    10
   84  5127     5     3
   41   711     2     1
   61  3937     7     5
  100   822     2     5
    7  1101     9    10
   79  1043     7     3
   50  3650     8     2
   85  1467     8     6
   23  2088     8     9
   78  5425     3     6
  100  6213     4     8
   95  1532    10     7
   35   754     5     1
    2  2735     4     9
   98  1915     7     5
   65  6442     9     3
   13  6460     5     2
   99  3110     2     8
   62  3252     5     3
   56  2334     5     9
   25    19     3     8
    3  1573     4     9
    9  3064     2    10
   83  5993     7     8
   13  6099    10     8
   37  5300     5     2
   16  1154     7     5
   39  3423     2    10
   15  1441     2     4
   13  4536     2    10
   77  3317     1    10
   99    84     9     7
   53  5248     5    10
   38   771     7     4
   98   907     2     1
   59  6349     4     9
   16  1815     3     6
   47  4557     9     3
   44  1332     3     5
   38  3903     3     4
   25  3498     2     8
   43  1062     8     3
   33  5435     2    10
   59  4252     8     9
   45  3797     4     2
   30   867    10     5
   24  4211     8     1
   57  3774     8     4
   29  3977     4     2
   85   980     2     4
   13  6108     2     2
   53  3996     8    10
   88  2553     5     2
   21  2688     5     2
   35  3506     6     7
    1  2168     7     9
   58  1505    10     3
   50  4660     2     2
   39  5591    10     9
   72  2947     3     7
   63  2713     6     1
   16  2425    10     8
   71  3031     1     3
   15  1477    10     1
   53  3196     8     2
   68  3938     5     4
   74  1343     5    10
   68  5011     1     8
   15  2011     3     7
   17  2675     9     5
    6  2431     5     2
   40  5510     6     5
   60  3738     7     8
   38  1382     8     1
   99  3278     3     3
    4  1052    10    10
   68  2250     8     5
   22  1006     1     4
   61  4826     7     3
   96  6227     3     7
    6  1986     4     7
   73  4450     1     5
   49  3740    10     6
   94  4540     9     8
   94   655     7     6
   83   763     5     3
   94   224     7     7
   51  2161     6     8
   33  5424     8     5
   32  5816     6     5
   23  5108     1     5
   96  1654     3     6
   48  1757     8     3
   94  1655     3     7
   10  3132     5     6
  100  4954     5     4
   61  5594     7     1
   84  4475     9     6
   68  3482     7     1
   76  1122    10     7
    1   667    10    10
   74  5913     1     2
   15   148     7     1
   60  4406     6     7
   12   812     9     3
   13  3427    10     4
   64  5458     7     7
   79  3062     8     8
   34  4433     2     7
   24  3800     5     9
   75  2806    10     5
   40  6420     7     3
   96  1767     7     3
   24    63     1    10
   34  4476     5     1
   89  2423     4     9
    6   826     7     3
   27  4700     3     7
   40  4584     1     6
   39  6251     6     8
   59  4032     1     2
   63  3208     1     1
   34  1421     9     3
    7  5790     8     5
   56  4864     6     7
   44  4553     5     9
    6  4261     2     9
   17  3975     2     8
   28  2545     5     4
   74  1259     9     9
   92  5097     3     5
