100 5
1710 10584 6 1
1411 10880 2 1
450 15120 9 10
414 23000 6 4
114 12293 3 3
680 17900 10 5
1350 12996 9 1
1632 20376 8 9
1150 19750 6 8
1720 19920 7 8
1485 12270 5 3
1656 17020 7 10
1116 16272 10 9
1190 16779 3 1
1104 12464 6 10
1260 10800 10 1
1520 15979 5 2
1328 15872 5 4
640 13552 10 5
672 13952 3 5
1037 16286 2 5
1394 12138 6 9
306 14365 2 4
255 14670 1 4
195 13335 6 8
252 17532 9 10
231 15750 1 1
1500 11790 7 8
714 12054 1 6
1500 17975 5 4
1540 21692 8 8
752 12128 3 5
1100 16214 3 9
528 13408 5 10
1680 16980 6 2
703 13680 7 10
945 19110 1 5
1656 12150 2 7
1722 13797 2 9
1426 17457 7 2
1416 24528 7 1
2024 23667 1 7
75 15275 3 7
1958 14058 5 9
570 18449 2 6
50 20800 2 3
552 17520 2 3
115 18630 10 2
1600 20175 10 9
323 14739 8 3
924 21882 4 8
1900 14075 2 1
1683 15385 9 7
588 13314 10 9
560 12960 8 10
285 8655 1 3
1992 16944 1 2
264 24984 7 7
722 19551 1 3
570 14580 1 4
1978 21505 8 4
1472 13064 9 1
493 14127 5 3
1975 14825 8 6
57 13053 3 9
1460 20680 10 4
1335 14835 6 9
1300 23575 4 7
135 8790 7 9
1280 17260 3 3
1344 12789 8 8
1518 20152 9 9
2136 24120 7 10
1536 13552 5 3
2016 13896 10 1
380 18400 2 5
1360 18920 5 10
644 13846 2 3
2178 13706 4 1
192 9472 1 10
705 8310 4 2
308 12012 7 2
1332 18972 4 5
1540 16940 2 3
1700 15560 3 6
1776 22968 8 3
1020 16400 3 4
120 15792 5 8
1767 17575 9 2
486 10386 7 8
966 15732 6 7
280 14360 8 9
1474 18700 9 2
1121 10640 4 2
1701 17934 5 1
629 13515 9 9
1273 16739 6 3
1518 15620 2 3
651 15666 9 4
275 14275 1 9
SETUP
0 240 180 120 180 180 120 180 180 140 120 140 100 140 140 140 140 240 120 180 140 120 200 140 180 120 140 180 160 180 100 80 80 100 140 180 140 160 200 160 40 160 160 140 200 140 160 100 120 100 140 220 100 100 180 140 140 140 140 160 220 160 160 100 140 100 140 140 100 140 160 140 140 140 80 140 160 180 140 140 180 180 200 140 120 140 200 120 140 120 180 180 180 120 80 80 160 120 180 200 160
0 0 620 560 80 160 580 540 640 620 100 600 560 560 580 620 640 700 580 640 600 600 520 140 140 580 120 560 640 620 580 600 600 560 620 640 80 620 660 620 620 580 600 640 600 620 220 560 580 620 620 580 600 600 600 540 620 600 600 620 640 80 620 560 120 580 600 600 560 140 620 620 580 560 60 600 600 540 560 140 620 620 620 600 580 600 620 620 600 80 560 620 640 600 540 120 580 560 580 660 580
0 700 0 580 600 660 180 580 660 620 580 620 80 540 580 640 640 220 600 660 140 140 640 620 660 640 600 600 680 640 600 120 620 560 600 580 600 160 620 180 120 100 100 600 640 620 680 620 580 620 620 620 600 580 640 120 660 600 620 620 200 600 680 560 600 640 640 600 560 640 660 620 580 80 620 660 620 600 540 620 640 160 660 580 600 600 660 640 600 580 640 640 220 620 580 660 620 580 640 660 580
0 680 620 0 640 660 660 660 660 640 640 140 640 640 500 620 200 620 100 180 600 600 620 600 680 620 640 640 660 140 640 620 560 620 660 220 580 620 600 580 620 640 620 660 140 600 620 160 620 660 600 680 620 180 660 640 620 520 620 660 720 660 640 160 660 640 620 520 620 620 680 620 600 560 640 660 620 660 140 600 180 680 180 560 620 620 700 620 600 620 160 620 680 620 620 680 140 100 660 660 560
0 120 640 580 0 120 600 580 660 600 140 580 580 600 600 600 620 680 600 660 620 600 620 100 180 600 100 640 660 560 560 560 540 600 600 620 20 600 620 640 620 620 580 600 640 580 160 580 560 580 580 520 560 620 540 600 580 620 560 600 680 120 600 560 140 580 580 620 560 140 620 600 600 580 80 600 580 580 580 120 600 620 660 580 560 620 560 620 600 20 640 620 660 560 540 60 620 600 660 640 620
0 200 720 680 240 0 680 700 720 660 220 660 660 660 700 700 700 720 660 720 680 680 700 180 240 660 180 700 720 720 700 640 640 680 700 720 200 700 720 700 600 680 680 720 720 660 240 660 660 660 660 720 640 700 680 700 700 720 660 700 720 240 700 660 220 660 720 700 640 240 720 680 620 660 220 680 680 700 660 240 700 700 720 680 640 700 720 680 620 180 720 700 720 640 700 220 720 680 720 720 680
0 600 80 540 580 560 0 600 560 600 580 520 80 580 560 620 580 180 560 620 100 100 580 600 620 560 520 600 620 580 580 60 600 560 580 540 500 40 580 160 160 100 80 600 580 600 600 560 520 540 600 620 560 580 560 100 560 580 520 600 200 560 600 560 500 560 600 580 560 580 640 560 560 100 540 580 540 560 560 600 560 80 560 540 520 580 600 580 560 520 620 560 140 580 560 640 600 580 640 660 560
0 620 580 580 500 600 600 0 620 600 600 580 560 100 560 120 620 680 580 580 560 540 620 600 660 600 600 140 140 580 580 580 60 580 620 620 500 620 620 620 620 600 600 620 540 100 640 580 580 120 120 520 560 620 80 560 560 120 560 580 660 500 580 560 580 120 580 140 60 560 560 600 600 560 560 600 580 500 560 560 620 620 640 580 100 620 100 640 140 500 600 620 660 560 480 540 560 580 640 620 560
0 580 600 540 600 580 560 620 0 80 600 540 580 600 100 640 600 640 580 620 580 580 120 540 620 560 540 560 620 620 600 540 620 580 120 580 560 520 120 560 620 540 560 620 580 540 640 540 60 560 540 140 40 580 580 600 20 580 540 660 620 620 520 600 580 540 160 580 600 580 160 560 100 580 560 80 560 140 560 580 580 580 620 80 520 600 640 580 560 540 600 100 620 520 600 620 620 580 600 600 600
0 640 620 600 660 620 620 640 220 0 640 580 620 600 140 700 680 720 540 540 560 560 120 580 680 620 600 600 620 560 640 640 680 620 160 680 540 660 100 520 660 620 620 600 620 660 680 600 120 640 660 180 160 640 620 640 180 640 620 640 720 580 560 620 640 600 180 620 620 580 180 640 140 620 620 160 620 100 600 620 620 680 660 160 640 560 660 600 640 560 620 180 680 640 580 640 640 620 660 660 620
0 140 600 540 100 100 580 600 540 560 0 520 540 560 560 600 560 640 560 620 580 560 580 60 140 540 60 600 620 580 500 520 600 560 560 620 100 540 580 600 620 560 540 580 600 560 140 560 500 540 560 600 540 580 560 580 560 560 520 620 680 80 580 560 20 560 600 560 560 100 600 540 520 560 60 580 540 560 560 60 560 560 600 520 500 560 580 580 540 40 580 560 620 540 520 160 580 560 640 620 560
0 600 640 20 560 520 580 600 640 580 600 0 580 560 520 640 140 640 120 160 620 620 620 580 660 560 520 600 620 100 600 580 580 580 600 160 580 600 620 600 620 600 580 560 100 580 640 100 500 600 580 600 560 120 560 600 640 540 580 640 700 600 640 100 600 580 640 540 580 640 640 540 540 580 580 620 520 600 100 580 40 600 100 560 580 580 640 600 560 500 140 560 620 560 600 620 140 100 660 640 540
0 620 140 500 580 600 100 560 580 560 520 560 0 520 520 560 600 160 520 600 60 80 620 540 600 580 540 560 600 600 520 80 580 500 580 580 580 100 620 120 100 80 100 620 620 560 640 560 520 580 560 600 540 560 560 40 600 540 560 560 140 580 620 500 520 560 620 540 500 560 620 560 520 60 560 580 540 560 520 560 580 120 620 560 540 540 620 580 540 520 600 560 160 540 560 620 540 500 580 580 560
