40 2
539 1078 1078 8 8
1125 1503 1503 10 5
230 1152 1152 6 8
210 1428 1428 7 3
138 553 553 8 4
1386 784 784 9 8
264 1400 1400 1 1
576 1053 1053 5 9
485 2534 2534 9 3
224 1141 1141 4 5
510 1400 1400 3 10
432 950 950 7 10
364 1236 1236 7 4
870 715 715 8 1
259 707 707 4 5
1164 1552 1552 6 1
737 2600 2600 9 3
27 1144 1144 4 1
168 1112 1112 4 6
432 1164 1164 10 7
830 365 365 6 10
210 675 675 5 3
330 1026 1026 5 10
530 728 728 4 9
594 2076 2076 3 5
66 2324 2324 6 6
312 1752 1752 4 3
665 2210 2210 2 3
858 695 695 1 10
441 2160 2160 4 7
1080 1105 1105 8 5
96 656 656 1 5
616 1495 1495 3 9
264 2626 2626 3 4
1246 2744 2744 7 8
378 1815 1815 3 10
582 460 460 4 6
774 868 868 2 4
99 1740 1740 8 3
180 2352 2352 5 5
SETUP
0 128 276 178 158 207 60 227 207 99 207 306 237 316 345 296 355 276 306 227 306 128 276 178 79 296 237 306 316 345 217 197 335 306 207 296 188 247 69 197 207
0 0 178 375 355 197 394 217 207 266 256 247 424 247 217 335 434 503 325 316 355 325 384 237 414 394 394 365 335 345 207 247 266 434 306 286 394 365 375 247 316
0 286 0 256 316 247 296 266 247 316 237 79 306 79 119 266 296 424 276 296 325 158 217 207 306 316 266 247 168 237 188 227 99 325 217 217 227 266 207 138 148
0 178 178 0 365 197 286 217 197 335 138 217 237 197 227 227 404 434 316 197 237 256 316 119 306 217 325 365 335 276 89 138 276 325 217 178 316 256 345 40 266
0 178 178 30 0 217 128 178 138 256 60 237 217 207 237 158 207 316 158 119 158 109 128 138 69 227 227 158 217 296 109 60 276 237 138 178 188 99 237 60 60
0 178 69 237 286 0 286 30 10 227 60 109 266 119 148 138 266 384 128 119 158 178 247 40 217 197 276 276 197 247 10 60 168 237 119 89 286 296 237 50 178
0 325 217 375 424 148 0 168 148 375 207 247 237 256 286 286 414 503 276 266 296 325 335 188 365 345 345 365 256 384 158 197 276 384 256 237 128 434 316 197 266
0 316 237 266 266 178 276 0 178 207 237 276 247 168 197 119 247 365 109 296 325 247 286 188 197 375 256 296 178 335 178 227 256 394 89 69 325 345 237 197 217
0 178 69 237 296 109 286 128 0 256 60 138 296 109 148 148 355 384 237 119 148 178 266 40 217 197 286 306 227 296 10 50 158 237 138 168 286 296 276 50 207
0 345 237 316 296 286 414 237 178 0 237 266 345 247 276 325 404 503 335 296 325 345 306 207 355 375 325 424 404 276 178 227 276 414 138 296 316 384 394 227 325
0 138 256 256 335 256 384 119 256 197 0 335 355 276 306 237 355 345 227 79 296 119 217 178 178 316 227 345 286 316 168 217 355 188 79 188 296 355 355 188 247
0 247 197 247 434 325 424 247 316 247 355 0 335 266 306 247 296 355 316 296 424 296 207 247 325 306 217 276 355 168 306 355 286 316 148 316 325 404 138 256 335
0 316 276 148 404 316 434 325 217 316 266 345 0 306 335 335 325 434 168 325 306 227 109 247 237 207 335 138 237 345 207 256 325 217 237 286 306 404 217 188 40
0 207 158 256 237 365 217 296 355 325 296 237 434 0 40 266 247 345 335 355 247 306 247 296 256 345 247 384 256 394 345 286 256 345 207 306 207 188 345 296 296
0 168 128 316 355 325 178 256 325 355 355 197 404 207 0 237 217 503 365 414 217 276 266 335 316 375 375 345 286 355 306 355 227 316 345 325 306 148 335 256 266
0 207 345 227 247 335 335 345 286 335 286 355 365 296 335 0 394 335 345 266 365 128 178 188 89 286 138 316 276 316 247 286 404 286 217 296 207 306 384 197 217
0 227 286 168 148 217 237 50 227 138 207 325 286 217 247 30 0 296 158 266 296 148 197 207 109 296 158 296 217 335 227 197 306 306 138 119 227 237 286 207 197
0 119 286 188 365 266 365 286 276 384 188 217 345 207 188 227 394 0 394 266 394 306 384 296 306 394 355 414 453 375 266 316 384 375 266 178 325 335 345 227 316
0 325 296 158 316 227 394 247 237 404 286 325 247 217 256 178 266 266 0 345 384 217 227 266 256 325 296 197 69 335 237 276 158 335 306 128 296 365 276 197 178
0 60 227 237 266 256 306 276 256 325 306 306 375 306 276 345 325 266 355 0 335 148 188 207 109 296 266 335 345 256 266 306 325 296 237 345 227 276 404 217 237
0 247 286 178 404 296 335 316 237 266 247 306 394 296 325 325 414 394 158 296 0 69 138 128 394 237 188 345 227 394 188 237 306 109 158 276 335 434 375 138 335
0 178 217 256 394 227 286 247 227 207 178 286 325 227 256 256 404 325 306 227 266 0 384 60 325 316 119 444 375 444 119 168 296 355 89 207 414 404 306 69 345
0 217 168 50 404 217 325 237 109 306 168 247 276 217 247 256 355 414 168 227 227 178 0 138 325 109 286 355 168 256 109 158 266 109 247 217 355 296 375 89 306
0 227 158 207 345 168 306 188 168 316 119 227 266 168 207 197 414 434 296 168 207 237 325 0 266 256 335 384 325 384 69 109 237 296 197 148 375 355 247 20 286
0 227 256 188 168 266 286 266 276 256 207 335 286 276 276 296 306 256 266 266 286 50 197 109 0 227 158 227 335 375 168 207 345 306 138 256 128 256 306 119 128
0 256 119 325 375 286 355 247 286 286 247 188 355 197 227 227 316 306 355 296 345 79 276 138 306 0 188 355 128 345 197 237 207 384 168 178 335 375 325 148 256
0 69 237 345 414 266 463 286 266 335 247 217 483 296 286 316 296 227 256 306 335 365 306 217 394 384 0 434 325 375 188 237 335 414 325 335 453 434 345 197 375
0 197 325 197 266 266 375 197 266 335 306 365 60 256 286 207 296 296 40 247 355 138 158 188 109 266 247 0 109 375 247 296 188 266 227 158 227 365 89 207 89
0 296 227 197 247 158 325 188 168 335 217 266 227 158 188 109 197 335 286 276 316 158 158 197 188 256 237 306 0 365 168 217 325 266 237 60 227 296 306 207 207
0 119 30 89 276 256 276 178 158 89 207 109 316 109 148 158 138 276 207 266 266 138 50 188 168 148 60 276 197 0 158 197 128 158 217 247 256 247 237 128 178
0 178 99 237 296 109 325 128 109 256 60 168 296 109 148 148 355 384 237 119 148 178 266 40 217 197 286 335 256 325 0 50 197 237 138 168 316 296 276 50 237
0 128 148 266 316 188 365 128 89 207 10 217 296 197 227 99 365 335 227 69 237 128 217 119 168 276 237 345 296 316 89 0 247 188 89 119 286 335 355 128 247
0 256 178 168 365 148 404 168 148 325 138 247 207 197 227 227 335 444 188 197 237 247 119 119 207 227 355 148 256 375 89 138 0 227 217 178 316 375 207 40 50
0 247 197 79 365 247 355 266 138 197 197 207 296 247 286 227 316 316 60 256 119 188 40 168 306 138 296 247 128 286 138 188 207 0 266 178 345 335 325 119 237
0 325 247 296 414 178 384 197 178 119 217 276 365 266 296 296 444 404 306 266 306 325 325 99 365 355 355 355 375 384 158 207 335 325 0 247 434 444 345 119 256
0 256 178 217 197 109 316 128 109 335 168 207 178 99 138 50 345 384 237 227 256 178 217 138 138 306 188 247 296 306 109 158 266 325 217 0 256 286 325 158 148
0 296 207 286 404 316 335 148 316 355 375 286 384 286 158 188 355 493 247 345 365 296 256 325 266 345 325 434 316 444 316 365 306 365 237 217 0 306 188 325 355
0 306 247 168 345 178 30 197 178 325 207 276 266 119 148 316 355 453 217 286 69 138 119 188 365 227 247 306 276 375 188 227 306 168 217 266 158 0 256 207 296
0 119 286 375 424 306 296 325 237 384 247 355 414 316 296 335 493 424 394 168 355 316 325 237 266 404 424 355 444 414 207 237 355 424 325 355 188 434 0 247 256
0 227 148 276 325 158 365 178 158 296 109 217 316 158 188 188 404 424 276 168 197 217 316 79 266 247 325 384 306 375 50 99 237 286 188 138 365 335 325 0 286
0 286 237 119 365 286 394 296 178 276 237 316 158 286 325 306 286 394 138 296 296 197 79 207 207 178 306 109 207 335 178 227 286 188 207 256 266 375 188 158 0
SETUP_COST
0.0 2560.0 5520.0 3560.0 3160.0 4140.0 1200.0 4540.0 4140.0 1980.0 4140.0 6120.0 4740.0 6320.0 6900.0 5920.0 7100.0 5520.0 6120.0 4540.0 6120.0 2560.0 5520.0 3560.0 1580.0 5920.0 4740.0 6120.0 6320.0 6900.0 4340.0 3940.0 6700.0 6120.0 4140.0 5920.0 3760.0 4940.0 1380.0 3940.0 4140.0
0.0 0.0 3560.0 7500.0 7100.0 3940.0 7880.0 4340.0 4140.0 5320.0 5120.0 4940.0 8480.0 4940.0 4340.0 6700.0 8680.0 10060.0 6500.0 6320.0 7100.0 6500.0 7680.0 4740.0 8280.0 7880.0 7880.0 7300.0 6700.0 6900.0 4140.0 4940.0 5320.0 8680.0 6120.0 5720.0 7880.0 7300.0 7500.0 4940.0 6320.0
0.0 5720.0 0.0 5120.0 6320.0 4940.0 5920.0 5320.0 4940.0 6320.0 4740.0 1580.0 6120.0 1580.0 2380.0 5320.0 5920.0 8480.0 5520.0 5920.0 6500.0 3160.0 4340.0 4140.0 6120.0 6320.0 5320.0 4940.0 3360.0 4740.0 3760.0 4540.0 1980.0 6500.0 4340.0 4340.0 4540.0 5320.0 4140.0 2760.0 2960.0
0.0 3560.0 3560.0 0.0 7300.0 3940.0 5720.0 4340.0 3940.0 6700.0 2760.0 4340.0 4740.0 3940.0 4540.0 4540.0 8080.0 8680.0 6320.0 3940.0 4740.0 5120.0 6320.0 2380.0 6120.0 4340.0 6500.0 7300.0 6700.0 5520.0 1780.0 2760.0 5520.0 6500.0 4340.0 3560.0 6320.0 5120.0 6900.0 800.0 5320.0
0.0 3560.0 3560.0 600.0 0.0 4340.0 2560.0 3560.0 2760.0 5120.0 1200.0 4740.0 4340.0 4140.0 4740.0 3160.0 4140.0 6320.0 3160.0 2380.0 3160.0 2180.0 2560.0 2760.0 1380.0 4540.0 4540.0 3160.0 4340.0 5920.0 2180.0 1200.0 5520.0 4740.0 2760.0 3560.0 3760.0 1980.0 4740.0 1200.0 1200.0
0.0 3560.0 1380.0 4740.0 5720.0 0.0 5720.0 600.0 200.0 4540.0 1200.0 2180.0 5320.0 2380.0 2960.0 2760.0 5320.0 7680.0 2560.0 2380.0 3160.0 3560.0 4940.0 800.0 4340.0 3940.0 5520.0 5520.0 3940.0 4940.0 200.0 1200.0 3360.0 4740.0 2380.0 1780.0 5720.0 5920.0 4740.0 1000.0 3560.0
0.0 6500.0 4340.0 7500.0 8480.0 2960.0 0.0 3360.0 2960.0 7500.0 4140.0 4940.0 4740.0 5120.0 5720.0 5720.0 8280.0 10060.0 5520.0 5320.0 5920.0 6500.0 6700.0 3760.0 7300.0 6900.0 6900.0 7300.0 5120.0 7680.0 3160.0 3940.0 5520.0 7680.0 5120.0 4740.0 2560.0 8680.0 6320.0 3940.0 5320.0
0.0 6320.0 4740.0 5320.0 5320.0 3560.0 5520.0 0.0 3560.0 4140.0 4740.0 5520.0 4940.0 3360.0 3940.0 2380.0 4940.0 7300.0 2180.0 5920.0 6500.0 4940.0 5720.0 3760.0 3940.0 7500.0 5120.0 5920.0 3560.0 6700.0 3560.0 4540.0 5120.0 7880.0 1780.0 1380.0 6500.0 6900.0 4740.0 3940.0 4340.0
0.0 3560.0 1380.0 4740.0 5920.0 2180.0 5720.0 2560.0 0.0 5120.0 1200.0 2760.0 5920.0 2180.0 2960.0 2960.0 7100.0 7680.0 4740.0 2380.0 2960.0 3560.0 5320.0 800.0 4340.0 3940.0 5720.0 6120.0 4540.0 5920.0 200.0 1000.0 3160.0 4740.0 2760.0 3360.0 5720.0 5920.0 5520.0 1000.0 4140.0
0.0 6900.0 4740.0 6320.0 5920.0 5720.0 8280.0 4740.0 3560.0 0.0 4740.0 5320.0 6900.0 4940.0 5520.0 6500.0 8080.0 10060.0 6700.0 5920.0 6500.0 6900.0 6120.0 4140.0 7100.0 7500.0 6500.0 8480.0 8080.0 5520.0 3560.0 4540.0 5520.0 8280.0 2760.0 5920.0 6320.0 7680.0 7880.0 4540.0 6500.0
0.0 2760.0 5120.0 5120.0 6700.0 5120.0 7680.0 2380.0 5120.0 3940.0 0.0 6700.0 7100.0 5520.0 6120.0 4740.0 7100.0 6900.0 4540.0 1580.0 5920.0 2380.0 4340.0 3560.0 3560.0 6320.0 4540.0 6900.0 5720.0 6320.0 3360.0 4340.0 7100.0 3760.0 1580.0 3760.0 5920.0 7100.0 7100.0 3760.0 4940.0
0.0 4940.0 3940.0 4940.0 8680.0 6500.0 8480.0 4940.0 6320.0 4940.0 7100.0 0.0 6700.0 5320.0 6120.0 4940.0 5920.0 7100.0 6320.0 5920.0 8480.0 5920.0 4140.0 4940.0 6500.0 6120.0 4340.0 5520.0 7100.0 3360.0 6120.0 7100.0 5720.0 6320.0 2960.0 6320.0 6500.0 8080.0 2760.0 5120.0 6700.0
0.0 6320.0 5520.0 2960.0 8080.0 6320.0 8680.0 6500.0 4340.0 6320.0 5320.0 6900.0 0.0 6120.0 6700.0 6700.0 6500.0 8680.0 3360.0 6500.0 6120.0 4540.0 2180.0 4940.0 4740.0 4140.0 6700.0 2760.0 4740.0 6900.0 4140.0 5120.0 6500.0 4340.0 4740.0 5720.0 6120.0 8080.0 4340.0 3760.0 800.0
0.0 4140.0 3160.0 5120.0 4740.0 7300.0 4340.0 5920.0 7100.0 6500.0 5920.0 4740.0 8680.0 0.0 800.0 5320.0 4940.0 6900.0 6700.0 7100.0 4940.0 6120.0 4940.0 5920.0 5120.0 6900.0 4940.0 7680.0 5120.0 7880.0 6900.0 5720.0 5120.0 6900.0 4140.0 6120.0 4140.0 3760.0 6900.0 5920.0 5920.0
0.0 3360.0 2560.0 6320.0 7100.0 6500.0 3560.0 5120.0 6500.0 7100.0 7100.0 3940.0 8080.0 4140.0 0.0 4740.0 4340.0 10060.0 7300.0 8280.0 4340.0 5520.0 5320.0 6700.0 6320.0 7500.0 7500.0 6900.0 5720.0 7100.0 6120.0 7100.0 4540.0 6320.0 6900.0 6500.0 6120.0 2960.0 6700.0 5120.0 5320.0
